,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c
2894,2,betweenness,Piecewise Linear Fit,1.0986121679118197,0.1600945190455272,-0.8953283688959485,1.0,0.881725642268541,,,,1.158236773065405,0.3335616970880036,1.1571647687550004,0.333252969558901,1.1569299134300677,0.3331853333530953,0.320189038782008,0.0463401629136106,0.000867322558522,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
2895,3,harmonic,Exponential Saturation Fit,1.0983325587647783,0.1138888759255094,-0.2093357122705115,1.0,1.0,0.0365414912242804,5.529854553235472,0.0644951284798308,2.333681996153063,0.3222286307320643,2.4578267868426558,0.3393702147106736,2.4508085457010536,0.338401154557262,,,,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
2896,4,clustering,Exponential Saturation Fit,1.0986122279640238,0.0138421136384109,0.1059963928569887,1.0,0.2501211827435773,-0.1333385588432799,50.07524128523769,0.6956461494638292,1.0297180181615968,0.3332263574572038,1.030547456309273,0.3334947713800558,1.029880293166503,0.3332788711627402,,,,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
2897,5,pagerank,Exponential Saturation Fit,1.0986090043591097,0.0040400457415692,-0.1851825222625883,1.0,0.0974309258361609,0.0001538549387729,171.5691417124181,0.0003384867888676,1.050040602433102,0.3338788295163177,1.0504022689313064,0.3339938277238308,1.044532220210792,0.3321273427598515,,,,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
2898,0,degree,Michaelis-Menten Fit,1.0985224058524614,0.0108870302767339,-0.336490787206736,1.0,0.6794055201698513,,,,1.0440189669177236,0.3270345330263078,1.0731187999376637,0.3361499328460217,1.0752436531022993,0.3368155341276705,,,,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,13.341343857352264,0.0113975507744818,12.852224818795888
2899,1,closeness,Piecewise Linear Fit,1.0985896966860174,0.1689536242388019,-0.2016507592751247,1.0,0.905307855626327,,,,2.3425339351333823,0.336498542159607,2.3106556732176515,0.331919317713659,2.3083084121137274,0.3315821401267339,0.3379072489284113,0.0749560215107269,0.0501380102284964,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,,,
2900,2,betweenness,Piecewise Linear Fit,1.0986122592603056,0.1931358354225577,-0.9535477579340508,1.0,0.9552016985138004,,,,1.042035376442328,0.3334476136461254,1.041508611753471,0.3332790508195425,1.0414907512886422,0.3332733355343321,0.3862716728573354,0.0191962965095627,0.000180611094819,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,,,
2901,3,harmonic,Exponential Saturation Fit,1.0986079207729191,0.1003852089636154,-0.1970779699784257,1.0,0.9983014861995754,0.0358098385335256,6.488605312974059,0.06983420135877,1.7773133017323572,0.3323973307611401,1.7896020150940115,0.3346955949534586,1.7800388770071844,0.3329070742854012,,,,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,,,
2902,4,clustering,Piecewise Linear Fit,1.098573749280577,0.0157570865784955,0.1346458700084606,1.0,0.140764331210191,,,,1.1705529502710594,0.3359178769912276,1.1667835095826706,0.3348361467600623,1.147303776490786,0.32924597624871,0.0315141731564428,-5.748460538651351,0.7632991442856161,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,,,
2903,5,pagerank,Piecewise Linear Fit,1.098583787192792,0.009906102157183,-0.1489287053618671,1.0,0.094692144373673,,,,1.0738756295502807,0.3357464422235183,1.0695353930157068,0.3343894703966207,1.055061081675592,0.3298640873798609,0.0198122050172624,0.0028186527400447,0.0001595628496881,,glioma_mibitof:Stanford_TA552_R3C4_whole_cell.tiff,57116,4710,,,
