,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
5535,3,harmonic,Exponential Saturation Fit,1.0983764328229446,0.035511125103818,0.1117092995585993,1.0,0.4975891996142719,,1.7031721333629288,0.3231273788386996,1.7854532038825257,0.3387378189840199,1.7822747625357127,0.3381348021772804,-0.0211467378878842,19.517099975810105,0.1052164367304743,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,6201,2074
5536,4,clustering,Piecewise Linear Fit,1.0986122717471312,0.0336609266131284,0.0367333994466201,1.0,0.2352941176470588,,1.0025030578443732,0.3334098009567774,1.00226468559399,0.3333305237476637,1.002051657093703,0.3332596752955588,,,,,,,0.06732185321215,-0.4772286025991363,0.4533759729129936,tuberculosis_mibitof:segmentationmask_SampleID26.tif,6201,2074
5537,5,pagerank,Constant Fit,1.0986122886608736,0.0,-0.0,1.0,0.0,0.0004821600771456,0.9990548756700164,0.3333350103605014,0.9990489824651348,0.3333330440906216,0.9990456899712412,0.3333319455488769,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,6201,2074
5538,0,degree,Constant Fit,1.098612284258477,0.0,-0.0,1.0,0.0,5.96734693877551,0.9990665447151558,0.3333770007340739,0.9988891503672384,0.3333178062830448,0.9988513507404372,0.3333051929828813,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5539,1,closeness,Exponential Saturation Fit,1.0985651407767312,0.0359138736254268,0.0872275398164202,1.0,0.4816326530612245,,1.5488127344278246,0.329258308601782,1.5860534204347756,0.3371752148960401,1.569078116141415,0.3335664765021778,-0.0155948107212,19.29796404691178,0.0971809374475256,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5540,2,betweenness,Exponential Saturation Fit,1.0986093743792362,0.0006797948835251,0.8741450865307638,1.0,0.0261224489795918,,1.4724771785500308,0.3322676472622776,1.4810925287078802,0.3342117195840695,1.4780299103471148,0.333520633153653,-0.0993830089931486,1019.6416553851622,0.1065373361766203,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5541,3,harmonic,Michaelis-Menten Fit,1.098526439711509,0.0134991791684793,0.1003600881270338,1.0,0.7273469387755102,,1.374246652755485,0.3271896647995047,1.41097564994365,0.3359343455701085,1.414930699070026,0.3368759896303868,,,,-0.0241652919864065,0.0142911056072741,0.1287004913414436,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5542,4,clustering,Piecewise Linear Fit,1.0986122432987977,0.0540414337624317,0.0320899293571574,1.0,0.3510204081632653,,1.0017670871729474,0.3334614094878065,1.0013494994576266,0.3333224057314258,1.001030396109203,0.3332161847807676,,,,,,,0.1080828674829933,-0.2581384617615753,0.4486713718842693,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5543,5,pagerank,Constant Fit,1.098612288652431,0.0,-0.0,1.0,0.0,0.0008163265306122,0.9983824548900828,0.3333359714281278,0.998370827215794,0.3333320892263869,0.9983703783039592,0.3333319393454853,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,3655,1225
5544,0,degree,Constant Fit,1.098612287065985,0.0,-0.0,1.0,0.0,5.977528089887641,0.9988943907350916,0.3333599533123493,0.9987795559996664,0.3333216296393013,0.9987699296511808,0.3333184170483493,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5545,1,closeness,Exponential Saturation Fit,1.098488010122065,0.039298593370503,0.1128792762887203,1.0,0.6137640449438202,,1.613388216171068,0.3259189728146616,1.669453277113652,0.3372446208453405,1.6674325034627588,0.3368364063399978,-0.021209773182394,17.633385786986068,0.1045349976300387,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5546,2,betweenness,Michaelis-Menten Fit,1.0985541691547915,1.0407039228013132e-05,0.9274456631546872,1.0,0.0112359550561797,,1.6036854510951044,0.3283253754592685,1.6368559170641928,0.3351164239694504,1.6438981877289272,0.3365582005712809,,,,-0.1491308618658433,1.040748219549126e-05,0.1549608385944619,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5547,3,harmonic,Michaelis-Menten Fit,1.0984866848112862,0.0178290471786059,0.1273873069099569,1.0,0.9094101123595506,,1.4572335377789811,0.325992555507151,1.5013266217698291,0.3358564632183858,1.511583446988288,0.3381509812744633,,,,-0.0315639939097953,0.0192313803700671,0.1343868093306851,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5548,4,clustering,Piecewise Linear Fit,1.0986122246981005,0.0376160660286412,0.0362223720348747,1.0,0.3335674157303371,,1.002212573921588,0.333491279556847,1.001654227239828,0.3333054868875255,1.00134693412233,0.3332032335556276,,,,,,,0.075232132039549,-0.4242389798750369,0.4565202236962587,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5549,5,pagerank,Constant Fit,1.0986122886616865,0.0,-0.0,1.0,0.0,0.0007022471910112,0.9986049910445588,0.3333350225337649,0.9985974061712708,0.333332490697923,0.9985973943989432,0.333332486768312,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,4256,1424
5550,0,degree,Constant Fit,1.0986122807693772,0.0,-0.0,1.0,0.0,5.970873786407767,0.9996908877789792,0.3333910054506139,0.999466766308212,0.3333162622640993,0.9993962103993124,0.3332927322852868,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5551,1,closeness,Exponential Saturation Fit,1.0985696304953707,0.0298808232406749,0.0849162822238298,1.0,0.4836165048543689,,1.4579203721873328,0.3292693134506316,1.490881784383626,0.3367136031191775,1.4789422843209594,0.3340170834301908,-0.0135680392424081,23.196689444255963,0.0866737469324178,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5552,2,betweenness,Michaelis-Menten Fit,1.0983583169223403,1.4085899714972853e-05,0.9090486959848204,1.0,0.0145631067961165,,1.5079124733124978,0.3227403203076479,1.581189409974663,0.338423871195425,1.583114070006498,0.3388358084969271,,,,-0.1174708698605484,1.4086705971727866e-05,0.1233438834043677,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5553,3,harmonic,Michaelis-Menten Fit,1.0985367359925846,0.0110855625799,0.0954682076040743,1.0,0.7075242718446602,,1.3037119425191497,0.3276688378428964,1.3334234599007424,0.3351363911063602,1.3416132363024302,0.3371947710507433,,,,-0.0202884352522423,0.0116084700838136,0.1137196783358944,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5554,4,clustering,Piecewise Linear Fit,1.098612231320038,0.0341428942527986,0.0287789951486917,1.0,0.3003640776699029,,1.0012880600974354,0.3334870653943281,1.0007077112585478,0.3332937755321012,1.0004836768753096,0.3332191590735705,,,,,,,0.0682857884870007,-0.3671927849207255,0.4481680934126341,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5555,5,pagerank,Constant Fit,1.0986122876924598,0.0,-0.0,1.0,0.0,0.0006067961165048,0.9989023839897262,0.3333541309514269,0.9988116055428344,0.3333238363292919,0.9988062009890212,0.3333220327192811,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,4920,1648
5556,0,degree,Piecewise Linear Fit,1.098612281405194,0.0300077060522455,-0.0106273823866694,1.0,0.1943262411347517,,1.000059876276959,0.3333892532232735,0.999834372225734,0.3333140770973033,0.999782155605062,0.333296669679423,,,,,,,0.0600154121073472,2.101648469627144,5.871194284841856,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5557,1,closeness,Exponential Saturation Fit,1.0984936647060195,0.0494590539598037,0.1266963645175867,1.0,0.6686524822695036,,2.045062629156949,0.3334345024710323,2.0826915760769933,0.3395696638181281,2.005572172214406,0.3269958337108395,-0.0140911864652815,13.994078523429808,0.0625921386188233,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5558,2,betweenness,Michaelis-Menten Fit,1.0986119049663834,9.559078238395e-06,0.941914459614897,1.0,0.0076595744680851,,2.0067256872549617,0.3331256932454571,2.0067394334345665,0.3331279751744918,2.0104643688210437,0.3337463315800511,,,,-0.1370087796578731,9.559449203459836e-06,0.1412305357685256,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5559,3,harmonic,Exponential Saturation Fit,1.0984359477851002,0.0375756289262126,0.1251352868719571,1.0,0.5228368794326241,,1.962774498505143,0.3263538151241785,2.054169895484501,0.3415502814078595,1.997308872080808,0.332095903467962,-0.0181006966812049,18.443708819577765,0.0813656446372755,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5560,4,clustering,Piecewise Linear Fit,1.0986120474860426,0.0259806154078192,0.0366518679984358,1.0,0.1690780141843971,,1.0037064438619192,0.333634624988844,1.0026807025218305,0.3332936659072033,1.0020129676496203,0.3330717091039525,,,,,,,0.0519612308070476,-0.604846946676999,0.444459043601115,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5561,5,pagerank,Constant Fit,1.098612287857969,0.0,-0.0,1.0,0.0,0.0002836879432624,0.999525251941672,0.3333522910449064,0.9994421127366322,0.3333245632367076,0.9994378624422868,0.3333231457183859,,,,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,10547,3525
5562,0,degree,Constant Fit,1.098612286476727,0.0,-0.0,1.0,0.0,5.978316326530612,0.9991219302779564,0.3333642591497113,0.998993774060567,0.333321498900766,0.998972024341048,0.3333142419495227,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5563,1,closeness,Michaelis-Menten Fit,1.0982901313877758,0.0395094475497843,0.1251604698907411,1.0,1.0,,1.662954177313481,0.3214160071340241,1.753011553157348,0.3388223088539344,1.7578717275374849,0.3397616840120415,,,,-0.0234059280835426,0.0471660072881113,0.0959131098848079,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5564,2,betweenness,Michaelis-Menten Fit,1.0979062040304812,7.44793831297739e-05,0.9201552017513316,1.0,0.0146683673469387,,1.4370671988337962,0.3157502412690484,1.55171586393976,0.3409406733502758,1.5624951660506043,0.3433090853806757,,,,-0.1351392904307345,7.450218164619102e-05,0.1409809461614831,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5565,3,harmonic,Michaelis-Menten Fit,1.0981767572964083,0.020131583465829,0.1248513390463435,1.0,0.9661989795918368,,1.4861121767957088,0.3200781079496655,1.5618489871997396,0.3363902648344396,1.5950060989496644,0.3435316272158949,,,,-0.0286816466593298,0.0219469106990908,0.1236299663494705,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5566,4,clustering,Piecewise Linear Fit,1.0986122867084402,0.0609433494978251,0.0305012103995607,1.0,0.4394132653061224,,1.0018579365064475,0.333350426592949,1.0018434944300187,0.3333456212486352,1.0017182613257145,0.3333039521584157,,,,,,,0.1218866989397191,-0.2179228415980549,0.4487045824790083,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5567,5,pagerank,Constant Fit,1.098612288486699,0.0,-0.0,1.0,0.0,0.0006377551020408,0.9987731454314112,0.3333423073007143,0.9987336090732196,0.3333291119711019,0.998732017342591,0.3333285807281838,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,4687,1568
5568,0,degree,Constant Fit,1.0986122787565975,0.0,-0.0,1.0,0.0,5.971797884841363,0.9997098143739064,0.3333980801043739,0.9994565019643554,0.3333136017189498,0.99938068807441,0.3332883181766762,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5569,1,closeness,Exponential Saturation Fit,1.0985710469089578,0.0323475210087952,0.0832779195565886,1.0,0.4958871915393654,,1.515815409457005,0.3306787999487531,1.5474234130827034,0.3375741624332036,1.5207121585692052,0.3317470376180432,-0.0130177559727056,21.42731722088264,0.0846651354397652,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5570,2,betweenness,Exponential Saturation Fit,1.0986074543594604,0.0001297883491749,0.9117767837102572,1.0,0.0182138660399529,,1.636447154423016,0.3319033619300719,1.648390002647759,0.3343256042041956,1.645655697556578,0.3337710338657324,-0.1185352344600017,5340.596322909307,0.1242699492078306,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5571,3,harmonic,Michaelis-Menten Fit,1.098478376886205,0.010662270712447,0.0959408503070698,1.0,0.6674500587544065,,1.3531015363109349,0.3257713171776129,1.3949576734932758,0.3358485571894997,1.4054726236113566,0.3383801256328873,,,,-0.0200112953151244,0.0111456804852654,0.1117618517951449,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5572,4,clustering,Piecewise Linear Fit,1.0986121472175874,0.0364078002693878,0.0322722455233428,1.0,0.3119858989424207,,1.002214496077371,0.3335686711431463,1.0013790215678933,0.333290598811334,1.000928737525649,0.3331407300455196,,,,,,,0.0728156005199187,-0.3861449837701152,0.4496865551464922,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5573,5,pagerank,Constant Fit,1.098612288318262,0.0,-0.0,1.0,0.0,0.0005875440658049,0.9988930934437,0.3333457726630857,0.9988394288871668,0.3333278639867923,0.9988349321281595,0.333326363350122,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,5082,1702
5574,0,degree,Constant Fit,1.0986122885731744,0.0,-0.0,1.0,0.0,5.990879478827361,0.9997926386224634,0.3333391948443913,0.9997735383708184,0.3333328266613715,0.9997589971410844,0.3333279784942372,,,,,,,,,,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5575,1,closeness,Exponential Saturation Fit,1.097879785661032,0.0607009276618637,0.1436538655800586,1.0,0.7609120521172639,,2.428968844612485,0.3156825858917907,2.6552242958772463,0.3450880293110409,2.6101458986775543,0.3392293847971684,-0.0135813570935967,11.35960370427094,0.053866349408943,,,,,,,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5576,2,betweenness,Michaelis-Menten Fit,1.0980704466626523,9.999959606545885e-07,0.9625198625665072,1.0,0.0042345276872964,,1.7936984015507518,0.3246001997399503,1.8043665654962988,0.3265307852523136,1.9278047119850408,0.3488690150077361,,,,-0.1506504789642297,1.0000000000024532e-06,0.1535833032393749,,,,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5577,3,harmonic,Exponential Saturation Fit,1.0976159402824686,0.0436339433884397,0.1439461431563716,1.0,0.5944625407166124,,2.161808227017805,0.3124099005832642,2.381897225869145,0.3442156738203604,2.376075972035064,0.3433744255963753,-0.0175389867534255,15.876647906913703,0.0696646023746773,,,,,,,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5578,4,clustering,Piecewise Linear Fit,1.0986122572438242,0.0187919365387368,0.0313732491205144,1.0,0.1416938110749185,,1.001487434014182,0.3334396900215253,1.0011422910008725,0.3333247765683331,1.0008742488206064,0.3332355334101416,,,,,,,0.0375838730723034,-0.7269161523914058,0.4490681159280455,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5579,5,pagerank,Constant Fit,1.0986122886553986,0.0,-0.0,1.0,0.0,0.0001628664495114,0.9996863931439808,0.3333357051510161,0.9996761125886822,0.3333322771998373,0.9996753341863392,0.3333320176491465,,,,,,,,,,TNBC_mibitof:p11_labeledcellData.tiff,18392,6140
5580,0,degree,Piecewise Linear Fit,1.0986122800461011,0.0390228609221143,-0.0146195378292525,1.0,0.3578454332552693,,1.0002072642444153,0.3333922187444082,0.9999918809611712,0.3333204265136894,0.9998926626095628,0.3332873547419023,,,,,,,0.0780457218477497,2.2166304381954527,5.83018991989856,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5581,1,closeness,Exponential Saturation Fit,1.098492270438985,0.0167087677503147,0.0668451720496536,1.0,0.3339578454332553,,1.2723586807262253,0.3364960404906373,1.275930107494239,0.3374405626482202,1.2329107732098212,0.3260633968611425,-0.0091179532466133,41.48403936291578,0.0727610093782635,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5582,2,betweenness,Michaelis-Menten Fit,1.098506322680434,5.1717911392837616e-05,0.9167357091628054,1.0,0.0159250585480093,,1.7166981045905916,0.3265007992966752,1.7682942428959645,0.3363139285546839,1.7728756524956193,0.3371852721486407,,,,-0.1107160506711591,5.172875956986573e-05,0.1157319122837097,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5583,3,harmonic,Exponential Saturation Fit,1.0985831123053114,0.0109933081274291,0.0696061845008706,1.0,0.2402810304449648,,1.2312483726367318,0.3317430860066052,1.2504975052230929,0.3369295023211904,1.2297056175067345,0.3313274116722044,-0.0123376294519361,63.05173768671701,0.0947933351866518,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5584,4,clustering,Piecewise Linear Fit,1.0986121651893312,0.0243586260853793,0.0377363618815055,1.0,0.243559718969555,,1.0030143542646237,0.3335527035849505,1.0022389657661863,0.3332948479232816,1.001810761550444,0.3331524484917678,,,,,,,0.0487172521635643,-0.6771507890099975,0.4535917887967311,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5585,5,pagerank,Constant Fit,1.0986122874230817,0.0,-0.0,1.0,0.0,0.0004683840749414,0.9991918535539064,0.3333567665619295,0.9990918382990824,0.3333233988339637,0.9990811550018026,0.3333198346041066,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID48.tif,6372,2135
5586,0,degree,Constant Fit,1.0986122880068605,0.0,-0.0,1.0,0.0,5.976213130352046,0.999465648237336,0.3333503168281225,0.9993953291835228,0.3333268634168832,0.9993832052977872,0.3333228197549942,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5587,1,closeness,Exponential Saturation Fit,1.0985455927900427,0.0272688567259727,0.0962956282877926,1.0,0.4609895337773549,,1.393598409913508,0.334445458481614,1.405864098368512,0.3373890638773614,1.3674304022704504,0.3281654776410245,-0.0144170803813843,25.41886341339833,0.0820666620060471,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5588,2,betweenness,Michaelis-Menten Fit,1.0980780301307846,6.589470606878452e-05,0.9296744312413222,1.0,0.0180780209324452,,1.645848342123453,0.3180732249297433,1.7567924994855209,0.3395140618623474,1.771791374390947,0.3424127132079091,,,,-0.1261521298880298,6.591241105047748e-05,0.1309059558742507,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5589,3,harmonic,Exponential Saturation Fit,1.0985859626095489,0.0178887679730845,0.0949856032933224,1.0,0.3177925784966698,,1.2958543876783235,0.3304264974826999,1.3190794955610254,0.3363486065748243,1.306829043010748,0.3332248959424758,-0.0181090924192073,38.74761950397384,0.1043800043416835,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5590,4,clustering,Piecewise Linear Fit,1.0986122798407738,0.0494394783177963,0.0193218934536183,1.0,0.3953377735490009,,1.0002791937974391,0.3333889567125548,1.0001036878612757,0.3333304613031557,0.9999540330995976,0.3332805819842894,,,,,,,0.098878956576731,-0.1679858177495149,0.4381352204790565,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5591,5,pagerank,Constant Fit,1.0986122886676186,0.0,-0.0,1.0,0.0,0.000475737392959,0.9990511192950476,0.3333328676443376,0.9990531985078286,0.3333335613725617,0.9990532273121276,0.3333335709831005,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,6281,2102
5592,0,degree,Constant Fit,1.0986122885191762,0.0,-0.0,1.0,0.0,5.990215264187867,0.9997961857167385,0.3333411703736555,0.9997666013896064,0.3333313066890647,0.9997552527146192,0.3333275229372797,,,,,,,,,,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5593,1,closeness,Exponential Saturation Fit,1.098485993921042,0.0516353146727265,0.1244676637138259,1.0,0.6906392694063926,,1.743806341309183,0.326331504065531,1.8121766521070568,0.3391261509409101,1.7876823272296245,0.3345423449935587,-0.0121876975640362,13.397773043010831,0.0549788272199089,,,,,,,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5594,2,betweenness,Exponential Saturation Fit,1.0986101235767072,0.0001936714045225,0.9524132978862386,1.0,0.0084801043705153,,1.4316290228110953,0.3323559255683354,1.4382445826403978,0.3338917427913637,1.437644066643508,0.333752331640301,-0.1124897513232346,3578.9856642431164,0.1152999893804462,,,,,,,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5595,3,harmonic,Exponential Saturation Fit,1.0983960226888514,0.0361664565706991,0.1265730586714979,1.0,0.5334311806914547,,1.562794921332547,0.3235571953293965,1.6347203197870852,0.3384484519358976,1.6325270014630062,0.3379943527347059,-0.0157959391699726,19.163298301958893,0.0702909497094388,,,,,,,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5596,4,clustering,Piecewise Linear Fit,1.0986122757849106,0.0201467358293943,0.0211033810465183,1.0,0.1487279843444227,,1.000496949576926,0.3334014362270266,1.0002761154650208,0.3333278463873891,1.0001046783150045,0.3332707173855843,,,,,,,0.0402934716498519,-0.4508721015749843,0.4395170515803209,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5597,5,pagerank,Constant Fit,1.098612288668101,0.0,-0.0,1.0,0.0,0.0001630789302022,0.9996743221028468,0.3333333817787504,0.9996741419130388,0.3333333216959047,0.9996740664259632,0.3333332965253449,,,,,,,,,,TNBC_mibitof:p32_labeledcellData.tiff,18366,6132
5598,0,degree,Constant Fit,1.0986122817199986,0.0,-0.0,1.0,0.0,5.971223021582734,0.999708356036362,0.3333871524056584,0.9995022278017892,0.3333184118527365,0.9994303320539464,0.333294435741605,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5599,1,closeness,Exponential Saturation Fit,1.0985717828124386,0.0280839201404892,0.0905444523836706,1.0,0.4172661870503597,,1.4365655640132895,0.3315033840173077,1.4628450186474464,0.3375676586731853,1.4340762934137683,0.330928957309507,-0.0147587306176897,24.681064980090817,0.0888787375962479,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5600,2,betweenness,Michaelis-Menten Fit,1.0984103792582802,6.186020425056966e-05,0.9187497308695244,1.0,0.0179856115107913,,1.6664159463571402,0.3239176986671543,1.7354382714425816,0.3373342485670799,1.7427116803097449,0.3387480527657658,,,,-0.1243733896158562,6.187594462162728e-05,0.1298563918876671,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5601,3,harmonic,Michaelis-Menten Fit,1.0985232918753836,0.0096139253271849,0.1042816086992609,1.0,0.6211031175059952,,1.2709405139835488,0.3270721365388067,1.3058241505458907,0.3360493195109092,1.3090463600142346,0.3368785439502841,,,,-0.0224141872228481,0.0100096603705026,0.1162833375829667,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5602,4,clustering,Exponential Saturation Fit,1.098612286809845,0.0479462394413087,0.0279398432672837,1.0,0.6642685851318945,,1.000768856712321,0.3333322109511535,1.000848576534774,0.3333587637205534,1.0006992461300854,0.3333090253282931,-0.0241652983665272,14.43816024193522,0.4441383732543182,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5603,5,pagerank,Constant Fit,1.0986122877427105,0.0,-0.0,1.0,0.0,0.000599520383693,0.9989173293611234,0.3333535129836569,0.9988318620313138,0.3333249912693969,0.99882138745158,0.3333214957469461,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID85.tif,4980,1668
5604,0,degree,Constant Fit,1.0986122797407638,0.0,-0.0,1.0,0.0,5.970518867924528,0.9999380701339584,0.3333931053905848,0.9997207893013932,0.3333206609726009,0.9996175322059412,0.3332862336368143,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5605,1,closeness,Exponential Saturation Fit,1.0985632670867571,0.0301594945881076,0.0764758879090331,1.0,0.4716981132075472,,1.4236744380736992,0.3343205667033787,1.4341804310315935,0.3367876823764095,1.4005563082627892,0.3288917509202118,-0.0117800850783306,22.98225923730933,0.0829071891707283,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5606,2,betweenness,Michaelis-Menten Fit,1.0984512212083055,3.77951543729948e-05,0.9071917825680306,1.0,0.0200471698113207,,1.5907508416120146,0.3249689002305382,1.647260062400787,0.3365129703968019,1.6570754888189736,0.3385181293726598,,,,-0.1138341470901642,3.780102461157702e-05,0.1196476286186019,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5607,3,harmonic,Michaelis-Menten Fit,1.0985455994854214,0.0091961548865377,0.0900072983415176,1.0,0.6220518867924528,,1.293381984692273,0.3279127570898906,1.3240120687055077,0.335678440714334,1.3268928239124498,0.3364088021957754,,,,-0.0185033947850034,0.0095572832356037,0.1098824842732091,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5608,4,clustering,Exponential Saturation Fit,1.0986122806173189,0.0311574754150506,0.0352513197116878,1.0,0.482311320754717,,1.0018347800870393,0.3333528160685124,1.0018941470849048,0.3333725699803483,1.0015997570205326,0.3332746139511391,-0.0307256067170562,22.24594068667747,0.451161749058341,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5609,5,pagerank,Constant Fit,1.0986122878283564,0.0,-0.0,1.0,0.0,0.0005896226415094,0.9989571715374028,0.3333521653551088,0.99888370718994,0.3333276502907988,0.9988613340008912,0.3333201843540923,,,,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,5063,1696
5610,0,degree,Constant Fit,1.0986122885549034,0.0,-0.0,1.0,0.0,5.987012987012987,0.9996297561773512,0.3333401639626742,0.999603995550082,0.333331573730476,0.9995940651607976,0.3333282623068497,,,,,,,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
5611,1,closeness,Exponential Saturation Fit,1.09850271105547,0.0490456802556631,0.1263933274201343,1.0,0.6398601398601399,,2.1273282186712628,0.3294759601740389,2.197285660912614,0.3403108164277606,2.132088507890904,0.3302132233982004,-0.014564524103249,14.114228622582226,0.0648393614497799,,,,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
5612,2,betweenness,Michaelis-Menten Fit,1.0984181000988684,9.999959727557429e-07,0.9511092118885652,1.0,0.0062437562437562,,1.8305218710714504,0.3274956060175161,1.844366320526024,0.3299724933116572,1.914566559662746,0.3425319006708267,,,,-0.1401486210352082,1.0000000000000002e-06,0.1437504290835026,,,,TNBC_mibitof:p7_labeledcellData.tiff,11986,4004
