,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,constant_c
3771,3,harmonic,Michaelis-Menten Fit,1.0982443382181106,0.1059215145355501,-0.1955074600612646,1.0,1.0,0.0575587266242092,0.186278268218635,0.0858566934716268,2.04057091776088,0.3205946305143715,2.159734364038846,0.3393164307212586,2.1646513442265047,0.3400889387643698,,,,,,,glioma_mibitof:UCSF_TA7_R3C4_whole_cell.tiff,16926,2128,
3772,4,clustering,Piecewise Linear Fit,1.0986117188995292,0.0183157302971302,0.1247981615307167,1.0,0.1781015037593984,,,,1.1515943503603114,0.3336928153896565,1.1507857185765007,0.3334585014435444,1.148681198341546,0.332848683166799,,,,0.0366314605934276,-4.398047865264406,0.7260233720145125,glioma_mibitof:UCSF_TA7_R3C4_whole_cell.tiff,16926,2128,
3773,5,pagerank,Piecewise Linear Fit,1.0985774554139736,0.0106835820600768,-0.1472114253020115,1.0,0.1207706766917293,,,,1.0882843886365394,0.3358854909281232,1.0842713270830855,0.3346469092080496,1.067490127372251,0.3294675998638273,,,,0.0213671644910811,0.0057604699636753,0.0003565123746271,glioma_mibitof:UCSF_TA7_R3C4_whole_cell.tiff,16926,2128,
3774,0,degree,Exponential Saturation Fit,1.0985964536141286,0.0252207985344088,-0.331285271484121,1.0,0.3673191952147907,,,,1.1349956764368434,0.3306951099864268,1.1493564282733577,0.3348792936856747,1.1477992702630435,0.3344255963278983,15.386020430878906,27.48311024195549,15.528680381566517,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3775,1,closeness,Piecewise Linear Fit,1.098609677487718,0.1945959857163052,-0.2398655691056629,1.0,0.9469820554649266,,,,2.935649993580302,0.3344091613934514,2.921948109928297,0.3328483365568402,2.921019029310745,0.3327425020497083,,,,0.3891919717867763,0.1098897529588545,0.0677662675538246,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3776,2,betweenness,Piecewise Linear Fit,1.0986119195450637,0.1830440674265664,-0.944833430910171,1.0,0.9249592169657422,,,,1.3115210835200668,0.3337382799196909,1.3091690996544274,0.3331397786377972,1.3090990032372791,0.3331219414425119,,,,0.3660881370545507,0.0166296527824646,0.0001777294690129,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3777,3,harmonic,Exponential Saturation Fit,1.0985092020664269,0.1216649812092716,-0.2231242947100598,1.0,1.0,,,,2.1795678488488037,0.3266141270032295,2.250992279151104,0.337317270730648,2.2426596400698675,0.3360686022661225,0.0569123365940161,5.053626789355402,0.0910094392138761,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3778,4,clustering,Piecewise Linear Fit,1.098582946557669,0.018156372623668,0.1297800541370944,1.0,0.144100054377379,,,,1.2402341196152211,0.3360131710812341,1.2331253662834287,0.3340872163669814,1.2176688021424278,0.3298996125517844,,,,0.0363127452465696,-4.737273560709349,0.7487614967192758,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3779,5,pagerank,Piecewise Linear Fit,1.098553860940383,0.0137067366009527,-0.1642852058563166,1.0,0.1177270255573681,,,,1.1411431767092504,0.3369072663937693,1.1336208735155222,0.3346864069453586,1.1123495283096516,0.3284063266608721,,,,0.0274134741623383,0.002854282954674,0.0001990172088955,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,52894,3678,
3780,0,degree,Piecewise Linear Fit,1.0986117283337309,0.0763600287916873,0.0485948259969789,1.0,0.5102739726027398,,,,1.001538612421791,0.3338310324330589,0.9993958590642984,0.3331168137731796,0.999201870310186,0.3330521537937614,,,,0.1527200575824206,-16.00733892669944,26.375633713735034,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3781,1,closeness,Piecewise Linear Fit,1.0986119351174102,0.0231900984742797,0.1066962012151951,0.9995719178082192,0.201713062098501,,,,1.0014770544486888,0.3337297734502799,0.9996924430862552,0.3331350739082023,0.9996926793540836,0.3331351526415178,,,,0.0463801969385549,-0.4635916813985916,0.1115109944953656,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3782,2,betweenness,Michaelis-Menten Fit,1.0986117266123303,0.1629263819393457,-1.0323745271217784,1.0,1.0,0.0215561557612323,0.5005551324655843,-0.0001659969794166,1.1045717172073124,0.3328335991050976,1.107052489109339,0.333581114388938,1.107066335074652,0.3335852865059643,,,,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3783,3,harmonic,Michaelis-Menten Fit,1.0986113275407705,0.1756943260535628,-0.2372843144661971,1.0,1.0,0.1316746782739737,0.6444361946140941,0.0906714739665228,1.328301464356497,0.3326833766142276,1.3319597908224798,0.3335996327760395,1.3324283642268235,0.3337169906097329,,,,,,,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3784,4,clustering,Piecewise Linear Fit,1.0986108898697222,0.019941797789847,0.1009473885587365,1.0,0.180222602739726,,,,1.060656885433397,0.3338985215179924,1.0594758447714292,0.3335267257598168,1.0564518219260617,0.3325747527221909,,,,0.0398835955785763,-3.568488519422261,0.7761042991311762,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3785,5,pagerank,Piecewise Linear Fit,1.0986070315229934,0.0080013041073685,-0.1504048819004318,1.0,0.0890410958904109,,,,1.0399931690849291,0.3341418436249899,1.0397132961896345,0.3340519226062808,1.0327237464056054,0.3318062337687291,,,,0.0160026084401222,0.007100113614526,0.0003209047082348,glioma_mibitof:UCSF_TA7_R5C4_whole_cell.tiff,28777,2336,
3786,0,degree,Piecewise Linear Fit,1.0986074373541657,0.0168868394249104,-0.2684254590581734,1.0,0.155478562148116,,,,1.0520029715049666,0.3344752261161898,1.0491291756881491,0.3335615276460547,1.0441022060965424,0.3319632462377554,,,,0.0337736788498331,275.7451102760526,12.690860568126276,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3787,1,closeness,Piecewise Linear Fit,1.0986122667780782,0.2248905422941087,-0.220629946818087,0.9995669120831528,0.983102253032929,,,,1.873836814229766,0.3334319704046707,1.8730037169439984,0.3332837284300107,1.873006935629068,0.3332843011653186,,,,0.4497810852745658,0.0655324623324978,0.0520603318906624,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3788,2,betweenness,Michaelis-Menten Fit,1.0986122275489347,0.0411125081240917,-0.5623166825915751,1.0,1.0,0.0066444178939883,0.0493439712007965,0.0023505541125374,1.0059385419492322,0.3331728838366878,1.0065667290091698,0.3333809431620048,1.006763675437354,0.3334461730013072,,,,,,,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3789,3,harmonic,Piecewise Linear Fit,1.0986122886676202,0.2444951398048729,-0.193786852379884,1.0,0.9995669120831528,,,,1.5862812772791397,0.333333685477265,1.5862775121533863,0.3333328942914511,1.586280015016272,0.3333334202312839,,,,0.4889902802103066,0.0814222771742703,0.0828207278069943,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3790,4,clustering,Piecewise Linear Fit,1.0986080875426572,0.0158541982199891,0.0858009485358532,1.0,0.1455175400606323,,,,1.0343364180423729,0.3342640137598597,1.0326964221261117,0.3337340202220156,1.0273368061717754,0.3320019660181246,,,,0.0317083964391704,-3.92559806003214,0.7876045959385779,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3791,5,pagerank,Piecewise Linear Fit,1.0985978175068694,0.0139863814184303,-0.1505228274905986,1.0,0.1316587267215244,,,,1.0546377175529549,0.3350220405108245,1.0518170793299588,0.3341260209988318,1.041510381601752,0.3308519384903436,,,,0.0279727635134381,0.0041344506778441,0.0003263416251997,glioma_mibitof:UCSF_TA6_R98C2_whole_cell.tiff,24452,2309,
3792,0,degree,Michaelis-Menten Fit,1.098444935396747,0.0200122624325457,-0.3156319104843179,1.0,0.9616135328562134,12.486006514355385,0.021765771566641,12.968226725373247,1.11346169910014,0.3249006628315667,1.151669250881536,0.3360493704242744,1.1619525450045285,0.3390499667441588,,,,,,,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3793,1,closeness,Piecewise Linear Fit,1.0986074176947025,0.1973061613030254,-0.2459871502362513,1.0,0.9472999349381912,,,,3.131583696889388,0.3348032139056401,3.111582976998006,0.3326649011705493,3.1103388088048454,0.3325318849238103,,,,0.3946123229727919,0.1075997546892759,0.0650756109954878,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3794,2,betweenness,Piecewise Linear Fit,1.0986115097771465,0.151912161379714,-0.8979911635724032,1.0,0.8344176968119714,,,,1.2519439794522524,0.3338982277508405,1.2493017837396378,0.3331935440906348,1.2482319979972782,0.3329082281585248,,,,0.303824324173364,0.0214878424542622,0.0003708096502928,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3795,3,harmonic,Michaelis-Menten Fit,1.098131085159373,0.1522063812707929,-0.2351143390137229,1.0,1.0,0.0979296967821043,0.3930260782525592,0.0889371013485061,2.548823859877111,0.3187685417891058,2.7209058570229465,0.3402899690488851,2.7261153108799663,0.3409414891620089,,,,,,,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3796,4,clustering,Piecewise Linear Fit,1.0985908170986254,0.0175488995297324,0.1249463959146996,1.0,0.1597267404033832,,,,1.23683135961234,0.3349446578167837,1.2363258737190153,0.3348077678533662,1.2194867027570138,0.33024757432985,,,,0.035097799058708,-4.637381168778059,0.7327077360605627,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3797,5,pagerank,Piecewise Linear Fit,1.0985530070979037,0.0115350284464847,-0.1541917999043601,1.0,0.1167859466493168,,,,1.1314054087343517,0.3369296507869996,1.1239220176396336,0.3347011159675785,1.1026596373694906,0.3283692332454218,,,,0.0230700574932178,0.0038434187822948,0.0002431906722708,glioma_mibitof:UCSF_TA7_R5C6_whole_cell.tiff,34869,3074,
3798,0,degree,Michaelis-Menten Fit,1.0985578457219805,0.018980675220582,-0.3415310762385854,1.0,0.9497161394971614,10.822545392534186,0.0205560078862952,10.017189715767165,1.083250405388096,0.3287677957608454,1.1006098254108088,0.3340364005341888,1.1110196794465672,0.3371958037049657,,,,,,,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3799,1,closeness,Piecewise Linear Fit,1.0986020577620206,0.2016750657781507,-0.2476468477495101,1.0,0.9566098945660988,,,,3.3067645826297705,0.3354665958615489,3.275504094866701,0.3322952635357053,3.274941022137861,0.3322381406027458,,,,0.4033501319435824,0.1041492324664058,0.0638112455349308,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3800,2,betweenness,Michaelis-Menten Fit,1.09861182067551,0.1772420302236526,-0.9829270122002578,1.0,1.0,0.023807614464317,0.6232797293190979,9.155824936709634e-05,1.2063162060226975,0.3328773251828931,1.208787431089142,0.3335592482026916,1.2088025732613366,0.3335634266144152,,,,,,,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3801,3,harmonic,Michaelis-Menten Fit,1.098351929640492,0.1557692134218594,-0.2349672736843074,1.0,1.0,0.0993476854590673,0.4197858073553163,0.0875437547927069,2.559532008825557,0.32260616649146,2.686479201445095,0.3386067271473253,2.6879103159730584,0.3387871063612146,,,,,,,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3802,4,clustering,Piecewise Linear Fit,1.098594000256112,0.0185110087398004,0.1219433759771007,1.0,0.1613949716139497,,,,1.14176403778889,0.3353722240467949,1.1372215178175455,0.3340379422029588,1.1254825425911603,0.3305898337502462,,,,0.0370220174787444,-4.322811423003723,0.7362225252204154,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3803,5,pagerank,Piecewise Linear Fit,1.0985802282428727,0.0117275718590838,-0.159797902871109,1.0,0.1090835360908353,,,,1.0888449187509115,0.3357397728327576,1.0852951862677118,0.3346452309407003,1.068981523270852,0.3296149962265419,,,,0.0234551442016929,0.0048508636006573,0.0002991160987264,glioma_mibitof:UCSF_TA7_R4C6_whole_cell.tiff,22919,2466,
3804,0,degree,Piecewise Linear Fit,1.098565180388922,0.0104746118755103,-0.2632473706717061,1.0,0.1048843187660668,,,,1.0305198234999842,0.336560977571942,1.0071094045916542,0.3289152891596644,1.0242819623692463,0.3345237332683935,,,,0.0209492237510236,732.4705746204697,21.4726563924925,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3805,1,closeness,Piecewise Linear Fit,1.0986121075067623,0.0880287604463085,0.0806654779625493,1.0,0.5917737789203085,,,,1.005472228390842,0.3336057209745466,1.0044484281561128,0.3332660342027028,1.0040331373316496,0.3331282448227505,,,,0.1760575207212507,-0.1027374371979365,0.1211593348664519,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3806,2,betweenness,Exponential Saturation Fit,1.0986122752673195,0.1571290109071255,-1.082853799329261,1.0,1.0,,,,1.152429961067195,0.3332609029743774,1.1528854389696568,0.333392618551191,1.1527258846793424,0.3333464784744315,0.0060192864010909,3.200323818581048,-0.0001820156909092,,,,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3807,3,harmonic,Piecewise Linear Fit,1.0986092311526152,0.1246701974064525,-0.2670968798471609,1.0,0.7442159383033419,,,,1.3042948160371022,0.3344651664928027,1.298620047340684,0.3330099644682922,1.2967283482424858,0.332524869038905,,,,0.2493403949311249,0.210912293201523,0.0721509903471907,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3808,4,clustering,Piecewise Linear Fit,1.0985914932200151,0.0188347261019201,0.1238551589023378,1.0,0.1709511568123393,,,,1.1497634933197782,0.3353216642962867,1.1463583961000536,0.3343285880041252,1.1327155993022182,0.330349747699588,,,,0.0376694522030092,-4.532501896111366,0.7746286331045147,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3809,5,pagerank,Piecewise Linear Fit,1.0985708112083872,0.0118652791017808,-0.1787179898604604,1.0,0.1141388174807198,,,,1.0889474577439275,0.3362376478282076,1.083693540337885,0.3346153796297479,1.0659834235959729,0.3291469725420445,,,,0.0237305589114254,0.0033524185474085,0.0001827932380517,glioma_mibitof:UCSF_TA6_R2C5_whole_cell.tiff,69801,3890,
3810,0,degree,Piecewise Linear Fit,1.098612288668046,0.2464691121832416,-0.2722951226766826,1.0,0.9987163029525032,,,,1.0552192597361012,0.3333334170144812,1.055218474769484,0.3333331690512239,1.055219249985288,0.3333334139342949,,,,0.492938224373642,6.8857369916334354,4.535533242364338,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3811,1,closeness,Michaelis-Menten Fit,1.0986048150662948,9.999959511007192e-07,0.465355695757101,0.9961489088575096,0.0219072164948453,-0.1503547210897269,1.00000000705767e-06,0.2367250491796159,1.003366941444224,0.3325900227715454,1.0023807453172628,0.3322631244268071,1.011080458241023,0.3351468528016474,,,,,,,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3812,2,betweenness,Piecewise Linear Fit,1.098612188264282,0.1908065580235691,-0.8505858422705268,1.0,0.9281129653401796,,,,1.0709095005400993,0.3335441751621044,1.069930783319671,0.3332393450827746,1.0698573696658262,0.3332164797551209,,,,0.3816131164525536,0.0941289407550732,0.003154932440186,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3813,3,harmonic,Michaelis-Menten Fit,1.0986116447028471,0.1883043895420573,-0.30537714254622,1.0,1.0,0.1282696363681752,0.7979272278880871,0.0557080464747132,1.206396437078506,0.3328027634101492,1.209067738336382,0.3335396823973066,1.2094950187842657,0.3336575541925442,,,,,,,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3814,4,clustering,Piecewise Linear Fit,1.098612187824579,0.0156897948807389,0.1016361979406886,1.0,0.1566110397946084,,,,1.008041882482222,0.3334615350304715,1.007019533166607,0.333123340578389,1.007901584836692,0.3334151243911394,,,,0.0313795897607167,-4.122625607313723,0.701101586223852,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3815,5,pagerank,Piecewise Linear Fit,1.0986108234459837,0.0155877237039697,-0.0937882709494859,1.0,0.1553273427471116,,,,1.0156818680584805,0.3339668530881396,1.014108068305173,0.3334493712195229,1.01147556249238,0.3325837756923375,,,,0.0311754478417839,0.0071858574938132,0.0010822869826918,glioma_mibitof:UCSF_TA7_R3C3_whole_cell.tiff,2215,779,
3816,0,degree,Michaelis-Menten Fit,1.0986026368670918,0.0559018515992988,-0.4338990186647234,1.0,1.0,5.935383819776839,0.0728120862461198,3.363215253374173,1.1064376535609155,0.3315464763513171,1.1123554205542274,0.3333197482462008,1.1184091960983975,0.3351337754024819,,,,,,,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3817,1,closeness,Piecewise Linear Fit,1.098604357842915,0.0360364077756383,0.4558921291100644,0.9978308026030368,0.2673913043478261,,,,1.0406515696706031,0.3349500891419439,1.0356847964912348,0.3333514550095764,1.030549117393294,0.3316984558484795,,,,0.0720728155470165,-1.691766439814002,0.1946924013653196,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3818,2,betweenness,Michaelis-Menten Fit,1.0986119889525785,0.1458772336287568,-0.8822573277795441,1.0,1.0,0.0449861713986379,0.3702925072311495,0.0016967295089949,1.0684009045643497,0.3329715898979859,1.0700079631096124,0.3334724363841591,1.0702760080888043,0.333555973717855,,,,,,,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3819,3,harmonic,Michaelis-Menten Fit,1.09857284027684,0.1411157790839888,-0.3935607629884826,1.0,1.0,0.121305773319546,0.3410794475735885,0.0547028105667019,1.4585842476192714,0.3291592714614806,1.4852877114029497,0.3351854524646556,1.487369613311737,0.3356552760738638,,,,,,,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3820,4,clustering,Piecewise Linear Fit,1.0986117354785232,0.0153108545049799,0.0822924761898232,1.0,0.1431670281995661,,,,1.0052126783855613,0.3337732208905669,1.003822350251297,0.3333115730130118,1.0026286264145363,0.3329152060964213,,,,0.0306217090090094,-3.221634854190565,0.6487244305772549,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3821,5,pagerank,Piecewise Linear Fit,1.098608783402355,0.009889002611566,-0.1294903477984616,1.0,0.1041214750542299,,,,1.029475153630855,0.3342584938609577,1.027434885865381,0.3335960428751761,1.022967278622383,0.3321454632638663,,,,0.0197780053779657,0.0127737092081093,0.0008491915974549,glioma_mibitof:UCSF_TA8_R2C3_whole_cell.tiff,3198,922,
3822,0,degree,Piecewise Linear Fit,1.0986058362713105,0.0149273114066673,-0.1956961950152277,1.0,0.1570644718792866,,,,1.03069947207123,0.3345682983997741,1.0280822417564788,0.3337187371875549,1.0219030880528683,0.331712964412671,,,,0.0298546228133583,126.46939397046977,7.758982495244859,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3823,1,closeness,Exponential Saturation Fit,1.0986122783424024,0.199848801184826,-0.22569070082778,1.0,1.0,,,,1.708316792945111,0.3332897546492894,1.7088820800718176,0.333400041224089,1.708421609204975,0.3333102041266215,0.0691202589690886,1.4426487829979793,0.0593971194270714,,,,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3824,2,betweenness,Piecewise Linear Fit,1.0986122830626597,0.1546127183884051,-0.9198975448464098,1.0,0.8806584362139918,,,,1.1517478099586336,0.3333832312453723,1.151492983473737,0.3333094695449314,1.151485485559566,0.3333072992096962,,,,0.3092254373181517,0.0571220708716274,0.0007690516352499,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3825,3,harmonic,Exponential Saturation Fit,1.098611707522645,0.0764605951162787,-0.1508854876564713,1.0,0.9149519890260632,,,,1.2494033216641232,0.3333072498030329,1.251197672483771,0.3337859344091232,1.247902293441724,0.3329068157878438,0.0306257269919567,8.885790862277203,0.0849820883124289,,,,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3826,4,clustering,Exponential Saturation Fit,1.0986122196550396,0.0080351484715313,0.1244529019600792,1.0,0.1748971193415638,,,,1.049072346878481,0.3332083448995907,1.0499971354561397,0.3335020779984189,1.0493280981479731,0.3332895771019903,-0.1639809041907752,86.2643898635817,0.7407975252760921,,,,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3827,5,pagerank,Piecewise Linear Fit,1.0985990571936142,0.0123074207110527,-0.1315424596543353,1.0,0.135116598079561,,,,1.0586093352715749,0.3350629042659687,1.0550595064812562,0.3339393396945057,1.0457657652822232,0.3309977560395256,,,,0.0246148417942701,0.0066139641702314,0.0005374171018849,glioma_mibitof:UCSF_TA7_R2C4_whole_cell.tiff,8138,1458,
3828,0,degree,Michaelis-Menten Fit,1.098584742484088,0.0317258608275069,-0.4030322330648774,1.0,1.0,29.51027966211348,0.0363579377838739,20.368266229712557,1.0869901745406685,0.3302879088367483,1.0971144234764572,0.3333642172412446,1.1069337520362392,0.3363478739220071,,,,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3829,1,closeness,Piecewise Linear Fit,1.0986046023206415,0.0058766971823024,0.2457572739889714,1.0,0.0593629343629343,,,,1.0122101467256068,0.3351824689914779,1.0038336781554384,0.3324086918011771,1.0038341233040744,0.332408839207345,,,,0.0117533943643914,-5.509611768557363,0.1641275024614185,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3830,2,betweenness,Piecewise Linear Fit,1.0986108088940123,0.1304373147753137,-0.9084033471170934,1.0,0.7181467181467182,,,,1.175855720506023,0.3341186629194837,1.172328125257916,0.3331162989499386,1.1710919415613028,0.3327650381305777,,,,0.2608746314729345,0.0135709141987305,0.0001784891059579,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3831,3,harmonic,Michaelis-Menten Fit,1.0986031656164568,0.119993600727368,-0.2592253151673309,1.0,1.0,0.0976375504843258,0.2315854458882622,0.0952271306184399,1.3230662789966212,0.3313215781249033,1.3349134155464744,0.3342883319756139,1.335319765408906,0.3343900898994828,,,,,,,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3832,4,clustering,Piecewise Linear Fit,1.0986092153056264,0.0186805915206396,0.1196113365590424,1.0,0.1341698841698841,,,,1.1036888859588605,0.3342915997584339,1.100855821891935,0.3334335051167291,1.0970305837700791,0.332274895124837,,,,0.037361183040415,-4.322426680259267,0.7558109910699627,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3833,5,pagerank,Piecewise Linear Fit,1.098583340651372,0.0147741752886466,-0.1386728819765053,1.0,0.1119691119691119,,,,1.082233103434249,0.3359791093546058,1.0761974798355904,0.3341053508873755,1.0627015445971246,0.3299155397580187,,,,0.0295483520386701,0.0020219528291904,0.0001855456387869,glioma_mibitof:UCSF_TA6_R3C5_whole_cell.tiff,87268,4144,
3834,0,degree,Exponential Saturation Fit,1.098602650120716,0.016287376120356,-0.3489563477485957,1.0,0.2626860893228749,,,,1.3227516881250856,0.3342055508998375,1.3240031406351829,0.3345217420484233,1.3111437895110911,0.3312727070517391,25.403361977624638,42.55732627409515,23.697373120134237,,,,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3835,1,closeness,Piecewise Linear Fit,1.0986072644651788,0.1960331384797839,-0.2416803707912945,1.0,0.9506963342404354,,,,3.268597841646533,0.3348269039532517,3.247253806711118,0.3326404749456088,3.2462009318104337,0.3325326211011393,,,,0.3920662773106039,0.1116883189843585,0.0686986443126369,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3836,2,betweenness,Exponential Saturation Fit,1.0986110191346796,0.182987659436612,-1.0170661253527773,1.0,1.0,,,,1.46472277209124,0.3325831394707974,1.46981274213659,0.3337388791436898,1.4695445435342396,0.3336779813855126,0.0061171160546888,2.225258991157052,-3.433289774263569e-05,,,,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3837,3,harmonic,Exponential Saturation Fit,1.097771437576723,0.1346239451728987,-0.2210947130181032,1.0,1.0,,,,2.9778818291151508,0.3140990822851846,3.253050622038588,0.3431231572117761,3.249776016537352,0.3427777605030391,0.0598599370067663,4.33203322075417,0.0931868514753409,,,,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3838,4,clustering,Piecewise Linear Fit,1.0983069969921906,0.0188200442820715,0.1382207354985196,1.0,0.1546342244277253,,,,1.6763497041598348,0.3411895915727506,1.654884880263132,0.3368208286109869,1.5820152495843305,0.3219895798162623,,,,0.0376400885633747,-4.899270102019338,0.7592858695290241,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3839,5,pagerank,Piecewise Linear Fit,1.0982122736140312,0.0142943603931406,-0.1807309025587369,1.0,0.1232591643989114,,,,1.3146223882049055,0.3425364478394084,1.2935506339442473,0.3370460165802491,1.2297321015159384,0.3204175355803426,,,,0.0285887224191081,0.001750872906356,0.0001134523090884,glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,145412,6247,
3840,0,degree,Exponential Saturation Fit,1.0986114494881618,0.0181639762661371,-0.3149421224277305,1.0,0.2885398487492728,,,,1.0239560299205384,0.3335708229674003,1.0243579962060507,0.3337017702158616,1.0213670113561433,0.3327274068167379,8.254527013665724,38.16054173379101,8.977568130247315,,,,glioma_mibitof:UCSF_TA8_R3C1_whole_cell.tiff,13960,1719,
3841,1,closeness,Piecewise Linear Fit,1.098611930968909,0.1890922708956818,-0.221760111382338,1.0,0.9377545084351367,,,,1.8894072154396304,0.3337316139694952,1.886120680685945,0.3331511035645642,1.8859292039870077,0.3331172824659404,,,,0.378184542216642,0.0889263651255919,0.0590111902202493,glioma_mibitof:UCSF_TA8_R3C1_whole_cell.tiff,13960,1719,
3842,2,betweenness,Piecewise Linear Fit,1.0986118434184269,0.1594020141135716,-0.9179323948591088,1.0,0.8708551483420593,,,,1.0891507221129426,0.3337760483815101,1.0871080581263075,0.3331500631071235,1.0868594914110572,0.3330738885113664,,,,0.3188040289280688,0.0454832938727782,0.0006481965928686,glioma_mibitof:UCSF_TA8_R3C1_whole_cell.tiff,13960,1719,
3843,3,harmonic,Exponential Saturation Fit,1.098611601853482,0.0721020044937679,-0.1934436498437245,1.0,0.8679464805119256,,,,1.1831814954951836,0.3328206306639916,1.1865490826572056,0.3337679092407336,1.1852819014967386,0.3334114600952746,0.0400082247134181,9.488746922135004,0.0826532650489418,,,,glioma_mibitof:UCSF_TA8_R3C1_whole_cell.tiff,13960,1719,
