,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c
1946,2,betweenness,Piecewise Linear Fit,1.098612287771259,0.1994370738254027,-0.3509252088520233,1.0,0.975766755017039,,,,1.0004499209863826,0.3333532983142936,1.000359914572196,0.3333233078725842,1.000360172494361,0.3333233938131221,glioma_mibitof:CoH_C001_R98C2_whole_cell.tiff,13205,2641,,,,0.3988741476528735,19.286935278745933,7.114580404188539,
1947,3,harmonic,Piecewise Linear Fit,1.098610583849323,0.0701656230621036,-0.0998986445694051,1.0,0.5232866338508141,,,,1.0288009678936605,0.3339520183593983,1.0275751251991394,0.3335541059790625,1.0243088895817694,0.3324938756615392,glioma_mibitof:CoH_C001_R98C2_whole_cell.tiff,13205,2641,,,,0.1403312463863293,0.053536561434377,0.0338459477680563,
1948,4,clustering,Exponential Saturation Fit,1.0985653841769545,0.0052432348897579,0.1364627234751324,1.0,0.1200302915562287,,,,1.0198962205072706,0.3355421008326259,1.0203286651049024,0.3356843735127922,0.9993228133992608,0.3287735256545818,glioma_mibitof:CoH_C001_R98C2_whole_cell.tiff,13205,2641,-0.1655224627885185,132.19838419101208,0.689236239952312,,,,
1949,5,pagerank,Piecewise Linear Fit,1.0986120884372068,0.0041428036863013,-0.0508530341886852,1.0,0.0598258235516849,,,,1.0067624557466872,0.3335011082042196,1.0066475378743296,0.3334630403982888,1.005357953411398,0.3330358513974915,glioma_mibitof:CoH_C001_R98C2_whole_cell.tiff,13205,2641,,,,0.0082856075592324,0.0044395966863774,0.000343284672082,
1950,0,degree,Piecewise Linear Fit,1.0986103199022146,0.0051208035163028,-0.0864345311448961,1.0,0.061878453038674,,,,1.0181450349264438,0.3339751364760139,1.017006199127868,0.3336015719756669,1.0134141342229368,0.3324232915483192,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,,,,0.0102416070326122,156.3992561358005,8.464965465281889,
1951,1,closeness,Piecewise Linear Fit,1.0985780088706685,0.1848117590254165,-0.2234650048879388,1.0,0.9292817679558012,,,,3.0031989897281672,0.3372371716279296,2.952267519649653,0.3315179419082615,2.949835878348188,0.3312448864638089,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,,,,0.3696235188051114,0.0490035898118656,0.0314708887498176,
1952,2,betweenness,Piecewise Linear Fit,1.0986114757224643,0.1759712097826945,-0.8285008193429884,1.0,0.9134438305709024,,,,1.0913532103045966,0.3339338938798136,1.0884862928415928,0.3330566701700069,1.088331923314002,0.3330094359501795,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,,,,0.3519424203155859,0.046913344919198,0.0017088624801469,
1953,3,harmonic,Exponential Saturation Fit,1.0984842586515555,0.1187372198052904,-0.1929001456634571,1.0,1.0,,,,2.6168902040010744,0.3260392234812327,2.717784091922352,0.3386096266343955,2.6916305641472094,0.3353511498843718,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,0.0231796629672369,5.213036497542728,0.0447590094461913,,,,
1954,4,clustering,Piecewise Linear Fit,1.0986084255301738,0.0139927965354798,0.1495365686166042,1.0,0.1230202578268876,,,,1.0448061318869857,0.3340909503656064,1.044146269134227,0.3338799502887004,1.038358083574736,0.3320290993456932,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,,,,0.0279855930704855,-5.902918310654082,0.6349604469878868,
1955,5,pagerank,Piecewise Linear Fit,1.0986103631432718,0.0048922885660547,-0.0677222568254619,1.0,0.0611418047882136,,,,1.017060216871834,0.3339797086953073,1.0158524247492378,0.3335830969169901,1.0123628358771948,0.3324371943877025,glioma_mibitof:Stanford_TA551_R1C4_whole_cell.tiff,13575,2715,,,,0.0097845773359555,0.0047999824249547,0.0003232701080098,
1956,0,degree,Exponential Saturation Fit,1.0985254001439149,0.0040106891590692,-0.1432556113172825,1.0,0.0989956958393113,,,,1.0022189658935263,0.3272710354057749,1.0335933245844369,0.3375162205433482,1.0265392697537603,0.335212744050877,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,2.5374002383684147,172.8249567265902,7.587498304814189,,,,
1957,1,closeness,Piecewise Linear Fit,1.0985997564484964,0.0196883152391554,0.3857319471462426,1.0,0.1621233859397417,,,,1.0388582010374927,0.3352770911825067,1.0334143055294198,0.3335201493315155,1.0262338583430433,0.3312027594859777,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,,,,0.0393766304763695,-2.0283830834114807,0.1434670452888629,
1958,2,betweenness,Michaelis-Menten Fit,1.0986122875659796,0.2416337807024432,-0.5830584695773909,1.0,1.0,1283.9294303504155,21577.7680570791,0.0102813576035267,1.0195884103737565,0.333311201616956,1.0196896259889614,0.3333442897709435,1.0196902954171303,0.3333445086121006,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,,,,,,,
1959,3,harmonic,Michaelis-Menten Fit,1.0985923097881436,0.1494114724654235,-0.2403489132548228,1.0,1.0,0.0787062336713412,0.3914693184453415,0.068716893706218,1.444383256860693,0.3303690945244517,1.4627517084818695,0.3345704508480452,1.4648940192081985,0.335060454627503,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,,,,,,,
1960,4,clustering,Michaelis-Menten Fit,1.0986003901211057,0.007274659176902,0.2649096959057309,1.0,0.3802008608321377,-0.3678929657312444,0.0075004667060048,0.8648974421814405,1.102603089635372,0.3313341261654081,1.1093075935605703,0.333348841134294,1.1158572783961938,0.3353170327002978,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,,,,,,,
1961,5,pagerank,Piecewise Linear Fit,1.0986063591630533,0.0052123785814607,-0.1111925284877028,1.0,0.0746054519368723,,,,1.0348775153717953,0.3343236619288605,1.033725442356666,0.3339514775268357,1.0268330918802655,0.3317248605443038,glioma_mibitof:Stanford_TA550_R98C2_whole_cell.tiff,3485,697,,,,0.0104247572004044,0.0278120281998362,0.0011587791866828,
1962,0,degree,Exponential Saturation Fit,1.098600552819923,0.0034212934599468,-0.0801891783911381,1.0,0.0890498508734554,,,,1.0006331851555297,0.3311274807273231,1.012171127895987,0.3349455930676908,1.0090928214225958,0.333926926204986,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,1.4942282706454584,202.5979906356003,8.569780616666458,,,,
1963,1,closeness,Piecewise Linear Fit,1.0986115727036911,0.2091078239983793,-0.2308531883201356,1.0,0.9693225394120152,,,,2.8953961763659124,0.3338974534718265,2.8881188109160125,0.3330582267671911,2.8879982161280537,0.3330443197609823,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,,,,0.4182156488254949,0.0504642535189635,0.0351582705285242,
1964,2,betweenness,Piecewise Linear Fit,1.0986122853253213,0.205666072252294,-0.8410267556729065,1.0,0.964209629314018,,,,1.094895298318487,0.3333718379796425,1.094700596400301,0.3333125554743441,1.0947106170548524,0.3333156065460134,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,,,,0.4113321453780221,0.0470936736728289,0.0018307938228229,
1965,3,harmonic,Exponential Saturation Fit,1.0984186885060123,0.1326248442609488,-0.186228646334913,1.0,1.0,,,,2.3196869964693496,0.3240831411580772,2.420704007199084,0.3381962133947712,2.417300038760342,0.3377206454471517,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,0.0259369228644154,4.37674818818913,0.0499096386348746,,,,
1966,4,clustering,Exponential Saturation Fit,1.0986119249967712,0.0065608868366852,0.1936356672821701,1.0,0.1367703451214316,,,,1.059396820299198,0.3331101842796611,1.0613825493340667,0.3337345646365398,1.0595401471359565,0.333155251083799,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,-0.2259180022283173,105.64839748251792,0.6963174427171231,,,,
1967,5,pagerank,Piecewise Linear Fit,1.0986107509260463,0.0064547346220173,-0.0566841152147929,1.0,0.0818065615679591,,,,1.0138434912895145,0.333892749891549,1.012895669020119,0.3335806001498424,1.0096954182154136,0.3325266499586086,glioma_mibitof:CoH_C001_R4C1_whole_cell.tiff,11735,2347,,,,0.0129094696065543,0.0035610396208615,0.0003825171649497,
1968,0,degree,Exponential Saturation Fit,1.0986077058696289,0.0028846211345232,-0.0767984176254125,1.0,0.0725190839694656,,,,1.003371091310573,0.331957460641567,1.0105981813796956,0.3343484867414322,1.0086200957528426,0.3336940526170007,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,1.433777514353082,240.2905435533072,8.617792598751329,,,,
1969,1,closeness,Piecewise Linear Fit,1.0985991726486597,0.1947162230265925,-0.2261454512851831,1.0,0.95092693565976,,,,3.0524255810452465,0.3357486143925988,3.0199014852053816,0.3321711577691134,3.019074804662152,0.3320802278382878,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,,,,0.3894324469959357,0.0413081001046375,0.0275238283587503,
1970,2,betweenness,Piecewise Linear Fit,1.0986122886680685,0.2486352572090806,-1.2129332951162413,1.0,0.9997273718647764,,,,1.0163287210006875,0.3333333999568184,1.0163281196764378,0.3333332027357298,1.0163287129228065,0.3333333973074516,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,,,,0.4972705144709516,0.9419702124355608,-0.0411155912734407,
1971,3,harmonic,Exponential Saturation Fit,1.098293205844296,0.1292667709147521,-0.1895711454699971,1.0,1.0,,,,2.4553333558981545,0.3214739954249825,2.5949407379329674,0.3397526307010207,2.5874614332750445,0.3387733738739967,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,0.0205280685202614,4.621801714332065,0.0394725606101779,,,,
1972,4,clustering,Piecewise Linear Fit,1.0986103276610597,0.0106411473047067,0.1367452654326505,1.0,0.1027808069792802,,,,1.0347167788711662,0.3340040301184688,1.033341835789384,0.3335602018749569,1.0298584329396223,0.3324357680065742,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,,,,0.0212822946091074,-6.951011466763686,0.6148756795035336,
1973,5,pagerank,Piecewise Linear Fit,1.098611785809482,0.005013104856359,-0.0528158898507789,1.0,0.0629770992366412,,,,1.010267853379217,0.3336484524257242,1.009760565036666,0.3334809166876923,1.0079126555926048,0.3328706308865835,glioma_mibitof:Stanford_TA550_R2C3_whole_cell.tiff,18340,3668,,,,0.0100262100787068,0.0027394859529721,0.0002462893296565,
1974,0,degree,Piecewise Linear Fit,1.0986079901426842,0.0150430095391969,-0.0916678531960126,1.0,0.1392592592592592,,,,1.0251779835607089,0.3344978261743149,1.0218005047576382,0.3333958133183102,1.0178485549117149,0.3321063605073749,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,,,,0.0300860190784469,56.65142178217249,8.444485003279675,
1975,1,closeness,Piecewise Linear Fit,1.098607539410207,0.1992691665568073,-0.2245722472536484,1.0,0.9674074074074074,,,,2.5830466853771523,0.334786712531734,2.566223532771867,0.332606276542316,2.5662291989083656,0.3326070109259498,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,,,,0.3985383335625938,0.088765452629995,0.0610758235857899,
1976,2,betweenness,Piecewise Linear Fit,1.0986122776308576,0.1945495031126152,-0.8808931223226617,1.0,0.9614814814814816,,,,1.1296144645460553,0.3334033731066078,1.1292578794672457,0.3332981277580345,1.1292591377424464,0.3332984991353578,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,,,,0.3890990065999104,0.1038483723528362,0.0027317656092349,
1977,3,harmonic,Exponential Saturation Fit,1.0986103626798145,0.1723693100693015,-0.1692727085295301,1.0,1.0,,,,1.902467432250412,0.3324130070683578,1.9108283146002152,0.3338738815077984,1.9099081946220555,0.3337131114238438,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,0.0552361584614292,2.346508170115017,0.0901788359550415,,,,
1978,4,clustering,Piecewise Linear Fit,1.0986122786096393,0.025043468359145,0.1100614489635345,1.0,0.2192592592592592,,,,1.0273119830116175,0.3333769128244581,1.0269752262951188,0.3332676306235534,1.0272458647983551,0.3333554565519884,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,,,,0.0500869367164244,-2.684751321544651,0.6781259046083782,
1979,5,pagerank,Piecewise Linear Fit,1.098608603005255,0.0141285955292947,-0.0691632661196607,1.0,0.1333333333333333,,,,1.0220414612157034,0.3344172582011083,1.0188735106362163,0.333380688367974,1.015271382624675,0.3322020534309176,glioma_mibitof:Stanford_TA550_R10C1_whole_cell.tiff,3375,675,,,,0.0282571914706238,0.0068579694344394,0.0013040449059532,
1980,0,degree,Piecewise Linear Fit,1.0986106087356906,0.0061127476836377,-0.0799036944118277,1.0,0.0807635829662261,,,,1.0190009452123452,0.333920371618834,1.0179889496018,0.3335887468525003,1.0146386724166143,0.3324908815286657,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,,,,0.0122254953672854,122.0830378497082,8.593265387921145,
1981,1,closeness,Piecewise Linear Fit,1.0986014147948675,0.1868541128181284,-0.2072054580259045,1.0,0.9361233480176212,,,,2.5203312511041736,0.3355321013227428,2.495943801765199,0.3322853963037009,2.495170919568025,0.3321825023735562,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,,,,0.3737082262320917,0.0627200985593488,0.0448403356024052,
1982,2,betweenness,Piecewise Linear Fit,1.0986087004744889,0.1526586929534154,-0.8073632461225139,1.0,0.8546255506607929,,,,1.1121827628469791,0.3345948749745471,1.1060806249393058,0.3327590759148053,1.1057049274235156,0.3326460491106475,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,,,,0.3053173863521371,0.0685634679985509,0.0024973791663945,
1983,3,harmonic,Exponential Saturation Fit,1.098610497043097,0.1291114273038528,-0.167068776851084,1.0,1.0,,,,2.0959896448112127,0.3333205984094114,2.1009687951957488,0.3341124216848043,2.091250734022986,0.3325669799057843,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,0.0292954471354368,4.548725656137615,0.0648728571388577,,,,
1984,4,clustering,Piecewise Linear Fit,1.098611596083681,0.0159434064112187,0.1174741902538447,1.0,0.1571218795888399,,,,1.0297881538369535,0.3337020360071634,1.0291891909397444,0.3335079425544987,1.0269737215058206,0.3327900214383377,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,,,,0.0318868128216766,-4.190660751885251,0.6355630821875693,
1985,5,pagerank,Piecewise Linear Fit,1.0986107625292978,0.0060919908062241,-0.0619639987642181,1.0,0.080029368575624,,,,1.0168253489749506,0.3338913782412078,1.0158731343359788,0.3335787028555004,1.0126791911026396,0.3325299189032918,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,6810,1362,,,,0.0121839817845422,0.0070798436788301,0.0006529244784945,
1986,0,degree,Exponential Saturation Fit,1.0985855004731797,0.0048473250676043,-0.1024676987905702,1.0,0.1179487179487179,,,,1.0038388891988417,0.3300317150159833,1.0215259111506232,0.3358466702354713,1.016278906984014,0.3341216147485454,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,1.878915073784039,142.99581123460976,8.228871097158965,,,,
1987,1,closeness,Piecewise Linear Fit,1.0985756015412795,0.1905081601653515,-0.2266484289766219,1.0,0.9452991452991452,,,,2.7590728127420774,0.3373745616746831,2.710070733272417,0.331382673745566,2.7089265463078216,0.3312427645797507,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,,,,0.3810163208391208,0.0749416171298768,0.0487147975801218,
1988,2,betweenness,Piecewise Linear Fit,1.0986088722280354,0.1955337227589128,-0.8503360851859931,1.0,0.9547008547008548,,,,1.1228420165427295,0.3345659529581967,1.1166387835033982,0.3327176158434031,1.116634807697815,0.3327164311984004,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,,,,0.3910674460624039,0.0718110535155373,0.0024713795604932,
1989,3,harmonic,Exponential Saturation Fit,1.0985935413382462,0.1370507416643702,-0.1905662468844598,1.0,1.0,,,,2.215739463710513,0.3305246511430208,2.2478075065713865,0.3353082815531051,2.240157143913637,0.334167067303874,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,0.037562544406108,4.149484133939563,0.0692010950583549,,,,
1990,4,clustering,Exponential Saturation Fit,1.0986121362504166,0.0169671538861328,0.1421526213678454,1.0,0.3017094017094017,,,,1.0509492370961,0.3334377622269793,1.0511062130619198,0.3334875664543566,1.0498048252858063,0.333074671318664,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,-0.1650925336177319,40.85229513006058,0.6632338812326878,,,,
1991,5,pagerank,Piecewise Linear Fit,1.098607452175616,0.0085652188076216,-0.0710443658717761,1.0,0.1068376068376068,,,,1.022512798955029,0.3344140319573954,1.0201785171829452,0.3336506023162946,1.0149339664198398,0.33193536572631,glioma_mibitof:Stanford_TA550_R5C1_whole_cell.tiff,5850,1170,,,,0.0171304378717336,0.0066787847701737,0.0007479993465813,
1992,0,degree,Piecewise Linear Fit,1.098608944941599,0.0082115630329447,-0.0973287105245176,1.0,0.0844290657439446,,,,1.022024078558332,0.3341241312547787,1.020852262342583,0.3337410364889199,1.0159391799062625,0.3321348322563011,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,,,,0.0164231260659046,109.09187639738838,8.308199233449333,
1993,1,closeness,Piecewise Linear Fit,1.098611435075906,0.2025227312446289,-0.2034164350377018,1.0,0.9619377162629758,,,,2.420750401569037,0.3339463378733173,2.4144674155963592,0.3330795900437495,2.4137025243038064,0.3329740720829331,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,,,,0.4050454632417615,0.0538263645283266,0.0426888177386624,
1994,2,betweenness,Exponential Saturation Fit,1.098612261604632,0.2035795964869262,-0.7351676595153936,1.0,1.0,,,,1.060617466344132,0.3332237280667337,1.061151162009806,0.3333914040338115,1.061130358154386,0.3333848678994547,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,0.0426558632081971,1.4703874805546169,0.0039751049432823,,,,
1995,3,harmonic,Piecewise Linear Fit,1.0986095904549316,0.1228924417897066,-0.130603730636365,1.0,0.7280276816608997,,,,1.873529915971964,0.3339993705369756,1.8721468450843008,0.3337528066567038,1.863704816399592,0.3322478228063205,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,,,,0.2457848838991995,0.0768590710443132,0.0628756509703585,
1996,4,clustering,Exponential Saturation Fit,1.098612190442834,0.0085035750878755,0.1162763370354312,1.0,0.1522491349480969,,,,1.016910279389339,0.3331306089235069,1.0179721599305167,0.3334784713834075,1.0177049007490384,0.3333909196930856,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,-0.1381777930203145,81.51244308387876,0.6632673705301202,,,,
1997,5,pagerank,Piecewise Linear Fit,1.0986094847424377,0.0076087495614828,-0.0747230138593904,1.0,0.0816608996539792,,,,1.0194061513362176,0.3340500359700498,1.0183864459325498,0.3337158878718383,1.0138644647517716,0.3322340761581118,glioma_mibitof:Stanford_TA551_R8C2_whole_cell.tiff,7225,1445,,,,0.0152174993618099,0.0063713068306738,0.000600287307698,
1998,0,degree,Piecewise Linear Fit,1.0986120239781476,0.009447294044525,-0.0711405744157564,1.0,0.0946073793755913,,,,1.0150921225608551,0.3336107960582275,1.0143570220912952,0.3333692047313102,1.013294479219314,0.3330199992104621,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,,,,0.0188945880890767,70.93307442421843,8.749612942253503,
1999,1,closeness,Piecewise Linear Fit,1.098592581929896,0.1982893488465815,-0.231336226989846,1.0,0.9536423841059604,,,,2.6677583805250524,0.3362949823505136,2.6325814966909284,0.3318606191733602,2.632452821262345,0.331844398476126,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,,,,0.3965786982220912,0.0749778030892944,0.0493997627376543,
2000,2,betweenness,Piecewise Linear Fit,1.0986118663485978,0.1954923539311271,-0.8423039799534477,1.0,0.9479659413434248,,,,1.1046540219580518,0.3337666209656612,1.1025025659858467,0.3331165674867208,1.102503373744426,0.3331168115476179,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,,,,0.3909847084072482,0.0717411146558287,0.002625728199393,
2001,3,harmonic,Exponential Saturation Fit,1.0985726409632988,0.1528839740194755,-0.1959630913073788,1.0,1.0,,,,2.108813959891036,0.3291450515181086,2.150211391046173,0.3356063894404822,2.1479187916667866,0.3352485590414092,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,0.0430127067341318,3.352027664303544,0.070766600901607,,,,
2002,4,clustering,Piecewise Linear Fit,1.0986108297603774,0.0254194528664556,0.1616693933955435,1.0,0.2015137180700094,,,,1.069540066169763,0.3338261484914658,1.0689381016720567,0.3336382625990584,1.0654052637075977,0.3325355889094758,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,,,,0.0508389057316028,-3.8851971208202993,0.7096333132844871,
2003,5,pagerank,Piecewise Linear Fit,1.0986120272010973,0.0093963683502469,-0.0559326102651611,1.0,0.0946073793755913,,,,1.0145686697227998,0.3336107962037261,1.0138245111274715,0.3333661017351327,1.0127813892413786,0.3330231020611411,glioma_mibitof:Stanford_TA551_R3C4_whole_cell.tiff,5285,1057,,,,0.0187927370503643,0.0053713429752072,0.0008518846817806,
2004,0,degree,Piecewise Linear Fit,1.098611863405862,0.0034679702949412,-0.0874497974022785,1.0,0.0285847083430165,,,,1.0122630081679906,0.3336426876003535,1.0116576202779974,0.3334431512733039,1.0100526782925892,0.3329141611263426,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,,,,0.0069359405898854,232.59056123626496,8.417156724539538,
2005,1,closeness,Piecewise Linear Fit,1.0985839676934503,0.1280867402230689,-0.1434908513145717,1.0,0.7167092726005113,,,,1.5222781052773198,0.3367749867181397,1.5023519306385935,0.3323667007577515,1.495533768741511,0.3308583125241088,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,,,,0.2561734811640688,0.0356821981360522,0.0272812061875094,
2006,2,betweenness,Piecewise Linear Fit,1.0986122886680714,0.2444312229967817,-1.1115860888516556,1.0,0.9997676039972112,,,,1.0088621644871516,0.3333333972175348,1.008861591861265,0.333333208018912,1.008862157059965,0.333333394763553,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,,,,0.4888624460095043,3.066734091738472,-0.0752488305115436,
2007,3,harmonic,Exponential Saturation Fit,1.098546012234217,0.0851411267111764,-0.1545038039318547,1.0,0.9377178712526144,,,,1.6556842371078764,0.3279450767648991,1.6990631295316303,0.3365372309251235,1.6939158224554816,0.3355176923099774,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,0.0141625021492565,7.896331754850586,0.0379347351451498,,,,
2008,4,clustering,Michaelis-Menten Fit,1.0986102754203428,0.0027782186363675,0.2588204902243721,1.0,0.1508250058099,-0.2737456858255614,0.0028101590556989,0.6619010975302299,1.033674709485849,0.3325292416334318,1.0360826999041464,0.3333038830368722,1.038765331071232,0.334166875329696,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,,,,,,,
2009,5,pagerank,Piecewise Linear Fit,1.098611916760054,0.0030208501061017,-0.0691290917369129,1.0,0.0262607483151289,,,,1.0110006151191695,0.3336153545066323,1.0104870767832972,0.3334458943980897,1.0089502104965091,0.3329387510952781,glioma_mibitof:Stanford_TA550_R3C3_whole_cell.tiff,21515,4303,,,,0.0060417003333853,0.004985650438625,0.0002028053979535,
2010,0,degree,Exponential Saturation Fit,1.0985923529050865,0.0025053948989179,-0.0896046522575467,1.0,0.0651781686964366,,,,1.001321594438588,0.3304783046948818,1.0164933916576326,0.335485636856669,1.012101290444445,0.3340360584484491,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,1.652972902974883,276.66184706423485,8.397213776793416,,,,
2011,1,closeness,Piecewise Linear Fit,1.098610327452976,0.2045743068428862,-0.2384675770887253,1.0,0.9677492106450156,,,,3.12512209187077,0.3342669149436638,3.1122074874356844,0.3328855529183326,3.111852024255678,0.3328475321380035,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,,,,0.4091486147586457,0.0381357836939607,0.0249139634853975,
2012,2,betweenness,Michaelis-Menten Fit,1.0986028868521502,0.2451999672442944,-1.2175074306419948,1.0,1.0,7012589801.817965,327872.59667815326,-936.9056897117334,1.0129136129101943,0.3312902227358767,1.02228346211575,0.3343547875622804,1.022284080153653,0.3343549897018428,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,,,,,,,
2013,3,harmonic,Exponential Saturation Fit,1.0981308533040663,0.1357016677701819,-0.1969889670531936,1.0,1.0,,,,2.806390341691434,0.3187662588826948,3.001978483151628,0.340982306026553,2.995543959176462,0.340251435090752,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,0.020273038460358,4.23966802428833,0.0361540917751147,,,,
2014,4,clustering,Exponential Saturation Fit,1.0986105101131736,0.0079320044079983,0.2071863613539894,1.0,0.1461434370771312,,,,1.081086825962064,0.3334360759966274,1.0830666711302537,0.3340467131703573,1.0781076251654873,0.3325172108330153,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,-0.2100723870822396,87.38613151311458,0.6120009997394404,,,,
2015,5,pagerank,Piecewise Linear Fit,1.0986094045438644,0.0042832099002951,-0.0611641121340971,1.0,0.0561569688768606,,,,1.0168414044744467,0.3341234349876101,1.015370966840015,0.3336402645824817,1.0110982677975562,0.3322363004299081,glioma_mibitof:Stanford_TA550_R10C5_whole_cell.tiff,22170,4434,,,,0.0085664200816812,0.0030475612948961,0.0002003617053662,
2016,0,degree,Piecewise Linear Fit,1.098608330872722,0.0093471350162443,-0.0843952992805488,1.0,0.0982691233947515,,,,1.023115279670002,0.3342073711455158,1.0217450712351075,0.3337597835001673,1.0164583631711634,0.3320328453543169,glioma_mibitof:Stanford_TA550_R6C4_whole_cell.tiff,8955,1791,,,,0.018694270032511,84.08708441110556,8.527025589559493,
2017,1,closeness,Piecewise Linear Fit,1.0986056888966085,0.2002161928135255,-0.2247519702199222,1.0,0.9637074260189838,,,,2.9165024464384546,0.3350467207932168,2.8941784177822143,0.3324821446498637,2.894082577527662,0.3324711345569194,glioma_mibitof:Stanford_TA550_R6C4_whole_cell.tiff,8955,1791,,,,0.4004323863360783,0.0564762911085807,0.0390034057398749,
2018,2,betweenness,Piecewise Linear Fit,1.0986122556318283,0.1928176676594097,-0.8090582874722323,1.0,0.9508654383026244,,,,1.1146111340336822,0.3334545094154459,1.1140030097721711,0.3332725789007632,1.1140041221387975,0.3332729116837908,glioma_mibitof:Stanford_TA550_R6C4_whole_cell.tiff,8955,1791,,,,0.3856353360199268,0.0550037593026975,0.002502996214684,
