,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,dataset,num_edges,num_nodes
3839,5,pagerank,Piecewise Linear Fit,1.0986039384999535,0.0055863000871595,-0.136699616072374,1.0,0.0766680480729382,,,,1.0425559727178664,0.3345021450001474,1.0412221322320625,0.3340741847608268,1.032961169524401,0.3314236702390259,0.0111726004219505,0.0045117856563666,0.0001591722052488,,,,,glioma_mibitof:UCSF_TA6_R6C4_whole_cell.tiff,31429,4826
3840,0,degree,Michaelis-Menten Fit,1.098606192721335,0.009830532559162,-0.3357222169794679,1.0,0.6033170201196303,,,,1.0350323749359576,0.3317733386569241,1.0409170251087267,0.3336596275131239,1.0437478581073654,0.334567033829952,,,,,5.682107765652912,0.01023608370075,5.507848827003226,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3841,1,closeness,Piecewise Linear Fit,1.0986122886668297,0.2282202715176411,-0.2174815144417752,0.9994562262098968,0.9926550598476604,,,,1.0195619704424717,0.3333340759701247,1.0195582273814052,0.3333328522193002,1.019558899040647,0.333333071810575,0.4564405439916134,0.0477282953424512,0.0391924487125442,,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3842,2,betweenness,Michaelis-Menten Fit,1.0986122591745744,0.2151919435693627,-0.94103476292406,1.0,1.0,,,,1.1446693939968398,0.3332188618761332,1.145253462169476,0.3333888869792457,1.1452650187095823,0.333392251144621,,,,,0.057988968554934,1.621432921148144,0.0004257368712094,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3843,3,harmonic,Exponential Saturation Fit,1.0985584134988369,0.1113111308827678,-0.2333063606523022,1.0,1.0,0.0318637575717677,5.71502581801226,0.0492844753302653,1.829647208477885,0.3284635380921974,1.8723401706520235,0.3361279016604177,1.8683332083695652,0.3354085602473848,,,,,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3844,4,clustering,Piecewise Linear Fit,1.0986102354516891,0.0105370873020327,0.1207819212630543,1.0,0.0959760739532354,,,,1.0362115905749862,0.334070341771506,1.0344146222382566,0.3334910065933782,1.0311504521854225,0.3324386516351157,0.0210741746037735,-7.217977762764186,0.7057571738890268,,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3845,5,pagerank,Piecewise Linear Fit,1.0986093096260356,0.0065726676274768,-0.1387067576390828,1.0,0.0668841761827079,,,,1.0320744116534368,0.334100305949364,1.0308142957621182,0.3336923846792816,1.0262267267075649,0.3322073093713543,0.0131453355130838,0.00509252459555,0.000207839519721,,,,,glioma_mibitof:UCSF_TA7_R2C2_whole_cell.tiff,19199,3678
3846,0,degree,Michaelis-Menten Fit,0.6931471805597988,0.2245171279648968,-0.5141805789552042,1.0,1.0,,,,0.0,0.0,1.1126786708192873,0.499999731273394,1.112679866845381,0.500000268726606,,,,,15849355.735492986,676889.4134725909,4.96709456780262,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3847,1,closeness,Piecewise Linear Fit,1.098612062177547,0.0458319083279981,0.3505941339999767,0.9757575757575756,0.295376121463078,,,,1.019735318073932,0.3336353611451615,1.0186079536315542,0.3332665118602457,1.018093295970729,0.3330981269945927,0.091663816650607,-1.7008597260964502,0.3003009126201992,,,,,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3848,2,betweenness,Piecewise Linear Fit,1.0986121177259165,0.0898664725521825,-0.916919105480964,1.0,0.5676767676767677,,,,1.0193850903580544,0.3336058995326782,1.0182446197283808,0.3332326669497206,1.0180269548167618,0.3331614335176013,0.1797329456759633,0.0314439288731102,0.000256038078147,,,,,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3849,3,harmonic,Piecewise Linear Fit,1.0986122460577008,0.1781334174861876,-0.4993645743487076,1.0,0.9582491582491582,,,,1.1522958463817117,0.3334557279107117,1.1514731539379974,0.3332176540614249,1.151849691857196,0.3333266180278633,0.3562668352176452,0.1452548895371593,0.0259405994519245,,,,,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3850,4,clustering,Constant Fit,1.0986122830755014,0.0,-0.0,1.0,0.0,,,,0.9994901503546396,0.3332875975128841,0.9997474239402314,0.3333733873480466,0.9996443457441772,0.3333390151390691,,,,0.5945395840358982,,,,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3851,5,pagerank,Piecewise Linear Fit,1.0986121064561432,0.0059291470054033,-0.1247927441812986,1.0,0.0599326599326599,,,,1.00969298499038,0.3335298953583589,1.0093398560137856,0.3334132469589322,1.0082609609667856,0.3330568576827088,0.0118582941041101,0.0127093789543247,0.0005284915944566,,,,,glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,6578,1485
3852,0,degree,Piecewise Linear Fit,1.098610507177033,0.0075962102655003,-0.2698755876203964,1.0,0.106804867057233,,,,1.0244604921135252,0.3338530442909425,1.0239871178245403,0.3336987802186008,1.020149515750385,0.3324481754904567,0.0151924205310071,239.98747190404472,4.9319517271069415,,,,,glioma_mibitof:UCSF_TA7_R98C2_whole_cell.tiff,9242,2219
3853,1,closeness,Piecewise Linear Fit,1.0986122880549738,0.2118476371516691,-0.2899564435140948,0.9972960793150067,0.9868956168097603,,,,1.003566668413871,0.3333498409341675,1.003491941690048,0.3333250193231235,1.003492304219341,0.333325139742709,0.4236952746265275,0.1310981528145182,0.0680099449551095,,,,,glioma_mibitof:UCSF_TA7_R98C2_whole_cell.tiff,9242,2219
3854,2,betweenness,Piecewise Linear Fit,1.0986108087944233,0.1328673534377542,-0.664356635409506,1.0,0.8400180261379,,,,1.0130764115076956,0.3341402339927333,1.009624658668172,0.3330017517535042,1.009188862389773,0.3328580142537625,0.265734708152439,0.0208104300743288,0.001396934732537,,,,,glioma_mibitof:UCSF_TA7_R98C2_whole_cell.tiff,9242,2219
