,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
1979,5,pagerank,Piecewise Linear Fit,1.098612177341373,0.0020869287590912,-0.2064945782925986,1.0,0.0521292217327459,0.0041738575250268,0.0609817710042034,0.000489045039548,1.0059168276386052,0.3334860844262008,1.0056480543816648,0.3333969795036141,1.004803340268209,0.333116936070185,,,,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,,,,
1980,0,degree,Exponential Saturation Fit,1.098609114398534,0.0038333892478064,-0.2847646678159088,1.0,0.0870833333333333,,,,1.0023216149714107,0.3321492832529741,1.0079149073975675,0.3340027881985153,1.0074475898921178,0.3338479285485105,1.21459535365489,180.81836608598547,1.5253323347223209,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,
1981,1,closeness,Piecewise Linear Fit,1.0986119998429584,0.0378059488599817,0.2188402194876427,0.9529166666666666,0.2820288587669436,0.0756118977166395,-2.274700504585822,0.4789652454983605,1.0152530410951803,0.3336429680371145,1.014314770003523,0.333334623674505,1.013364719648485,0.3330224082883804,,,,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,
1982,2,betweenness,Piecewise Linear Fit,1.0986120333011262,0.0545213662256411,-0.7375135520034425,1.0,0.3941666666666666,0.109042746855426,0.0007570233591342,1.4689650759721509e-05,1.0047157824738713,0.3336006792181044,1.0040426480618472,0.3333771751177673,1.0029733945574768,0.3330221456641282,,,,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,
1983,3,harmonic,Exponential Saturation Fit,1.0986122361634356,0.0191664231642678,-0.3249198663782865,1.0,0.3133333333333333,,,,1.015306805388953,0.3331974565954199,1.0161120714863254,0.3334617241193869,1.0157436548056709,0.3333408192851931,0.0018893976682474,36.16465913714807,0.0019627836039769,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,
1984,4,clustering,Constant Fit,1.0986122843228978,0.0,-0.0,1.0,0.0,,,,0.9993660856195566,0.3333218507960369,0.999307583905742,0.3333023385274059,0.9995278682163083,0.3333758106765571,,,,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,0.3778224206349206
1985,5,pagerank,Piecewise Linear Fit,1.0986120190961115,0.0039146270035504,-0.166112880543319,1.0,0.05625,0.0078292540582255,0.0153140391904127,0.0003009428494291,1.008406495820688,0.333588308326749,1.0078631005290568,0.3334085491553838,1.0066375938895362,0.333003142517867,,,,glioma_mibitof:Stanford_TA551_R2C1_whole_cell.tiff,3229,2400,,,,
1986,0,degree,Piecewise Linear Fit,1.0986122633132154,0.0099475233029407,-0.1856933477730266,1.0,0.0889404485692188,0.0198950466059541,27.35781810743929,1.1934055675128998,1.00195210681915,0.3334176158867076,1.001740148708804,0.3333470830066044,1.0014042333138486,0.3332353011066878,,,,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,
1987,1,closeness,Constant Fit,1.0986122197609665,0.0,-0.0,0.8244392884764115,0.0,,,,0.9992601523218508,0.3335083195408606,0.9984810024452164,0.333248274180878,0.9984664171985372,0.3332434062782614,,,,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,0.6392552362351791
1988,2,betweenness,Piecewise Linear Fit,1.0986122602712731,0.0848717077568313,0.3884776785353033,1.0,0.5406032482598608,0.1697430300868417,-4.4040374526315145e-05,1.3359314241252528e-05,1.0022168318623013,0.3334456777294164,1.0017116602454164,0.3332776030306022,1.0017090038911876,0.3332767192399813,,,,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,
