,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
betweenness,Piecewise Linear Fit,0.9999695505564767,0.11425700404911264,-0.9687785999878706,1.0,0.7254213483146067,1.0972737686716234,0.22851400859336238,0.04615166560613005,0.00016994090289565293,tuberculosis_mibitof:segmentationmask_SampleID13.tif,21360,1424,,,,,,,
closeness,Piecewise Linear Fit,0.9999978195587944,0.175466868619384,-0.18931144892626142,1.0,0.8932584269662921,2.3598838736773655,0.3509337375411323,0.11606323476153509,0.08721013457343557,tuberculosis_mibitof:segmentationmask_SampleID13.tif,21360,1424,,,,,,,
clustering,Exponential Saturation Fit,0.9999900349713943,0.01905449555157497,0.15905947602754994,1.0,0.363061797752809,1.3391038583491863,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,21360,1424,-0.21635521295009216,36.377093286648886,0.7882854932228195,,,,
degree,Piecewise Linear Fit,0.9999821377190878,0.011991657967518943,-0.09133173052403795,1.0,0.1518796992481203,1.0766583459214267,0.023983315935049168,212.7593373675982,25.38350196467957,tuberculosis_mibitof:segmentationmask_SampleID28.tif,19950,1330,,,,,,,
pagerank,Piecewise Linear Fit,0.9999783401434322,0.01197614867985502,-0.06968079276490433,1.0,0.1511278195488722,1.077575057368951,0.02395229793812126,0.004141049923367419,0.0006621349730886277,tuberculosis_mibitof:segmentationmask_SampleID28.tif,19950,1330,,,,,,,
betweenness,Piecewise Linear Fit,0.9999971462584394,0.15172054173306576,-0.799153898975828,1.0,0.8879699248120301,1.0581222445415566,0.30344108428909283,0.0368718557643577,0.0014059580067180423,tuberculosis_mibitof:segmentationmask_SampleID28.tif,19950,1330,,,,,,,
closeness,Piecewise Linear Fit,0.9999315560126527,0.1711548107670433,-0.19475282327546747,1.0,0.924812030075188,2.2861358718133196,0.3423096218013511,0.12807892996532266,0.09063840405881199,tuberculosis_mibitof:segmentationmask_SampleID28.tif,19950,1330,,,,,,,
clustering,Exponential Saturation Fit,0.9999636184428338,0.015613959727760567,0.135827596149592,1.0,0.32781954887218046,1.2590280282712238,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,19950,1330,-0.1860855158398095,44.3927865029042,0.7780490490152943,,,,
degree,Exponential Saturation Fit,0.9998997724233915,0.005739886658280053,-0.11405053603792235,1.0,0.09691011235955056,1.06170218750271,,,,TNBC_mibitof:p15_labeledcellData.tiff,53400,3560,6.196375285682084,120.75973304175078,24.06685471877642,,,,
pagerank,Piecewise Linear Fit,0.9999821062514852,0.010095929354119576,-0.07505140247322269,1.0,0.08286516853932584,1.0613315940311203,0.020191859740689464,0.0019557220898261496,0.00024333924879823697,TNBC_mibitof:p15_labeledcellData.tiff,53400,3560,,,,,,,
betweenness,Piecewise Linear Fit,0.9999996366001844,0.19126475099593165,-0.8661904689291192,1.0,0.9418539325842696,1.137262110292887,0.38252950385016815,0.020584861945807508,0.000608214139993807,TNBC_mibitof:p15_labeledcellData.tiff,53400,3560,,,,,,,
closeness,Piecewise Linear Fit,0.9999833303474375,0.20254169713105413,-0.23238213458824694,1.0,0.9632022471910112,3.224523019295856,0.40508339477878846,0.07840117870801928,0.05245409205431959,TNBC_mibitof:p15_labeledcellData.tiff,53400,3560,,,,,,,
clustering,Exponential Saturation Fit,0.9999986344228219,0.016913117604838743,0.1473360027031103,1.0,0.25758426966292136,1.1942985217805309,,,,TNBC_mibitof:p15_labeledcellData.tiff,53400,3560,-0.1957335030903568,40.98281556540366,0.7621086853469634,,,,
degree,Piecewise Linear Fit,0.9998600265449783,0.01607361528663816,-0.11429627392527103,1.0,0.1210221793635487,1.1566060431627254,0.03214723057329288,194.31172443434372,24.202987395805796,tuberculosis_mibitof:segmentationmask_SampleID26.tif,31110,2074,,,,,,,
pagerank,Piecewise Linear Fit,0.9998752905325885,0.014562227703958526,-0.08647046988751941,1.0,0.11137897782063645,1.1415251952545298,0.029124456501282047,0.002663745002477387,0.00040980306339414186,tuberculosis_mibitof:segmentationmask_SampleID26.tif,31110,2074,,,,,,,
betweenness,Piecewise Linear Fit,0.9999948339497777,0.16753381366544112,-0.8197915306449489,1.0,0.8809064609450338,1.1265352056781766,0.33506762861975226,0.025997006258764353,0.0009574091264477297,tuberculosis_mibitof:segmentationmask_SampleID26.tif,31110,2074,,,,,,,
closeness,Piecewise Linear Fit,0.9999876750139061,0.1996914471038113,-0.21636261333938758,1.0,0.95274831243973,3.037978597032669,0.3993828946241994,0.09587255859238344,0.06934045885825771,tuberculosis_mibitof:segmentationmask_SampleID26.tif,31110,2074,,,,,,,
clustering,Exponential Saturation Fit,0.999984491122475,0.02084233530815342,0.16620915625097724,1.0,0.3105110896817743,1.385859970628456,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,31110,2074,-0.21808762485902733,33.25669035598086,0.7651075547321255,,,,
degree,Exponential Saturation Fit,0.9999720660629448,0.005360530559563894,-0.12176561576104265,1.0,0.09699930216329379,1.047214474446332,,,,TNBC_mibitof:p25_labeledcellData.tiff,42990,2866,6.572857869739403,129.3057045086824,23.70336546910245,,,,
pagerank,Piecewise Linear Fit,0.9999871130730209,0.008770776930902821,-0.07927152221428217,1.0,0.07850662944870901,1.0485673165452487,0.01754155445796572,0.0029424234091839393,0.00029974886899151266,TNBC_mibitof:p25_labeledcellData.tiff,42990,2866,,,,,,,
betweenness,Piecewise Linear Fit,0.9999998425985313,0.12336632968474354,-0.8081814256705926,1.0,0.6880669923237962,1.0513415829507766,0.24673266035407507,0.025059483984873832,0.000733754088354153,TNBC_mibitof:p25_labeledcellData.tiff,42990,2866,,,,,,,
closeness,Exponential Saturation Fit,0.9999935560441051,0.18470037552358137,-0.2226295649757241,1.0,1.0,1.8862293662438165,,,,TNBC_mibitof:p25_labeledcellData.tiff,42990,2866,0.05231686584757304,2.055555286779749,0.057709399142928025,,,,
clustering,Piecewise Linear Fit,0.9999954120041138,0.019663196056189988,0.13344344171491881,1.0,0.14759246336357293,1.1655426117882406,0.03932639211152895,-4.620961631959044,0.7717721298798106,TNBC_mibitof:p25_labeledcellData.tiff,42990,2866,,,,,,,
degree,Exponential Saturation Fit,0.9999608395054314,0.004827790586961971,-0.1048294029742012,1.0,0.10307084220127698,1.0538618644071014,,,,TNBC_mibitof:p22_labeledcellData.tiff,49335,3289,5.742284834599071,143.57440905047898,24.517570442210793,,,,
pagerank,Piecewise Linear Fit,0.9999837258827478,0.007971280590731891,-0.07128562226131438,1.0,0.08422012769838856,1.0566808085125106,0.015942561805326924,0.0025554580754199325,0.0002653853935904439,TNBC_mibitof:p22_labeledcellData.tiff,49335,3289,,,,,,,
betweenness,Exponential Saturation Fit,0.9999999977092703,0.17626416631315958,-0.8770792368189605,1.0,1.0,1.109526217676361,,,,TNBC_mibitof:p22_labeledcellData.tiff,49335,3289,0.01172160544243576,2.4490517425959584,0.0005759226945320538,,,,
closeness,Piecewise Linear Fit,0.9999910251420937,0.20334539913018115,-0.21841490160403554,1.0,0.9586500456065673,3.3808206716035523,0.4066907987946593,0.07611698852950124,0.05538726924677936,TNBC_mibitof:p22_labeledcellData.tiff,49335,3289,,,,,,,
clustering,Exponential Saturation Fit,0.9999917622133134,0.014169813800273125,0.15091093453025511,1.0,0.24232289449680755,1.2070585933176003,,,,TNBC_mibitof:p22_labeledcellData.tiff,49335,3289,-0.20382143785688425,48.917169328218186,0.7772144617235729,,,,
degree,Piecewise Linear Fit,0.9999316694089698,0.0060841599566877945,-0.09523221733860401,1.0,0.06265829754432331,1.0969683995176633,0.012168319913378411,431.5475135184701,24.944940558299237,glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,136215,9081,,,,,,,
pagerank,Piecewise Linear Fit,0.9999371687351009,0.005867764264184259,-0.07311369348843717,1.0,0.06056601695848475,1.0896914418593102,0.011735529441627306,0.0012850167502054385,9.558923711725741e-05,glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,136215,9081,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999307,0.24767270945582895,-1.2273587117720206,1.0,0.9998898799691663,1.0221631948244252,0.4953454189122974,77.46398613146987,-3.554005426596497,glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,136215,9081,,,,,,,
closeness,Piecewise Linear Fit,0.9999844860651632,0.1970669384771522,-0.2341861028322493,1.0,0.9543001872040524,3.316560037945442,0.3941338777299888,0.050811105715959266,0.032744211699879816,glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,136215,9081,,,,,,,
clustering,Exponential Saturation Fit,0.9999832373662664,0.008972268234940729,0.17155222252229882,1.0,0.16407884594207686,1.4052803862509204,,,,glioma_mibitof:UCSF_TA5_R99C3_whole_cell.tiff,136215,9081,-0.2184908164937311,77.25439798136058,0.7460509630340555,,,,
degree,Piecewise Linear Fit,0.9999588431820606,0.012983142318200032,-0.09788188483927497,1.0,0.1300518134715026,1.1060676674947836,0.025966284636412495,208.94202705675852,25.00153661915734,tuberculosis_mibitof:segmentationmask_SampleID21.tif,28950,1930,,,,,,,
pagerank,Piecewise Linear Fit,0.9999602765388343,0.011729088448152231,-0.07458642142803378,1.0,0.11968911917098446,1.099873151293204,0.0234581776535336,0.0030978966478497944,0.00045082422912917094,tuberculosis_mibitof:segmentationmask_SampleID21.tif,28950,1930,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999182,0.24287535018828826,-0.857627344908289,1.0,1.0,1.0955903606474744,0.4857507021553562,0.027308087541851708,0.0011010389241589182,tuberculosis_mibitof:segmentationmask_SampleID21.tif,28950,1930,,,,,,,
closeness,Piecewise Linear Fit,0.9999970182114722,0.1983788723164615,-0.22142911583707742,1.0,0.9694300518134715,2.3904083803337053,0.39675774500620764,0.10628829710507362,0.07413858605182751,tuberculosis_mibitof:segmentationmask_SampleID21.tif,28950,1930,,,,,,,
clustering,Piecewise Linear Fit,0.9999494397002398,0.024447649831465107,0.14178832186365126,1.0,0.21139896373056996,1.32631336437832,0.04889529966164194,-3.795406455915599,0.7472063305548471,tuberculosis_mibitof:segmentationmask_SampleID21.tif,28950,1930,,,,,,,
degree,Piecewise Linear Fit,0.9999387427817226,0.01347778411708627,-0.10810922437847312,1.0,0.12375745526838966,1.1158388529027956,0.026955568234184747,220.40522232604275,24.506951820251775,tuberculosis_mibitof:segmentationmask_SampleID47.tif,30180,2012,,,,,,,
pagerank,Piecewise Linear Fit,0.9999370814946518,0.012904847029566903,-0.08334127366712815,1.0,0.12077534791252485,1.1133643545248837,0.02580969492040373,0.0029967021847859803,0.0004253475667152245,tuberculosis_mibitof:segmentationmask_SampleID47.tif,30180,2012,,,,,,,
betweenness,Piecewise Linear Fit,0.9999985240799782,0.1612903305667533,-0.7833623065778191,1.0,0.8802186878727635,1.0576040067537102,0.32258066237393374,0.026005612230568607,0.0011599699802167674,tuberculosis_mibitof:segmentationmask_SampleID47.tif,30180,2012,,,,,,,
closeness,Piecewise Linear Fit,0.9999854569706215,0.1975475565573299,-0.21461312429343252,1.0,0.9537773359840954,2.6831085934824808,0.3950951135079497,0.10045899333932877,0.07262528456741045,tuberculosis_mibitof:segmentationmask_SampleID47.tif,30180,2012,,,,,,,
clustering,Exponential Saturation Fit,0.9999876323288673,0.01735352699532309,0.15378842265865356,1.0,0.2957256461232604,1.3118172754683153,,,,tuberculosis_mibitof:segmentationmask_SampleID47.tif,30180,2012,-0.2034655258731358,39.94272625773237,0.763243953809225,,,,
degree,Piecewise Linear Fit,0.9999624508981341,0.007013481075020725,-0.100181021577495,1.0,0.051066350710900474,1.0788775014739276,0.014026962150045027,391.55684684461704,24.665966921701024,glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,126600,8440,,,,,,,
pagerank,Piecewise Linear Fit,0.999963879241947,0.006611165886266946,-0.07764675963488751,1.0,0.0485781990521327,1.074034322325434,0.013222332792423856,0.0012964468892708982,0.0001018137763837249,glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,126600,8440,,,,,,,
betweenness,Exponential Saturation Fit,0.999998955929482,0.007002253413098271,0.9613039161876553,1.0,0.10355450236966825,1.0545874790439365,,,,glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,126600,8440,-523.3263444180433,98.98915958447743,533.8592673281166,,,,
closeness,Piecewise Linear Fit,0.9999887594076622,0.20754986214293691,-0.2372739893421527,1.0,0.9686018957345972,3.5222277679551803,0.4150997251016229,0.05088571254286232,0.03394976203692978,glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,126600,8440,,,,,,,
clustering,Exponential Saturation Fit,0.9999925375095454,0.011620680948282109,0.17415034950711591,1.0,0.16599526066350712,1.3287698133444055,,,,glioma_mibitof:UCSF_TA1_R99C1_whole_cell.tiff,126600,8440,-0.22299441599344508,59.64772495631474,0.7517325466196697,,,,
degree,Piecewise Linear Fit,0.9999408922066568,0.013307855861498748,-0.10736787490447638,1.0,0.09301470588235294,1.1388670345822278,0.026615711723009545,220.98789626406258,24.449767365308546,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,40800,2720,,,,,,,
pagerank,Piecewise Linear Fit,0.9999470799710694,0.012707338364957318,-0.08046252030594572,1.0,0.09080882352941176,1.122410993037819,0.025414677899874998,0.002172268197149379,0.0003154596325830189,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,40800,2720,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999995904283,0.2364629640461191,-0.753739354127773,1.0,0.9959558823529412,1.1318718536980072,0.47292593070573574,0.018095518747028822,0.0013980025919092356,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,40800,2720,,,,,,,
closeness,Piecewise Linear Fit,0.9999976180915678,0.21127355318519236,-0.21797497733529644,1.0,0.9709558823529412,2.9184762714953236,0.4225471069056404,0.0789430561960899,0.05983745039632902,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,40800,2720,,,,,,,
clustering,Exponential Saturation Fit,0.9999854699970251,0.02070997169095184,0.18197870547908412,1.0,0.28455882352941175,1.451905627209787,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,40800,2720,-0.23671415681271937,33.46924497672657,0.7687467434657872,,,,
degree,Piecewise Linear Fit,0.9999304787881936,0.005188143498645062,-0.0881094779211813,1.0,0.05512440995279622,1.0961189079985798,0.010376286997292327,470.7516233432077,25.276904052366408,glioma_mibitof:CoH_C001_R99C2_whole_cell.tiff,187485,12499,,,,,,,
pagerank,Piecewise Linear Fit,0.99993680387933,0.004867941856648937,-0.06814144589047019,1.0,0.05304424353948316,1.0878320608060708,0.009735884638109924,0.0010527418804150185,7.008186744948371e-05,glioma_mibitof:CoH_C001_R99C2_whole_cell.tiff,187485,12499,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999517,0.24842562738635213,-1.2357954993308389,1.0,0.9999199935994879,1.0231195834395241,0.4968512547727043,338968.7814231833,-16067.377576854851,glioma_mibitof:CoH_C001_R99C2_whole_cell.tiff,187485,12499,,,,,,,
closeness,Piecewise Linear Fit,0.99999215693821,0.19726924701682597,-0.2432172665101203,1.0,0.9601568125450036,3.1782592212328824,0.39453849490252946,0.045407833994016385,0.02787192628334823,glioma_mibitof:CoH_C001_R99C2_whole_cell.tiff,187485,12499,,,,,,,
clustering,Exponential Saturation Fit,0.9999206585166822,0.00775554056465072,0.16730814177819794,1.0,0.14425154012320987,1.4325311303090582,,,,glioma_mibitof:CoH_C001_R99C2_whole_cell.tiff,187485,12499,-0.20943583706720836,89.37445111134362,0.7306164397428371,,,,
degree,Exponential Saturation Fit,0.9996237635693026,0.0026136220895792038,-0.10362621390196754,1.0,0.05822618950126935,1.0795708779572692,,,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,183165,12211,5.660978568521533,265.20558703032594,24.48392448881488,,,,
pagerank,Piecewise Linear Fit,0.9999521245748216,0.004713343717963606,-0.06770284184906059,1.0,0.05077389239210548,1.0811576064452677,0.009426688288217267,0.0011060421610169506,7.178736161989123e-05,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,183165,12211,,,,,,,
betweenness,Michaelis-Menten Fit,0.9999971677699272,0.2482831870015854,-1.058104753422134,1.0,1.0,1.0051445606121294,,,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,183165,12211,,,,5467273093856.446,82893.31274493677,-899249.6539012638,
closeness,Piecewise Linear Fit,0.9999906576345969,0.20267675600133808,-0.2426421205634653,1.0,0.965113422324134,3.340601052701716,0.4053535129113208,0.044610797556442525,0.028221421658207367,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,183165,12211,,,,,,,
clustering,Exponential Saturation Fit,0.9999534030246301,0.007918263453268537,0.1660910564816126,1.0,0.13905495045450822,1.4236715870517507,,,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,183165,12211,-0.20826011178795004,87.53777708090692,0.7310756488205775,,,,
degree,Piecewise Linear Fit,0.9999602713863557,0.012486992402334562,-0.10225798410042108,1.0,0.11851415094339622,1.1061246830645641,0.024973984804680154,226.13140734069555,24.789801977946574,tuberculosis_mibitof:segmentationmask_SampleID54.tif,25440,1696,,,,,,,
pagerank,Piecewise Linear Fit,0.9999572697218574,0.01192589733812062,-0.07885326194582258,1.0,0.11615566037735849,1.1036818348051258,0.023851795329011504,0.003653934057948252,0.0005090505324588903,tuberculosis_mibitof:segmentationmask_SampleID54.tif,25440,1696,,,,,,,
betweenness,Piecewise Linear Fit,0.9999952241995306,0.1811814033216821,-0.9223002312886639,1.0,0.9339622641509434,1.167835780782871,0.3623628077202886,0.03364793268112861,0.0005135933277908274,tuberculosis_mibitof:segmentationmask_SampleID54.tif,25440,1696,,,,,,,
closeness,Piecewise Linear Fit,0.9999682629089136,0.199523253441685,-0.22456479490759612,1.0,0.9652122641509434,3.1957209411109035,0.3990465072382554,0.11244372570887833,0.07746982706781427,tuberculosis_mibitof:segmentationmask_SampleID54.tif,25440,1696,,,,,,,
clustering,Exponential Saturation Fit,0.9999788006762864,0.017902808871996606,0.14660867210084694,1.0,0.3071933962264151,1.2944650048068471,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,25440,1696,-0.19491484309992024,38.71723032355694,0.7622026880856296,,,,
degree,Piecewise Linear Fit,0.9999271248057111,0.015530500119268655,-0.10299138678340433,1.0,0.14158163265306123,1.1112333983388338,0.03106100023855425,183.16433386431171,24.77547897976078,tuberculosis_mibitof:segmentationmask_SampleID64.tif,23520,1568,,,,,,,
pagerank,Piecewise Linear Fit,0.999919359783901,0.015310590218840228,-0.07981803171957955,1.0,0.14030612244897958,1.1111869670358527,0.030621181420305833,0.003116261919504963,0.0005500454349847971,tuberculosis_mibitof:segmentationmask_SampleID64.tif,23520,1568,,,,,,,
betweenness,Piecewise Linear Fit,0.999994962664156,0.172129566771994,-0.8071248063842323,1.0,0.8973214285714286,1.15037460458729,0.3442591346923237,0.029978963153694874,0.001233126831639774,tuberculosis_mibitof:segmentationmask_SampleID64.tif,23520,1568,,,,,,,
closeness,Piecewise Linear Fit,0.9999840745435263,0.18976771004446077,-0.2095452039981559,1.0,0.9349489795918368,3.0671510198496503,0.37953542043017596,0.11121774401363019,0.07961514896125044,tuberculosis_mibitof:segmentationmask_SampleID64.tif,23520,1568,,,,,,,
clustering,Exponential Saturation Fit,0.9999900533153442,0.023564279338942253,0.15880731584829957,1.0,0.3807397959183674,1.3460680531386446,,,,tuberculosis_mibitof:segmentationmask_SampleID64.tif,23520,1568,-0.2099231504879467,29.415140023661323,0.765897761480315,,,,
degree,Piecewise Linear Fit,0.9999920070534147,0.007848795695537997,-0.08190557710087928,1.0,0.09392760993119952,1.0391453988198052,0.01569759139108137,291.80820485582615,25.672868599487508,TNBC_mibitof:p34_labeledcellData.tiff,50145,3343,,,,,,,
pagerank,Piecewise Linear Fit,0.999991291823087,0.0076297834344720445,-0.06409121107653828,1.0,0.09153454980556386,1.0393647719520458,0.015259567510924695,0.0023769513974591836,0.000264830192628159,TNBC_mibitof:p34_labeledcellData.tiff,50145,3343,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999778738347,0.10689523539237458,-0.9089573457683524,1.0,0.6730481603350285,1.0557248392491898,0.21379047150078087,0.02985768158156822,0.0003196802236994242,TNBC_mibitof:p34_labeledcellData.tiff,50145,3343,,,,,,,
closeness,Piecewise Linear Fit,0.9999715060253359,0.18761599798421624,-0.20305796027719755,1.0,0.9353873766078372,3.245702708488456,0.37523199646161726,0.07608343098249674,0.056023040405178186,TNBC_mibitof:p34_labeledcellData.tiff,50145,3343,,,,,,,
clustering,Piecewise Linear Fit,0.9999686158424355,0.01687562193778631,0.11767492432892654,1.0,0.16332635357463357,1.1329412684309992,0.03375124387485828,-4.7250609452829915,0.7573537525021746,TNBC_mibitof:p34_labeledcellData.tiff,50145,3343,,,,,,,
degree,Piecewise Linear Fit,0.9999126570310163,0.01712264424788097,-0.0998595519447181,1.0,0.16982622432859398,1.1211765681542503,0.03424528849578308,161.99997708533107,25.003825011741593,tuberculosis_mibitof:segmentationmask_SampleID35.tif,18990,1266,,,,,,,
pagerank,Piecewise Linear Fit,0.999907894784644,0.015951828982651427,-0.0782941922531703,1.0,0.16113744075829384,1.1188737543566762,0.031903658840461334,0.0036454721059003023,0.0006845844352255773,tuberculosis_mibitof:segmentationmask_SampleID35.tif,18990,1266,,,,,,,
betweenness,Piecewise Linear Fit,0.9999951342690488,0.17713910885703943,-0.9061137462413125,1.0,0.9281200631911533,1.2402975387285566,0.3542782185917103,0.040367540919504646,0.0007409109490425451,tuberculosis_mibitof:segmentationmask_SampleID35.tif,18990,1266,,,,,,,
closeness,Piecewise Linear Fit,0.9999875396454551,0.18830802514329759,-0.22390617703609844,1.0,0.9454976303317536,2.771748946991044,0.37661605056415454,0.13568841582381774,0.08856451585624812,tuberculosis_mibitof:segmentationmask_SampleID35.tif,18990,1266,,,,,,,
clustering,Exponential Saturation Fit,0.999990996328102,0.02386507671516936,0.1521018209703133,1.0,0.4320695102685624,1.3671677894159575,,,,tuberculosis_mibitof:segmentationmask_SampleID35.tif,18990,1266,-0.20132841987307315,29.04439080407715,0.7624849797439646,,,,
degree,Piecewise Linear Fit,0.9998649115369862,0.013020833033901055,-0.10304612816159814,1.0,0.1340042372881356,1.1691849878272251,0.026041666067814016,218.542320186466,24.769243926951646,tuberculosis_mibitof:segmentationmask_SampleID40.tif,28320,1888,,,,,,,
pagerank,Piecewise Linear Fit,0.999863563030289,0.012502740624439554,-0.08047867611421491,1.0,0.1329449152542373,1.166507957027872,0.02500548203204659,0.003192865177057408,0.0004561070124494168,tuberculosis_mibitof:segmentationmask_SampleID40.tif,28320,1888,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999883430127,0.22501159713545224,-0.8945096896911513,1.0,0.9920550847457628,1.1734706903545822,0.45002319572872485,0.030869591291989455,0.0008191497012417357,tuberculosis_mibitof:segmentationmask_SampleID40.tif,28320,1888,,,,,,,
closeness,Piecewise Linear Fit,0.9999979356209147,0.1973880394806784,-0.2296257696635457,1.0,0.9634533898305084,2.794586788953682,0.39477607931846825,0.11054701983476094,0.07320639058992122,tuberculosis_mibitof:segmentationmask_SampleID40.tif,28320,1888,,,,,,,
clustering,Exponential Saturation Fit,0.9999647686247969,0.017607462362343937,0.17428382082493513,1.0,0.3273305084745763,1.5410919618878065,,,,tuberculosis_mibitof:segmentationmask_SampleID40.tif,28320,1888,-0.22729776340404703,39.3666709400446,0.7657397103815696,,,,
degree,Piecewise Linear Fit,0.9999011901418111,0.01931106458171824,-0.12044944869126899,1.0,0.14530612244897959,1.1707938697163565,0.038622129163459196,170.23630324203774,24.005700569254873,tuberculosis_mibitof:segmentationmask_SampleID65.tif,18375,1225,,,,,,,
pagerank,Piecewise Linear Fit,0.9999110107303093,0.017753633324070848,-0.08917472285768152,1.0,0.14204081632653062,1.1478716351313092,0.03550726757843622,0.0038167769807149164,0.0006921134937631203,tuberculosis_mibitof:segmentationmask_SampleID65.tif,18375,1225,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999714308353,0.1257828802832623,-0.6199526521210595,1.0,0.6922448979591836,1.0758419601449936,0.2515657614369207,0.028902444169701485,0.002228616194382815,tuberculosis_mibitof:segmentationmask_SampleID65.tif,18375,1225,,,,,,,
closeness,Piecewise Linear Fit,0.9999989218346501,0.21431813084299917,-0.19625728977966678,1.0,0.9738775510204082,2.7214193494969763,0.42863626209606115,0.10452939384448189,0.09174630763874965,tuberculosis_mibitof:segmentationmask_SampleID65.tif,18375,1225,,,,,,,
clustering,Michaelis-Menten Fit,0.9999685415742714,0.012064230030879884,0.19571433173444458,1.0,0.6751020408163265,1.3293705284188075,,,,tuberculosis_mibitof:segmentationmask_SampleID65.tif,18375,1225,,,,-0.2780104865252893,0.012692823035487258,0.8276879734616739,
degree,Piecewise Linear Fit,0.9999724937196702,0.006905337094852349,-0.10008399238169564,1.0,0.051565167899829255,1.0891308424367203,0.013810674189708159,397.47500521729296,24.67925604727508,glioma_mibitof:UCLA_R99C1_whole_cell.tiff,131775,8785,,,,,,,
pagerank,Piecewise Linear Fit,0.9999737503386832,0.006133167859102251,-0.07866035660291135,1.0,0.0479225953329539,1.082539375208233,0.01226633662075419,0.0013590759493020078,9.763201106675465e-05,glioma_mibitof:UCLA_R99C1_whole_cell.tiff,131775,8785,,,,,,,
betweenness,Michaelis-Menten Fit,0.9999970306754531,0.0034037072282926423,1.0203502730425773,1.0,0.21422879908935685,1.0802626534797177,,,,glioma_mibitof:UCLA_R99C1_whole_cell.tiff,131775,8785,,,,-23295.04363076501,0.0034509886379343845,22903.661700666013,
closeness,Piecewise Linear Fit,0.9999953062454442,0.20781645327876772,-0.22323585430388354,1.0,0.9673306772908367,2.9528733568722494,0.4156329074486306,0.04664293703361239,0.03372803506134699,glioma_mibitof:UCLA_R99C1_whole_cell.tiff,131775,8785,,,,,,,
clustering,Exponential Saturation Fit,0.999989963554254,0.010063080549785546,0.17884945569894453,1.0,0.1460443938531588,1.337759043885912,,,,glioma_mibitof:UCLA_R99C1_whole_cell.tiff,131775,8785,-0.2293670208209893,68.88021789815626,0.7559128054808559,,,,
degree,Piecewise Linear Fit,0.999989219940143,0.01325386835366328,-0.09585938730067635,1.0,0.09174022698612863,1.0465509683483525,0.02650773670733982,199.82041787007782,24.979505928191063,TNBC_mibitof:p36_labeledcellData.tiff,47580,3172,,,,,,,
pagerank,Piecewise Linear Fit,0.9999900036698198,0.012081300121116715,-0.06884452003556636,1.0,0.08764186633039092,1.0391904815271553,0.024162601670838578,0.001691342103861913,0.00027637446025340724,TNBC_mibitof:p36_labeledcellData.tiff,47580,3172,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999809733456,0.21398312460447058,-0.7890448374130784,1.0,0.9801387137452712,1.0589795437107192,0.42796625156047474,0.018199453713768212,0.0010411812388937394,TNBC_mibitof:p36_labeledcellData.tiff,47580,3172,,,,,,,
closeness,Piecewise Linear Fit,0.9999970578498968,0.207038805496679,-0.22321683798515185,1.0,0.9722572509457755,2.4995600336632338,0.4140776115110327,0.07998798788731848,0.05763010049513978,TNBC_mibitof:p36_labeledcellData.tiff,47580,3172,,,,,,,
