,data_source,node density in ROI,% new edges,P,border_size,P_adj
glioma_mibitof:UCSF_TA1_R1C6_whole_cell.tiff,glioma_mibitof,0.0002958900276195971,3.7177747625508824,8.194864086609576e-69,0.125,2.060592636270669e-68
glioma_mibitof:UCSF_TA1_R2C1_whole_cell.tiff,glioma_mibitof,0.0008439576010636834,2.065567557324237,1.3086088606002883e-129,0.125,1.404393632871031e-128
glioma_mibitof:UCSF_TA1_R2C2_whole_cell.tiff,glioma_mibitof,0.0001772282556039143,4.274670304683948,1.2166783689548537e-44,0.125,1.8223916288949678e-44
glioma_mibitof:UCSF_TA1_R2C3_whole_cell.tiff,glioma_mibitof,6.820974400210585e-05,5.790108564535585,1.0000960232484691e-19,0.125,1.0410999602016564e-19
glioma_mibitof:UCSF_TA1_R2C4_whole_cell.tiff,glioma_mibitof,0.0005330597630398488,2.5240384615384617,7.775695484872836e-91,0.125,3.5502188595406235e-90
glioma_mibitof:UCSF_TA1_R2C5_whole_cell.tiff,glioma_mibitof,0.00010778552361199132,4.747550866616428,5.752159482843856e-36,0.125,7.31135289577589e-36
glioma_mibitof:UCSF_TA1_R2C6_whole_cell.tiff,glioma_mibitof,0.000323763317520337,3.1986114554921894,1.747216028229397e-65,0.125,4.143170581746702e-65
glioma_mibitof:UCSF_TA1_R3C1_whole_cell.tiff,glioma_mibitof,0.0003620057229551958,4.77047704770477,1.3983621261634035e-25,0.125,1.5306992358949558e-25
glioma_mibitof:UCSF_TA1_R3C2_whole_cell.tiff,glioma_mibitof,0.0004411270160976655,2.673699527100764,2.238122509325177e-77,0.125,6.7143675279755305e-77
glioma_mibitof:UCSF_TA1_R3C3_whole_cell.tiff,glioma_mibitof,0.0001445417164652431,4.250559284116331,3.0989346244008756e-40,0.125,4.22803531323894e-40
glioma_mibitof:UCSF_TA1_R3C4_whole_cell.tiff,glioma_mibitof,0.00039810416083599956,3.225806451612903,1.0502363169133198e-76,0.125,3.1326533120537704e-76
glioma_mibitof:UCSF_TA1_R3C5_whole_cell.tiff,glioma_mibitof,0.00021927928447224064,4.157468727005151,6.475796238434901e-55,0.125,1.1868492753892135e-54
glioma_mibitof:UCSF_TA1_R3C6_whole_cell.tiff,glioma_mibitof,0.0003993916405197314,3.2931726907630523,2.281237331188027e-83,0.125,8.391406578681048e-83
glioma_mibitof:UCSF_TA1_R4C1_whole_cell.tiff,glioma_mibitof,0.0004124046927489298,2.9926156237854644,1.7137611391619466e-75,0.125,4.997269876379794e-75
glioma_mibitof:UCSF_TA1_R4C2_whole_cell.tiff,glioma_mibitof,0.00020422819480493332,4.301499605367009,4.6097554185489245e-52,0.125,7.997925651182384e-52
glioma_mibitof:UCSF_TA1_R4C3_whole_cell.tiff,glioma_mibitof,0.0002772339153966507,3.4232666086451986,2.4776145511598333e-59,0.125,5.067184180269915e-59
glioma_mibitof:UCSF_TA1_R4C5_whole_cell.tiff,glioma_mibitof,8.921370351264568e-05,6.181818181818182,6.791883593000591e-33,0.125,8.337677854143414e-33
glioma_mibitof:UCSF_TA1_R4C6_whole_cell.tiff,glioma_mibitof,0.00027579505118156594,3.2992700729927007,2.282453698705922e-62,0.125,5.055392128410351e-62
glioma_mibitof:UCSF_TA1_R5C1_whole_cell.tiff,glioma_mibitof,0.00043940257541659987,2.9921547162926476,2.3038381534339278e-79,0.125,7.379370823768366e-79
glioma_mibitof:UCSF_TA1_R5C2_whole_cell.tiff,glioma_mibitof,0.00021618534834393866,4.289444237224916,1.3114733037403995e-47,0.125,2.0529980589379788e-47
glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,glioma_mibitof,0.000196078431372549,5.8626465661641545,1.0063112525883016e-16,0.125,1.0250195831158728e-16
glioma_mibitof:UCSF_TA1_R5C6_whole_cell.tiff,glioma_mibitof,0.0002560042341374455,3.0531948378973874,6.182595753164273e-50,0.125,1.0232245117717023e-49
glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,glioma_mibitof,0.00034829057165677006,3.3187370361834523,3.9509478429709663e-66,0.125,9.564969080308782e-66
glioma_mibitof:UCSF_TA1_R6C4_whole_cell.tiff,glioma_mibitof,0.00017905914129276386,4.555705908885882,3.520771691746532e-41,0.125,4.880324009464899e-41
glioma_mibitof:UCSF_TA1_R6C5_whole_cell.tiff,glioma_mibitof,0.0003336685999629896,3.131775475788966,1.3480576984273372e-65,0.125,3.218642348768023e-65
glioma_mibitof:UCSF_TA1_R7C3_whole_cell.tiff,glioma_mibitof,0.00029780672415478476,3.558910757616608,4.1854031240929e-64,0.125,9.660764195522636e-64
glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,glioma_mibitof,0.0005625148172006447,2.433817250213493,4.371129212215299e-83,0.125,1.5799810798319883e-82
glioma_mibitof:UCSF_TA1_R7C6_whole_cell.tiff,glioma_mibitof,0.00018720014204052016,7.610619469026549,3.1716625100752083e-18,0.125,3.2497053867995e-18
glioma_mibitof:UCSF_TA1_R8C3_whole_cell.tiff,glioma_mibitof,0.00025360731232819183,3.4548335974643423,1.620775421260005e-57,0.125,3.1894654320069284e-57
glioma_mibitof:UCSF_TA2_R1C3_whole_cell.tiff,glioma_mibitof,0.00012248903482963696,4.705102717031147,5.215707636005428e-37,0.125,6.7700145250394645e-37
glioma_mibitof:UCSF_TA2_R1C5_whole_cell.tiff,glioma_mibitof,0.0002706198349893148,6.6505441354292625,1.9913191361948666e-30,0.125,2.366396370752119e-30
glioma_mibitof:UCSF_TA2_R1C6_whole_cell.tiff,glioma_mibitof,0.00020394834396344095,3.8704581358609795,1.8114490375729707e-50,0.125,3.0171495169815398e-50
glioma_mibitof:UCSF_TA2_R2C2_whole_cell.tiff,glioma_mibitof,9.496942631991315e-05,5.308219178082192,3.863182617091099e-30,0.125,4.5751684919133494e-30
glioma_mibitof:UCSF_TA2_R2C3_whole_cell.tiff,glioma_mibitof,0.0002560259772698888,3.749212350346566,5.6884709572707835e-58,0.125,1.1344249552718171e-57
glioma_mibitof:UCSF_TA2_R2C4_whole_cell.tiff,glioma_mibitof,0.00019771001890722025,3.9215686274509802,1.7096915790060478e-47,0.125,2.6683492260049415e-47
glioma_mibitof:UCSF_TA2_R2C5_whole_cell.tiff,glioma_mibitof,0.0002765876128980347,3.4863451481696686,1.6135519159450522e-63,0.125,3.651538140214781e-63
glioma_mibitof:UCSF_TA2_R2C6_whole_cell.tiff,glioma_mibitof,0.00016483586253359907,4.3095004897159646,5.982755721764122e-45,0.125,9.039257919240132e-45
glioma_mibitof:UCSF_TA2_R3C1_whole_cell.tiff,glioma_mibitof,0.0007858009723297284,2.2344658708295073,3.9421849721321574e-117,0.125,3.419845463324647e-116
glioma_mibitof:UCSF_TA2_R3C2_whole_cell.tiff,glioma_mibitof,0.0005845923031714851,2.4129421442281327,5.103615246772387e-94,0.125,2.5420399387033754e-93
glioma_mibitof:UCSF_TA2_R3C4_whole_cell.tiff,glioma_mibitof,0.00020264955297187367,3.662420382165605,5.048673712937616e-48,0.125,7.963135356315239e-48
glioma_mibitof:UCSF_TA2_R3C5_whole_cell.tiff,glioma_mibitof,0.00028596741361770593,3.4269662921348316,2.8659936421077354e-62,0.125,6.3076096859072995e-62
glioma_mibitof:UCSF_TA2_R4C1_whole_cell.tiff,glioma_mibitof,0.0005849778455198931,2.518822724161533,1.0399326155198288e-96,0.125,5.758350280617776e-96
glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,glioma_mibitof,0.0004925926529626032,2.7990235964198535,1.7339053539739837e-88,0.125,7.397522432323429e-88
glioma_mibitof:UCSF_TA2_R4C3_whole_cell.tiff,glioma_mibitof,0.0001900319599205321,4.242681374628765,3.8814118052478473e-53,0.125,6.848389303835608e-53
glioma_mibitof:UCSF_TA2_R4C4_whole_cell.tiff,glioma_mibitof,0.0002604311417186251,3.85445575084798,7.604469962311612e-64,0.125,1.7436681125036096e-63
glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,glioma_mibitof,0.0003497286307177275,3.081168084617153,1.4856044614830094e-70,0.125,3.9552793974522067e-70
glioma_mibitof:UCSF_TA2_R5C1_whole_cell.tiff,glioma_mibitof,0.0006694061045332498,2.3687043904773297,9.525539847023407e-109,0.125,6.838680676380252e-108
glioma_mibitof:UCSF_TA2_R5C2_whole_cell.tiff,glioma_mibitof,0.0005002629556599708,2.838813151563753,1.2639908692441954e-89,0.125,5.551959894021972e-89
glioma_mibitof:UCSF_TA2_R5C3_whole_cell.tiff,glioma_mibitof,0.0002970879629540894,3.4342888047593294,1.631641953764355e-66,0.125,3.9685497053006854e-66
glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,glioma_mibitof,0.00047366363125825377,2.5567219776498473,2.770152732782365e-79,0.125,8.845794462657797e-79
glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,glioma_mibitof,0.00034244180644518583,3.2280701754385968,2.2536023072636503e-72,0.125,6.141361261417435e-72
glioma_mibitof:UCSF_TA2_R6C1_whole_cell.tiff,glioma_mibitof,0.0007523379730709096,2.2497067917688454,5.395013096472695e-117,0.125,4.641494738370311e-116
glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,glioma_mibitof,0.0005386875612144956,4.581072935503315,4.006364380786633e-39,0.125,5.381452026321142e-39
glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,glioma_mibitof,0.0003316735267687876,3.2453378542019857,1.0762086904582435e-70,0.125,2.8874568215645138e-70
glioma_mibitof:UCSF_TA2_R6C5_whole_cell.tiff,glioma_mibitof,0.0004065743944636678,4.012841091492777,6.1752608845562075e-30,0.125,7.255583048332971e-30
glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,glioma_mibitof,0.00039647116691004657,2.916751063398825,6.352081417406976e-76,0.125,1.8785558964547336e-75
glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,glioma_mibitof,0.0004194827944937011,3.0198776758409784,5.382503875183497e-86,0.125,2.130489176450958e-85
glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,glioma_mibitof,0.00027422189537188227,3.551511593777517,1.1266202192636403e-59,0.125,2.3178095815285565e-59
glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,glioma_mibitof,0.0002779209976022126,3.902862098872507,1.024423169412402e-65,0.125,2.451550619214507e-65
glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,glioma_mibitof,0.0002664207545601194,3.52622061482821,6.218358030930244e-57,0.125,1.2145048236769953e-56
glioma_mibitof:UCSF_TA2_R8C6_whole_cell.tiff,glioma_mibitof,0.0002369515523920487,4.305084745762712,1.0432670797971785e-59,0.125,2.150576297166065e-59
glioma_mibitof:UCSF_TA2_R98C2_whole_cell.tiff,glioma_mibitof,0.0002670740025554563,3.1966224366706877,5.41874422362045e-44,0.125,8.001294662111899e-44
glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,glioma_mibitof,0.0014550184726999644,1.708603450170311,5.684956851232058e-190,0.125,5.918040082132573e-188
glioma_mibitof:UCSF_TA2_R99C1_whole_cell.tiff,glioma_mibitof,0.0012471816762332668,1.687953276426417,9.481740041053565e-154,0.125,1.56674466392647e-152
glioma_mibitof:UCSF_TA2_R99C2_whole_cell.tiff,glioma_mibitof,0.0014475847113779151,1.5082872928176794,2.569186733941585e-161,0.125,4.9528210926540555e-160
glioma_mibitof:UCSF_TA2_R99C3_whole_cell.tiff,glioma_mibitof,0.0013598151187326256,1.6565822710450568,3.1559393984434665e-167,0.125,7.300739808399219e-166
glioma_mibitof:UCSF_TA3_R1C3_whole_cell.tiff,glioma_mibitof,0.00012315057659484808,5.394736842105264,7.287210243725474e-43,0.125,1.0492373255488546e-42
glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,glioma_mibitof,0.00019665541547663696,3.451109285127362,2.241382783429159e-46,0.125,3.4515968602807023e-46
glioma_mibitof:UCSF_TA3_R2C1_whole_cell.tiff,glioma_mibitof,9.135586040632202e-05,6.344950848972298,3.022922539867713e-29,0.125,3.496513737780322e-29
glioma_mibitof:UCSF_TA3_R2C2_whole_cell.tiff,glioma_mibitof,0.0004683718311156219,2.607204116638079,1.0794334511650244e-79,0.125,3.5115319458212194e-79
glioma_mibitof:UCSF_TA3_R2C3_whole_cell.tiff,glioma_mibitof,0.0001606019841775884,4.378459989934575,1.2001751501165046e-42,0.125,1.7161845209770347e-42
glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,glioma_mibitof,0.00019756678381440724,4.088307440719542,3.538183447391593e-49,0.125,5.737147926377957e-49
glioma_mibitof:UCSF_TA3_R2C5_whole_cell.tiff,glioma_mibitof,0.00020140769334178334,3.847695390781563,8.2124782791364e-50,0.125,1.3484526638140369e-49
glioma_mibitof:UCSF_TA3_R3C1_whole_cell.tiff,glioma_mibitof,0.0001598679452250045,6.8181818181818175,2.5405879775603037e-18,0.125,2.610811534689315e-18
glioma_mibitof:UCSF_TA3_R3C2_whole_cell.tiff,glioma_mibitof,0.00034993419219721207,3.2858455882352944,2.1394766262872374e-77,0.125,6.455638168014534e-77
glioma_mibitof:UCSF_TA3_R3C3_whole_cell.tiff,glioma_mibitof,0.00026382247316164467,3.5409035409035408,5.1847860678565436e-61,0.125,1.1015025095180942e-60
glioma_mibitof:UCSF_TA3_R3C4_whole_cell.tiff,glioma_mibitof,0.0007505299057854627,1.9993584946006628,3.2392315343511806e-97,0.125,1.8227243390592319e-96
glioma_mibitof:UCSF_TA3_R4C2_whole_cell.tiff,glioma_mibitof,0.0003681874513646713,3.143418467583497,1.4871268802624419e-78,0.125,4.621191290606573e-78
glioma_mibitof:UCSF_TA3_R4C3_whole_cell.tiff,glioma_mibitof,0.0009540108265120041,1.931312452766815,1.2283377695240454e-135,0.125,1.5222614500887276e-134
glioma_mibitof:UCSF_TA3_R4C4_whole_cell.tiff,glioma_mibitof,0.00048774753496100243,2.3062574190266236,3.063911440405776e-66,0.125,7.434806082662967e-66
glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,glioma_mibitof,0.00015947584325253864,4.708860759493671,1.5524323010624585e-47,0.125,2.4265495876967254e-47
glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,glioma_mibitof,0.0002039275924626243,3.8919777601270846,5.721027992566033e-47,0.125,8.875693204562207e-47
glioma_mibitof:UCSF_TA3_R5C3_whole_cell.tiff,glioma_mibitof,0.00026214207524341766,3.6923076923076925,8.014604146670842e-58,0.125,1.5952586838784603e-57
glioma_mibitof:UCSF_TA3_R5C4_whole_cell.tiff,glioma_mibitof,0.0005603432296410296,2.5138410893311387,2.8200584164706787e-93,0.125,1.3782539021342613e-92
glioma_mibitof:UCSF_TA3_R6C1_whole_cell.tiff,glioma_mibitof,0.000882351672153499,2.12437585111212,2.954371286694017e-128,0.125,3.1065661711600723e-127
glioma_mibitof:UCSF_TA3_R6C2_whole_cell.tiff,glioma_mibitof,6.758878880387945e-05,6.099110546378653,2.4788444894124294e-18,0.125,2.5498785706307697e-18
glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,glioma_mibitof,0.00028980268488164833,3.6605657237936775,2.9985967615752545e-65,0.125,6.99896688071713e-65
glioma_mibitof:UCSF_TA3_R6C5_whole_cell.tiff,glioma_mibitof,0.0003109613889608707,3.6452947259565667,4.2399310302815233e-69,0.125,1.0818059319909475e-68
glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,glioma_mibitof,0.00016814098904211673,3.9744847890088324,2.0634767169690927e-41,0.125,2.887203309630142e-41
glioma_mibitof:UCSF_TA3_R7C3_whole_cell.tiff,glioma_mibitof,0.0003175369477946269,3.3114256825075836,1.557479154926166e-68,0.125,3.9068332536822625e-68
glioma_mibitof:UCSF_TA3_R98C2_whole_cell.tiff,glioma_mibitof,0.0002961537037722578,3.434225844004657,1.280147639029192e-54,0.125,2.329779182219211e-54
glioma_mibitof:UCSF_TA3_R98C3_whole_cell.tiff,glioma_mibitof,0.0011646650136453438,1.8097990641343245,3.611445126809773e-158,0.125,6.481921339670644e-157
glioma_mibitof:UCSF_TA3_R99C1_whole_cell.tiff,glioma_mibitof,0.0010668812088988388,1.785312429675193,2.641355215016751e-140,0.125,3.66620103844325e-139
glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,glioma_mibitof,0.0015295238350797632,1.6575163398692812,7.897513299484294e-189,0.125,7.473919404330136e-187
glioma_mibitof:UCSF_TA3_R99C3_whole_cell.tiff,glioma_mibitof,0.0011324392770806953,1.9801980198019802,4.5313329389438546e-163,0.125,9.249250175373633e-162
glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,glioma_mibitof,0.00024941465498159006,3.3892834086507424,1.7732553625310944e-50,0.125,2.9582673596071625e-50
glioma_mibitof:UCSF_TA4_R1C3_whole_cell.tiff,glioma_mibitof,0.0009923696310934179,1.9919354838709677,1.5545918964577176e-139,0.125,2.1293817950164264e-138
glioma_mibitof:UCSF_TA4_R1C5_whole_cell.tiff,glioma_mibitof,0.0001481150380934114,4.102844638949672,6.128103740730253e-41,0.125,8.460684342307949e-41
glioma_mibitof:UCSF_TA4_R2C2_whole_cell.tiff,glioma_mibitof,0.0003450599241252635,6.043437204910293,3.4239959520018337e-31,0.125,4.120670272871571e-31
glioma_mibitof:UCSF_TA4_R2C3_whole_cell.tiff,glioma_mibitof,0.0003571594652292077,3.281636322769162,1.3522174043865107e-75,0.125,3.9540963987819034e-75
glioma_mibitof:UCSF_TA4_R2C4_whole_cell.tiff,glioma_mibitof,0.00032791553586144703,3.402692778457772,1.6959492450180168e-74,0.125,4.836940175517138e-74
glioma_mibitof:UCSF_TA4_R2C5_whole_cell.tiff,glioma_mibitof,0.0004201691832949426,2.8857252789534438,2.982350718433142e-79,0.125,9.494272470608259e-79
glioma_mibitof:UCSF_TA4_R3C1_whole_cell.tiff,glioma_mibitof,0.00014546505324954678,3.308613804905876,5.513433340144878e-26,0.125,6.060701274647115e-26
glioma_mibitof:UCSF_TA4_R3C2_whole_cell.tiff,glioma_mibitof,0.00030184354906589257,3.4675913576953854,4.078498001667713e-63,0.125,9.150250904603641e-63
glioma_mibitof:UCSF_TA4_R3C3_whole_cell.tiff,glioma_mibitof,0.0004292813015617206,2.953823144512993,2.0313050018768897e-78,0.125,6.293418175457864e-78
glioma_mibitof:UCSF_TA4_R3C4_whole_cell.tiff,glioma_mibitof,0.00030625234425737285,3.4120734908136483,9.943942500819623e-66,0.125,2.3851714616021262e-65
glioma_mibitof:UCSF_TA4_R3C5_whole_cell.tiff,glioma_mibitof,0.0009422782086598507,2.141036533559898,2.8711699799271684e-138,0.125,3.783402467220484e-137
glioma_mibitof:UCSF_TA4_R4C2_whole_cell.tiff,glioma_mibitof,0.0005088828081705878,2.505515285219036,1.7182638297352064e-84,0.125,6.504409624561273e-84
glioma_mibitof:UCSF_TA4_R4C3_whole_cell.tiff,glioma_mibitof,0.0005079515898380889,2.8115621544779654,2.0760551822480733e-92,0.125,9.868371893699746e-92
glioma_mibitof:UCSF_TA4_R4C4_whole_cell.tiff,glioma_mibitof,0.0004234927377593803,2.939503129148492,3.352929666509241e-78,0.125,1.0326626576438225e-77
glioma_mibitof:UCSF_TA4_R4C5_whole_cell.tiff,glioma_mibitof,0.0005549794348087517,2.79063042220937,5.91594417803581e-93,0.125,2.8511564302478142e-92
glioma_mibitof:UCSF_TA4_R5C1_whole_cell.tiff,glioma_mibitof,0.00015859982983509936,4.591836734693878,4.4245231438137895e-45,0.125,6.70440843189251e-45
glioma_mibitof:UCSF_TA4_R5C2_whole_cell.tiff,glioma_mibitof,0.0004741201424279942,2.7283511269276395,9.461343139959267e-80,0.125,3.097251009024402e-79
glioma_mibitof:UCSF_TA4_R5C3_whole_cell.tiff,glioma_mibitof,0.00022183530946625225,3.2351872046528536,5.3093052547958653e-51,0.125,9.031024134383163e-51
glioma_mibitof:UCSF_TA4_R5C4_whole_cell.tiff,glioma_mibitof,0.00043685163096081407,2.853460972017673,4.821918378818337e-74,0.125,1.3566532519864563e-73
glioma_mibitof:UCSF_TA4_R5C5_whole_cell.tiff,glioma_mibitof,0.0002566207061942573,3.6118090452261304,4.009241172570528e-58,0.125,8.041657149606781e-58
glioma_mibitof:UCSF_TA4_R6C1_whole_cell.tiff,glioma_mibitof,0.00012182946608716131,4.983388704318937,3.36239368540174e-38,0.125,4.4391959435216993e-38
glioma_mibitof:UCSF_TA4_R6C2_whole_cell.tiff,glioma_mibitof,0.0003473621719954072,3.2646445936559387,5.452343224148451e-74,0.125,1.525776692564123e-73
glioma_mibitof:UCSF_TA4_R6C3_whole_cell.tiff,glioma_mibitof,0.00022312207587591628,4.117009750812568,6.550675513157531e-55,0.125,1.1984627784177486e-54
glioma_mibitof:UCSF_TA4_R6C4_whole_cell.tiff,glioma_mibitof,9.204651033461783e-05,5.128205128205128,5.381353041291621e-23,0.125,5.733867467742658e-23
glioma_mibitof:UCSF_TA4_R6C5_whole_cell.tiff,glioma_mibitof,0.00032088952492066367,3.526763381690846,1.672689459709265e-61,0.125,3.597664726358151e-61
glioma_mibitof:UCSF_TA4_R7C3_whole_cell.tiff,glioma_mibitof,0.00028069378106268604,3.527387439059363,8.920670072666646e-65,0.125,2.0728610592959776e-64
glioma_mibitof:UCSF_TA4_R7C4_whole_cell.tiff,glioma_mibitof,0.0003393108188171673,3.304017114333254,3.8294615615070995e-54,0.125,6.920953967932101e-54
glioma_mibitof:UCSF_TA4_R7C5_whole_cell.tiff,glioma_mibitof,0.00023897947127951433,3.4726904922454485,1.1331163668216019e-53,0.125,2.0232832553366854e-53
glioma_mibitof:UCSF_TA4_R98C2_whole_cell.tiff,glioma_mibitof,0.0002605586165799656,3.5791422400493675,7.097867344569836e-53,0.125,1.2481216056920944e-52
glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,glioma_mibitof,0.0013527085797087005,1.6618368915961916,8.336166189589878e-172,0.125,2.4794140009608754e-170
glioma_mibitof:UCSF_TA4_R99C1_whole_cell.tiff,glioma_mibitof,0.0010053199981015417,1.8242651159085477,1.54717995129963e-131,0.125,1.731843364841844e-130
glioma_mibitof:UCSF_TA4_R99C2_whole_cell.tiff,glioma_mibitof,0.0015694447510338997,1.6180073499387506,8.67918482679356e-189,0.125,7.529192837243413e-187
glioma_mibitof:UCSF_TA4_R99C3_whole_cell.tiff,glioma_mibitof,0.0013035932309945163,1.7069875967088297,7.649929153908458e-167,0.125,1.694377925365682e-165
glioma_mibitof:UCSF_TA5_R1C2_whole_cell.tiff,glioma_mibitof,0.00011419477060073662,5.338078291814947,1.054277577100036e-33,0.125,1.309669400669615e-33
glioma_mibitof:UCSF_TA5_R1C4_whole_cell.tiff,glioma_mibitof,0.00023035598029054097,3.7425673312346976,4.995083209555697e-52,0.125,8.652049286435078e-52
glioma_mibitof:UCSF_TA5_R1C5_whole_cell.tiff,glioma_mibitof,0.0009681605405391146,1.9523494374586368,6.990388512850006e-132,0.125,7.909776567257452e-131
glioma_mibitof:UCSF_TA5_R2C2_whole_cell.tiff,glioma_mibitof,0.0005295263712766478,2.559442677570801,1.0379704272845171e-89,0.125,4.5785051474711116e-89
glioma_mibitof:UCSF_TA5_R2C3_whole_cell.tiff,glioma_mibitof,0.00024785734166402735,3.8286826735885784,2.155575198643385e-61,0.125,4.6171888514151524e-61
glioma_mibitof:UCSF_TA5_R2C4_whole_cell.tiff,glioma_mibitof,0.0001523983693374481,4.075067024128686,9.910561714587732e-35,0.125,1.2370377391949435e-34
glioma_mibitof:UCSF_TA5_R2C5_whole_cell.tiff,glioma_mibitof,0.00021272192208526,3.977272727272727,2.114827505554484e-49,0.125,3.4398991145034656e-49
glioma_mibitof:UCSF_TA5_R2C6_whole_cell.tiff,glioma_mibitof,0.00016788275587109293,4.2870905587668595,8.575581680738038e-40,0.125,1.1608817333742909e-39
glioma_mibitof:UCSF_TA5_R3C1_whole_cell.tiff,glioma_mibitof,0.00017068041712277467,3.928064363464269,7.401868506179226e-43,0.125,1.0642741871453832e-42
glioma_mibitof:UCSF_TA5_R3C2_whole_cell.tiff,glioma_mibitof,0.0005825271124521945,2.65584147516169,2.9599544672127754e-102,0.125,1.9020448150422833e-101
glioma_mibitof:UCSF_TA5_R3C3_whole_cell.tiff,glioma_mibitof,0.0007994775083366884,2.1654135338345863,3.133469491164612e-118,0.125,2.764357407035899e-117
glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,glioma_mibitof,0.0010489461878141026,1.8630220661220127,2.7678918465991016e-134,0.125,3.237500463269286e-133
glioma_mibitof:UCSF_TA5_R3C5_whole_cell.tiff,glioma_mibitof,0.0002026493585728113,4.252782193958664,5.425658204864803e-49,0.125,8.729691176606275e-49
glioma_mibitof:UCSF_TA5_R3C6_whole_cell.tiff,glioma_mibitof,0.00015675723297797693,4.997424008243174,6.643634986890833e-51,0.125,1.122731172297623e-50
glioma_mibitof:UCSF_TA5_R4C1_whole_cell.tiff,glioma_mibitof,0.0002557753399940495,3.7480314960629926,2.6234258295092942e-53,0.125,4.652446828823127e-53
glioma_mibitof:UCSF_TA5_R4C2_whole_cell.tiff,glioma_mibitof,0.0006823871649788542,2.3381506285982843,5.659661421536908e-108,0.125,3.9808834728512984e-107
glioma_mibitof:UCSF_TA5_R4C3_whole_cell.tiff,glioma_mibitof,0.0004136925767723489,3.202639751552795,1.6412057596083426e-82,0.125,5.811208148817295e-82
glioma_mibitof:UCSF_TA5_R4C4_whole_cell.tiff,glioma_mibitof,0.00018049709195019957,3.4974689369535206,9.541943301228995e-32,0.125,1.1563635595552252e-31
glioma_mibitof:UCSF_TA5_R4C5_whole_cell.tiff,glioma_mibitof,0.00018505174976976398,3.8729329852045256,3.287143605909584e-48,0.125,5.2163361185242025e-48
glioma_mibitof:UCSF_TA5_R4C6_whole_cell.tiff,glioma_mibitof,0.00022347179533635988,3.864210906464428,3.926828961262938e-49,0.125,6.3574322685454416e-49
glioma_mibitof:UCSF_TA5_R5C1_whole_cell.tiff,glioma_mibitof,0.00016716150635573987,3.9728682170542635,8.743934472555349e-39,0.125,1.162507763209466e-38
glioma_mibitof:UCSF_TA5_R5C2_whole_cell.tiff,glioma_mibitof,0.0003557240264544844,3.895231699126931,1.9013648467750932e-60,0.125,3.990566140106597e-60
glioma_mibitof:UCSF_TA5_R5C3_whole_cell.tiff,glioma_mibitof,0.0010389079667117772,1.9196669493485468,5.302153888524818e-139,0.125,7.168236620719917e-138
glioma_mibitof:UCSF_TA5_R5C4_whole_cell.tiff,glioma_mibitof,0.0006632619062343743,2.309273364768468,9.11318414545676e-98,0.125,5.24133961072955e-97
glioma_mibitof:UCSF_TA5_R5C5_whole_cell.tiff,glioma_mibitof,0.0005321227480917494,2.351522460054266,1.7458949076323496e-79,0.125,5.626862535124693e-79
glioma_mibitof:UCSF_TA5_R5C6_whole_cell.tiff,glioma_mibitof,0.00024941465498159006,3.7132709073296737,5.600479244809848e-57,0.125,1.09588325072313e-56
glioma_mibitof:UCSF_TA5_R6C1_whole_cell.tiff,glioma_mibitof,0.00017635533272132835,4.07695831424645,4.257433417709346e-46,0.125,6.52722855351315e-46
glioma_mibitof:UCSF_TA5_R6C2_whole_cell.tiff,glioma_mibitof,0.00030199623766565133,2.614173228346457,5.104171695532465e-44,0.125,7.569006745084468e-44
glioma_mibitof:UCSF_TA5_R6C5_whole_cell.tiff,glioma_mibitof,0.0004609373576058501,2.627915071353985,7.710403795283241e-78,0.125,2.3607442208499572e-77
glioma_mibitof:UCSF_TA5_R6C6_whole_cell.tiff,glioma_mibitof,0.000267314177018186,3.8577456298975283,1.1112497208690757e-62,0.125,2.482426951555167e-62
