,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
1,closeness,Exponential Saturation Fit,1.0985638106158422,0.037512428234550026,-0.0986904613279413,1.0,0.5568561872909699,,1.6513251889570588,0.3300688131798675,1.6901440502093812,0.33782797264054304,1.661503241172642,0.33210321417958943,-0.015083359943397922,18.47453734857515,0.08394891732953064,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
2,betweenness,Michaelis-Menten Fit,1.0986117993338673,1.47678561985862e-05,-0.9215557155644607,1.0,0.013935340022296544,,1.8216056997245862,0.33310013143978134,1.8216056993299576,0.33310013136761923,1.8254315938225112,0.33379973719259937,,,,-0.13294718001485792,1.4768750795848247e-05,0.1386013192448659,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
3,harmonic,Michaelis-Menten Fit,1.0984378830863388,0.016470999332863494,-0.11014590091818514,1.0,0.9018952062430323,,1.4694660020382448,0.32455956800227115,1.5273306052456121,0.33734006826124696,1.5307728958526587,0.33810036373648195,,,,-0.022654477480531003,0.01766442841480351,0.1101743173048153,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
4,clustering,Piecewise Linear Fit,1.0986119315495195,0.03125356615106472,-0.04037241845797841,1.0,0.25195094760312153,,1.004297912120182,0.3336981706800114,1.0030681027749928,0.333289541802243,1.0022336783654142,0.3330122875177456,,,,,,,0.06250713229098956,-0.5611097871330553,0.45190951644158245,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
5,pagerank,Constant Fit,1.0986122882919078,0.0,0.0,1.0,0.0,0.0005574136008918618,0.9989514533038278,0.33334625976247345,0.9988942004465134,0.3333271547040811,0.9988924947911564,0.3333265855334454,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
0,degree,Piecewise Linear Fit,1.0986122685367672,0.03532812858925968,0.015313857810019831,1.0,0.2966700302724521,,1.0005741480859602,0.33342393572461465,1.0002369505585567,0.3333115705121828,1.0000956776235366,0.3332644937632024,,,,,,,0.07065625718127916,2.5601179652800803,5.815590592991651,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
1,closeness,Exponential Saturation Fit,1.0985682173176903,0.016965663089038685,-0.06029713013253655,1.0,0.30423814328960647,,1.190875077267171,0.3348211322507803,1.1957626061152398,0.33619528809135263,1.1701123618184648,0.3289835796578672,-0.008403460167768164,40.85588491954164,0.0738854789531722,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
2,betweenness,Exponential Saturation Fit,1.098592343488685,0.0002929508920106498,-0.9063969589033651,1.0,0.021695257315842584,,1.6378695664831362,0.33035869695722714,1.660219535847166,0.3348666913099086,1.6597630189207926,0.3347746117328642,-0.10480249351927559,2366.0866010769714,0.11021393710418326,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
3,harmonic,Exponential Saturation Fit,1.0985942918103633,0.010643086489807526,-0.0631297549501459,1.0,0.20686175580222,,1.165545441675418,0.3308415694091953,1.1827933948267537,0.33573742304616855,1.174632728881242,0.3334210075446362,-0.011450922005402072,65.12651955085923,0.09641900169624455,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
4,clustering,Piecewise Linear Fit,1.0986121135918938,0.023151692776935306,-0.03729316907166825,1.0,0.21089808274470231,,1.0031110692892053,0.33359255356239254,1.0022102371241888,0.3332929746708228,1.0016734798224183,0.3331144717667847,,,,,,,0.04630338554726682,-0.7011600962359176,0.45151498713007737,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
5,pagerank,Constant Fit,1.0986122876812643,0.0,0.0,1.0,0.0,0.0005045408678102925,0.999108104179835,0.3333541524808769,0.9990204058454448,0.33332489177944497,0.9990086089945578,0.3333209557396782,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,5913,1982
0,degree,Constant Fit,1.0986122883140668,0.0,0.0,1.0,0.0,5.990396158463385,0.9999640435181099,0.3333438553880171,0.9999344389228564,0.3333339865232484,0.9998989560153004,0.33332215808873444,,,,,,,,,,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
1,closeness,Exponential Saturation Fit,1.0985116774019337,0.05551505055031495,-0.13868379176826612,1.0,0.6953448045885021,,2.170879144009289,0.32948658778712,2.240181356260591,0.3400049759266867,2.1776117688784047,0.3305084362861933,-0.011031694378996208,12.448534463735982,0.045195009007642215,,,,,,,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
2,betweenness,Michaelis-Menten Fit,1.0986063526427832,1.7834174944671623e-05,-0.9591042226457308,1.0,0.006535947712418301,,1.8202945969135875,0.33223920875701357,1.8235870436943056,0.3328401444050977,1.8349858408183524,0.3349206468378887,,,,-0.13200903279570078,1.7835456140308072e-05,0.13481859321735074,,,,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
3,harmonic,Exponential Saturation Fit,1.0981746208100147,0.04059851006383606,-0.13969058099775838,1.0,0.5522208883553421,,1.9879682998990065,0.3195357870048976,2.125824060476833,0.3416940120387839,2.1076337857620158,0.3387702009563186,-0.014608434667495073,17.068077895119053,0.05958032780441963,,,,,,,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
4,clustering,Piecewise Linear Fit,1.0986122593518763,0.014545355891187953,-0.030577164400931802,1.0,0.11231159130318794,,1.001647633751977,0.3334362637265233,1.0013122009611597,0.33332460224724386,1.001055453118619,0.33323913402623295,,,,,,,0.029090711779153195,-0.9026767611873301,0.44252714984101243,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
5,pagerank,Constant Fit,1.0986122886672085,0.0,0.0,1.0,0.0,0.00013338668800853674,0.9997346291075788,0.33333293363292515,0.9997376983440606,0.33333395698209267,0.9997351562244633,0.33333310938498206,,,,,,,,,,glioma_mibitof:UCSF_TA6_R99C1_whole_cell.tiff,22455,7497
0,degree,Piecewise Linear Fit,1.0986122167913213,0.04239399872284997,0.024870651364683666,1.0,0.35723598435462844,,1.0005223633745404,0.3335088393812038,0.9998205125742943,0.3332748881429532,0.9996446663031826,0.33321627247584296,,,,,,,0.08478799744816959,3.433431552280292,5.706999628935961,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
1,closeness,Piecewise Linear Fit,1.0985090652161087,0.003662424366047658,-0.0467191415282573,1.0,0.07692307692307693,,1.05947046631923,0.34011793948734065,1.0277689802585044,0.3299409270453422,1.0277696232648288,0.32994113346731724,,,,,,,0.007324848731555032,-1.3557618040333472,0.11124675996493902,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
2,betweenness,Exponential Saturation Fit,1.0986117857330029,0.00015321634891304902,-0.8367570639401251,1.0,0.03259452411994785,,1.464006238118179,0.3328801519079686,1.467508562634133,0.33367649709185276,1.466483186592193,0.33344335100017863,-0.09197555228963801,4523.9766204930875,0.10094730751278108,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
3,harmonic,Piecewise Linear Fit,1.0984730970546006,0.0029362623420810994,-0.04786758745601374,1.0,0.0651890482398957,,1.059918176342777,0.3412139015664711,1.0231986144338623,0.3293929655146108,1.0231991344445284,0.3293931329189182,,,,,,,0.005872524683900118,-2.2406964043271484,0.14402661041043377,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
4,clustering,Constant Fit,1.098612255710251,0.0,0.0,1.0,0.0,0.43073310869921044,0.9991010305997052,0.3334532252982895,0.9986051993370624,0.33328773999833666,0.9985191918025563,0.33325903470337387,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
5,pagerank,Constant Fit,1.0986122745056581,0.0,0.0,1.0,0.0,0.0013037809647979143,0.9979137368229852,0.3334123137374196,0.9975786782168444,0.3333003675230437,0.9975396227897534,0.33328731873953676,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,2277,767
0,degree,Piecewise Linear Fit,1.0986122834697338,0.03636953427152407,0.011037580925087073,1.0,0.254380272550292,,1.0001003440023768,0.33337937494112924,0.9999290311743343,0.3333222685078851,0.999857298013502,0.3332983565509857,,,,,,,0.0727390685470873,1.8005603189930277,5.867475737885925,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
1,closeness,Exponential Saturation Fit,1.0985096222019666,0.04790713297957028,-0.10612749662045608,1.0,0.63659961064244,,2.0064257953207862,0.3331545473680026,2.0432638726892516,0.33927128142326646,1.9728179374601886,0.32757417120873106,-0.011996344608349105,14.452967068850086,0.06247000775660989,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
2,betweenness,Michaelis-Menten Fit,1.0985937388228169,6.126303067564671e-05,-0.9313654869216265,1.0,0.01427644386761843,,1.817043820784734,0.33069345754219864,1.8334365257184477,0.3336768529952911,1.8441666727922248,0.3356296894625102,,,,-0.12169484819012785,6.127810398360385e-05,0.1261633170488145,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
3,harmonic,Exponential Saturation Fit,1.098436123850271,0.034700515475120194,-0.10242231629806646,1.0,0.4873458792991564,,1.8184848705293204,0.32499992047558013,1.9026885687104471,0.34004881951022,1.8741659930539027,0.3349512600141999,-0.015189521944025532,19.973749650434385,0.08174228329316952,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
4,clustering,Piecewise Linear Fit,1.0986122343572682,0.030854152646485833,-0.028360434586067202,1.0,0.21706683971447113,,1.0023959092429677,0.3334768323462758,1.0019039296438936,0.33331316069043065,1.0015938605054238,0.33321000696329367,,,,,,,0.061708305277202224,-0.39131947469919515,0.4378018204345413,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
5,pagerank,Constant Fit,1.0986122883889184,0.0,0.0,1.0,0.0,0.0003244646333549644,0.999408486415495,0.3333444555346995,0.9993600704221626,0.3333283067795549,0.9993568651448345,0.3333272376857456,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,9216,3082
0,degree,Constant Fit,1.0986122806231546,0.0,0.0,1.0,0.0,5.977227722772278,0.9998336147337491,0.33339065123196326,0.9996200200897495,0.33331942892415795,0.9995315227959773,0.3332899198438788,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
1,closeness,Exponential Saturation Fit,1.098599654041546,0.039163020378415146,-0.10040205555564355,1.0,0.4891089108910891,,1.382814591281929,0.3324602354683683,1.3962020680029685,0.3356788908767394,1.3803216427343707,0.3318608736548923,-0.014180226630090081,17.694871434806327,0.07769469209983376,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
2,betweenness,Michaelis-Menten Fit,1.0985295626417853,9.631275809719987e-05,-0.9109877212590299,1.0,0.022277227722772276,,1.5129066140722602,0.327353809934691,1.5505366254782984,0.335495969858558,1.558181950558254,0.3371502202067511,,,,-0.11467820606495932,9.635040082838532e-05,0.12025728821462246,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
3,harmonic,Michaelis-Menten Fit,1.0985146204426464,0.019180242435157965,-0.10501576909100026,1.0,0.9396039603960396,,1.333030887937789,0.3267828434027326,1.370992768094374,0.33608892269221835,1.3752323846374492,0.337128233905049,,,,-0.02006121735121239,0.020798435863478574,0.10127375182984096,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
4,clustering,Piecewise Linear Fit,1.098612153305864,0.03147248428402659,-0.04164346039457061,1.0,0.20495049504950494,,1.0045110930605785,0.3335378240837045,1.0039405464843647,0.33334837982083537,1.0032340540347056,0.33311379609546016,,,,,,,0.06294496855708122,-0.5736959999554317,0.45163243926070334,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
5,pagerank,Constant Fit,1.0986122883344847,0.0,0.0,1.0,0.0,0.0004950495049504953,0.9990748047937063,0.33334544924541926,0.9990234954075666,0.33332832965608405,0.9990171758169898,0.3333262210984968,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,6037,2020
0,degree,Piecewise Linear Fit,1.0986122832883314,0.04604945988974731,0.009661776908678713,1.0,0.32214554579673776,,1.000031772809273,0.3333804630570707,0.9998535674794283,0.33332105476925605,0.9997858571146077,0.3332984821736732,,,,,,,0.09209891978687818,1.2473262369047702,5.887502905196562,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
1,closeness,Exponential Saturation Fit,1.0984237208769048,0.05371952178439371,-0.11726921058943089,1.0,0.6976160602258469,,2.2586306521629713,0.3259262556294898,2.367975283028936,0.341704969195253,2.3032765555595085,0.3323687751752572,-0.013301868190482026,12.869834764963379,0.06325276541338944,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
2,betweenness,Michaelis-Menten Fit,1.0985643592042953,7.9489962983901e-05,-0.9399565637592749,1.0,0.015370138017565873,,1.944614614156327,0.3288386939034257,1.9792074360306104,0.33468841768970325,1.9897600501221793,0.33647288840687095,,,,-0.13355436837950077,7.951567694039229e-05,0.13779773661046013,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
3,harmonic,Michaelis-Menten Fit,1.0979510193674453,0.030930212102369774,-0.12835118923058278,1.0,1.0,,1.9073974092887591,0.3162805452838955,2.0578339442237144,0.3412256086818737,2.0654823205665527,0.3424938460342309,,,,-0.02049333776998896,0.03538242966934881,0.08403179840533577,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
4,clustering,Piecewise Linear Fit,1.0986122280678092,0.025252533735284896,-0.027265491077953032,1.0,0.19071518193224593,,1.0018354116072612,0.33349067070351374,1.0012478951054056,0.33329509838696036,1.0010049620651187,0.3332142309095258,,,,,,,0.05050506745958157,-0.4596362963076067,0.437309237506826,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
5,pagerank,Constant Fit,1.098612288355093,0.0,0.0,1.0,0.0,0.0003136762860727729,0.9994317073586649,0.3333451070849601,0.9993805875359147,0.3333280568526497,0.9993769273757157,0.3333268360623901,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,9536,3188
0,degree,Piecewise Linear Fit,1.0986122755637626,0.047066368601372484,0.01691753761558544,1.0,0.3012249443207127,,1.0003857885869476,0.3334048932948798,1.0001326324195914,0.33332052233926723,0.9999947949232485,0.3332745843658529,,,,,,,0.09413273720718165,2.121423096408678,5.802174450152792,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
1,closeness,Exponential Saturation Fit,1.0985793612401369,0.027215476839449356,-0.0618997455201593,1.0,0.3669265033407572,,1.3636590213176023,0.33307212019353016,1.3787980197999812,0.33676980285708963,1.351728387927796,0.3301580769493803,-0.008788030838772262,25.46872812748714,0.0753797453654678,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
2,betweenness,Michaelis-Menten Fit,1.0985973877780038,0.00010930980360146302,-0.8636402094802499,1.0,0.027282850779510023,,1.323942075889168,0.3310297515759607,1.3337905860830364,0.3334922081609137,1.3417328530945458,0.33547804026312567,,,,-0.07978457810402631,0.00010935838110437746,0.08606403121950328,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
3,harmonic,Exponential Saturation Fit,1.0986002559591876,0.017533392928643837,-0.062259100371123914,1.0,0.25334075723830735,,1.2474404188178512,0.33162555600665955,1.262159822746599,0.33553863308699294,1.251992905354543,0.3328358109063476,-0.011620306304874688,39.53297457207773,0.09913230353338466,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
4,clustering,Piecewise Linear Fit,1.0986121657699397,0.03480448166744429,-0.033949848080245676,1.0,0.2344097995545657,,1.002672090285648,0.33355362245110504,1.0018820782392726,0.33329081332098004,1.0014755154507877,0.3331555642279148,,,,,,,0.06960896331840373,-0.42226462680726545,0.44759117045954644,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
5,pagerank,Constant Fit,1.0986122868774812,0.0,0.0,1.0,0.0,0.0005567928730512249,0.9990614898383535,0.33336137094991686,0.9989435480292029,0.3333220167724306,0.9989273511237561,0.33331661227765247,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,5360,1796
0,degree,Constant Fit,1.0986122883679914,0.0,0.0,1.0,0.0,5.993113494901338,0.9998601773511105,0.33334441106425866,0.9998188208813096,0.33333062318833184,0.9998018514956044,0.33332496574740944,,,,,,,,,,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
1,closeness,Exponential Saturation Fit,1.097680235526124,0.06721298729199081,-0.16660542469115697,1.0,0.8161832869818567,,2.452812623221676,0.3131246432162508,2.6987951571793745,0.34452663146995055,2.681734871993477,0.3423487253137986,-0.01484894326244146,10.219003347980186,0.05165925399860004,,,,,,,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
2,betweenness,Michaelis-Menten Fit,1.098358003618472,1.3415651818699052e-05,-0.9650873555083419,1.0,0.004502714872202357,,1.4195260653767567,0.32278884284191584,1.4848278834124489,0.33763795255066914,1.493338526820809,0.339573204607415,,,,-0.14174537903392087,1.3416378160388625e-05,0.14430533673418597,,,,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
3,harmonic,Michaelis-Menten Fit,1.0973503635920043,0.0435255463376516,-0.19215126832173135,1.0,1.0,,2.2912629703752536,0.3098020092838571,2.548994694079451,0.3446499542347919,2.5556368156094216,0.3455480364813511,,,,-0.02435870568784815,0.05279987100037951,0.0682881972041223,,,,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
4,clustering,Piecewise Linear Fit,1.0986121361594179,0.011454691852418935,-0.048815488323153126,1.0,0.10144351741491194,,1.003949668558801,0.33356121298065844,1.0032490512878285,0.33332843363517967,1.0025926752248802,0.3331103533841619,,,,,,,0.022909383703615657,-1.8744619644909706,0.4613191646046295,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
5,pagerank,Constant Fit,1.0986122886591163,0.0,0.0,1.0,0.0,0.00013243279035889287,0.9997459006304509,0.3333353122041491,0.9997377317001298,0.33333258851912345,0.9997362643546014,0.33333209927672747,,,,,,,,,,glioma_mibitof:UCSF_TA5_R3C4_whole_cell.tiff,22627,7551
0,degree,Constant Fit,1.0986122884631064,0.0,0.0,1.0,0.0,5.9916805324459235,0.9998715757727785,0.33334223065717666,0.9998405234947614,0.33333187829206096,0.999822564556946,0.3333258910507625,,,,,,,,,,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
1,closeness,Exponential Saturation Fit,1.0983262376336642,0.058205427425442005,-0.1529360559729024,1.0,0.7153355518580145,,2.144539769744027,0.32245593605430684,2.2696351695263917,0.34126545164455624,2.236469474305679,0.336278612301137,-0.012649412620844448,11.85993885885751,0.04754460550710232,,,,,,,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
2,betweenness,Michaelis-Menten Fit,1.0986078774679648,1.1510879619337273e-05,-0.9624107541312722,1.0,0.004853022739877981,,1.9310838615772778,0.3325834985978985,1.9316655881531437,0.33268368723479735,1.9435634603156813,0.3347328141673042,,,,-0.14829986647334997,1.1511415545275096e-05,0.15119244907243265,,,,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
3,harmonic,Michaelis-Menten Fit,1.0974849581852615,0.036313208515039566,-0.17731457540193024,1.0,1.0,,2.1004384134558585,0.31109512935262557,2.320634697988007,0.3437083167618149,2.330682911952491,0.3451965538855595,,,,-0.020977305830010146,0.04256487957990966,0.06412184941385861,,,,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
4,clustering,Piecewise Linear Fit,1.098612244510015,0.012589802670375915,-0.037424162351104365,1.0,0.09692179700499168,,1.0022468850278983,0.3334586429442041,1.001844980788168,0.33332492495078747,1.001518893523583,0.3332164321050084,,,,,,,0.025179605338790795,-1.2839598144888937,0.4480996706462555,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
5,pagerank,Constant Fit,1.098612288668039,0.0,0.0,1.0,0.0,0.00013865779256794236,0.9997246270819785,0.33333341760044377,0.9997246416045327,0.33333342244262976,0.9997238543644661,0.3333331599569265,,,,,,,,,,glioma_mibitof:UCSF_TA5_R99C1_whole_cell.tiff,21606,7212
0,degree,Piecewise Linear Fit,1.098612284544734,0.05343261983576569,0.010403014356719536,1.0,0.3467248908296943,,1.0001829269502056,0.33337178756893965,1.000058749410292,0.3333303978517775,0.999960992989178,0.33329781457928304,,,,,,,0.1068652396807681,1.1569405986150345,5.8805330574544445,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
1,closeness,Exponential Saturation Fit,1.098471214137163,0.044904395143509565,-0.10215893080710842,1.0,0.5822416302765647,,2.020391322958285,0.3341216094571045,2.05447590278117,0.33975833662905475,1.9720069235893047,0.3261200539138407,-0.010945814005383539,15.425131760021653,0.05901638771156495,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
2,betweenness,Michaelis-Menten Fit,1.0986101756906221,2.191074128281503e-05,-0.9318710820791336,1.0,0.010771470160116448,,1.8270078205722693,0.3328468669568739,1.8270277365736383,0.3328504952821516,1.8349985962354736,0.3343026377609746,,,,-0.12058362968292106,2.1912685353398016e-05,0.12498600786155083,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
3,harmonic,Exponential Saturation Fit,1.098458156773837,0.03460847644485407,-0.0995454874841116,1.0,0.4646288209606987,,1.7986001922001125,0.32551565410733696,1.8762581153047642,0.3395704005405095,1.8505293950694337,0.3349139453521535,-0.0140133757901223,20.026787171160862,0.07738956828956427,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
4,clustering,Piecewise Linear Fit,1.0986121971508132,0.030144755815175974,-0.033794108841592785,1.0,0.20873362445414848,,1.0034183911540522,0.33351764882399176,1.0027999213962389,0.33331208095587905,1.0023732708102318,0.33317027022012924,,,,,,,0.060289511617784335,-0.47972003260505786,0.44237714262856775,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
5,pagerank,Constant Fit,1.0986122884482628,0.0,0.0,1.0,0.0,0.00029112081513828247,0.9994702535780586,0.3333431829558252,0.9994281180463962,0.33332912991903935,0.9994237920854567,0.33332768712513555,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
0,degree,Constant Fit,1.0986122862201049,0.0,0.0,1.0,0.0,5.982994454713493,0.9996895941218601,0.3333657783216433,0.999559089557117,0.33332225905720775,0.9995282128425474,0.333311962621149,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
1,closeness,Exponential Saturation Fit,1.0976768946379265,0.05810894999986536,-0.12284639942852427,1.0,0.7208872458410351,,2.2011473199477467,0.3130538338717117,2.417045736541773,0.3437595601214188,2.413017175708974,0.34318660600686957,-0.015346013411119429,11.879317798973355,0.06993283409952299,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
2,betweenness,Michaelis-Menten Fit,1.0983468059011336,9.582554962405007e-05,-0.9308523034142535,1.0,0.0166358595194085,,1.5802919883437072,0.3229149785702527,1.6440489844518245,0.335943007050948,1.6694920582414665,0.34114201437879926,,,,-0.12641080287880146,9.586280525023048e-05,0.13108048957117538,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
3,harmonic,Michaelis-Menten Fit,1.0977053068628388,0.031208831086696292,-0.13807147612170415,1.0,1.0,,1.9421788969090716,0.3134746779045033,2.1150052985248986,0.3413694823770143,2.1384642374539187,0.34515583971848235,,,,-0.02427822210765539,0.03573145362932787,0.09329801338940695,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
4,clustering,Piecewise Linear Fit,1.0986122400165244,0.04138503629080957,-0.026145048868322536,1.0,0.28761552680221814,,1.002093419906431,0.33345510095986397,1.0017590566992987,0.3333438387613735,1.0013299813079883,0.33320106027876245,,,,,,,0.08277007255082565,-0.2687905500608042,0.4365928633101204,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
5,pagerank,Constant Fit,1.0986122886663603,0.0,0.0,1.0,0.0,0.0003696857670979666,0.9992668143226742,0.3333342043941715,0.9992632403123163,0.3333330121801581,0.9992625545538035,0.33333278342567035,,,,,,,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,8092,2705
