,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,dataset,num_edges,num_nodes,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,constant_c
pagerank,Piecewise Linear Fit,0.9999978584726261,0.006366307504639933,-0.054578506279409196,1.0,0.10361067503924647,1.018244962792328,,,,glioma_mibitof:CHOP_941_R8C6_whole_cell.tiff,6370,1274,0.012732615207343824,0.006428537398332479,0.0007089303819626501,,,,
betweenness,Piecewise Linear Fit,0.9999988082000816,0.20140870722631873,-0.8328529880242486,1.0,0.9725274725274725,1.1189931704473013,,,,glioma_mibitof:CHOP_941_R8C6_whole_cell.tiff,6370,1274,0.40281741503577373,0.06907774967378048,0.0027922010434505264,,,,
closeness,Piecewise Linear Fit,0.9999531888053269,0.1933001687145383,-0.22866120769701243,1.0,0.9638932496075353,2.8260185782782496,,,,glioma_mibitof:CHOP_941_R8C6_whole_cell.tiff,6370,1274,0.38660033797621174,0.07065902654539093,0.04607364415718625,,,,
clustering,Piecewise Linear Fit,0.9999988448335785,0.015311150029097585,0.14159989244454435,1.0,0.16718995290423863,1.0552447470695236,,,,glioma_mibitof:CHOP_941_R8C6_whole_cell.tiff,6370,1274,0.03062230005757919,-4.971264617850021,0.6136569945346066,,,,
degree,Exponential Saturation Fit,0.9999796025470309,0.003036809192219088,-0.07813680348222596,1.0,0.10139603232916973,1.018396640240946,,,,glioma_mibitof:CHOP_907_R6C14_whole_cell.tiff,6805,1361,,,,1.4614791831991274,228.24851237525993,8.62131422977132,
pagerank,Piecewise Linear Fit,0.9999976148226581,0.006056362795897145,-0.05331580044518813,1.0,0.09551800146950772,1.0181518640535798,,,,glioma_mibitof:CHOP_907_R6C14_whole_cell.tiff,6805,1361,0.012112725787671032,0.006183851014784439,0.0006649975877667615,,,,
betweenness,Piecewise Linear Fit,0.9999999826459092,0.13368826776674733,-0.6465008485858266,1.0,0.7443056576047025,1.0537341233511464,,,,glioma_mibitof:CHOP_907_R6C14_whole_cell.tiff,6805,1361,0.26737653596768646,0.06158027059825222,0.004501467938381012,,,,
closeness,Piecewise Linear Fit,0.9999954787490154,0.19166146567021747,-0.22150211536260125,1.0,0.9287288758265981,2.3762034822797253,,,,glioma_mibitof:CHOP_907_R6C14_whole_cell.tiff,6805,1361,0.38332293196471423,0.06140249540317676,0.04136189093432328,,,,
clustering,Michaelis-Menten Fit,0.9999999634748054,0.008245305466099946,0.19442584865189896,1.0,0.5135929463629684,1.0582654769237245,-0.2110512087001829,0.008531211612472247,0.6372325917387361,glioma_mibitof:CHOP_907_R6C14_whole_cell.tiff,6805,1361,,,,,,,
degree,Exponential Saturation Fit,0.9999964721683097,0.005797269194062852,-0.08648812960496366,1.0,0.14560439560439561,1.0187557488530696,,,,glioma_mibitof:CoH_C001_R6C3_whole_cell.tiff,5460,1092,,,,1.6097925032439568,119.56442892244793,8.501539848846777,
pagerank,Piecewise Linear Fit,0.9999970976723832,0.00985218101134213,-0.05915239263924594,1.0,0.12545787545787546,1.0186159569380815,,,,glioma_mibitof:CoH_C001_R6C3_whole_cell.tiff,5460,1092,0.019704362398904482,0.005237454137595725,0.0008207285972137119,,,,
betweenness,Piecewise Linear Fit,0.9999959704273642,0.15116855498909032,-0.8441857917650608,1.0,0.8763736263736264,1.113362431956526,,,,glioma_mibitof:CoH_C001_R6C3_whole_cell.tiff,5460,1092,0.3023371103347531,0.08478979993800477,0.002365778509278194,,,,
closeness,Exponential Saturation Fit,0.9999998420469478,0.19287918867181067,-0.2319693921506329,1.0,1.0,2.319908160143404,,,,glioma_mibitof:CoH_C001_R6C3_whole_cell.tiff,5460,1092,,,,0.05559796315961388,1.6619654965367288,0.050485140307257384,
clustering,Exponential Saturation Fit,0.9999990822208017,0.008766122810293962,0.14571128713989162,1.0,0.18864468864468864,1.0403972237762806,,,,glioma_mibitof:CoH_C001_R6C3_whole_cell.tiff,5460,1092,,,,-0.17021818079372458,79.07112370516549,0.6692031030169476,
degree,Exponential Saturation Fit,0.9999619012980749,0.004463693696242869,-0.08171008279640088,1.0,0.13450292397660818,1.0319003963334457,,,,glioma_mibitof:CHOP_907_R9C4_whole_cell.tiff,5130,1026,,,,1.5284214178256388,155.28556116606865,8.588499296447688,
pagerank,Piecewise Linear Fit,0.9999941663502436,0.006575601841210944,-0.06080055717245094,1.0,0.11793372319688109,1.0329217840105192,,,,glioma_mibitof:CHOP_907_R9C4_whole_cell.tiff,5130,1026,0.013151203835789747,0.008574941440476177,0.0008709975201574474,,,,
betweenness,Piecewise Linear Fit,0.9999999951597605,0.23325550445862542,-0.8190411201221784,1.0,0.9951267056530214,1.1430494458527989,,,,glioma_mibitof:CHOP_907_R9C4_whole_cell.tiff,5130,1026,0.4665110095742136,0.07101026054717546,0.0036595458707131233,,,,
closeness,Piecewise Linear Fit,0.9999988763375419,0.21359725611425487,-0.23425779655609083,1.0,0.9834307992202729,2.9795928075016236,,,,glioma_mibitof:CHOP_907_R9C4_whole_cell.tiff,5130,1026,0.42719451279651977,0.07520895410951738,0.052511418301629136,,,,
clustering,Piecewise Linear Fit,0.9999989465348903,0.023561200209208325,0.14340101745505232,1.0,0.23684210526315788,1.088485465706556,,,,glioma_mibitof:CHOP_907_R9C4_whole_cell.tiff,5130,1026,0.04712240041687948,-3.065553667580426,0.5759074210153678,,,,
degree,Exponential Saturation Fit,0.9999190588861372,0.002970928119800103,-0.08669836271142367,1.0,0.08610709117221418,1.0312755187416418,,,,glioma_mibitof:CHOP_941_R8C2_whole_cell.tiff,13820,2764,,,,1.606023286767361,233.30998009615845,8.45911993864143,
pagerank,Exponential Saturation Fit,0.9999269246608139,0.002885343553968421,-0.06929533730589107,1.0,0.08104196816208394,1.0299788648463721,,,,glioma_mibitof:CHOP_941_R8C2_whole_cell.tiff,13820,2764,,,,4.713571857125611e-05,240.22964547150428,0.0003165395236516305,
betweenness,Piecewise Linear Fit,0.9999999999999274,0.24460784303194902,-1.0033752656635688,1.0,0.9996382054992764,1.05206141752664,,,,glioma_mibitof:CHOP_941_R8C2_whole_cell.tiff,13820,2764,0.4892156862745095,0.23228351978487063,-0.00019113202473143296,,,,
closeness,Piecewise Linear Fit,0.9999902571726639,0.19095597953232546,-0.23242367251058232,1.0,0.9479015918958031,2.9950765190931126,,,,glioma_mibitof:CHOP_941_R8C2_whole_cell.tiff,13820,2764,0.38191195983208454,0.04976483333122382,0.03138318591262874,,,,
clustering,Exponential Saturation Fit,0.9999979638503348,0.009330186894262588,0.2551555884029472,1.0,0.18921852387843704,1.1910058544937425,,,,glioma_mibitof:CHOP_941_R8C2_whole_cell.tiff,13820,2764,,,,-0.23734527387532126,74.2908141966062,0.5837717463386761,
degree,Piecewise Linear Fit,0.9999988733069274,0.003419804031465671,-0.09695525343365843,1.0,0.0847953216374269,1.0265003438538443,,,,glioma_mibitof:CHOP_941_R5C3_whole_cell.tiff,3420,684,0.006839608062933953,261.2189396714852,8.32039236405328,,,,
pagerank,Piecewise Linear Fit,0.9999987090824802,0.003308523913692091,-0.07610808251632152,1.0,0.0847953216374269,1.0254573860209473,,,,glioma_mibitof:CHOP_941_R5C3_whole_cell.tiff,3420,684,0.006617047848380141,0.03151580799100944,0.0012657650374000287,,,,
betweenness,Piecewise Linear Fit,0.9999999996877337,0.20083299653277586,-0.7261601488767353,1.0,0.9926900584795322,1.0321354189539942,,,,glioma_mibitof:CHOP_941_R5C3_whole_cell.tiff,3420,684,0.40166599356170474,0.080956067653254,0.006131245534309529,,,,
closeness,Michaelis-Menten Fit,0.9999937304877266,0.2120479777022096,-0.20873390510950915,1.0,1.0,1.0160084947849821,2817.095210169796,33620.8511610571,0.06735250851172568,glioma_mibitof:CHOP_941_R5C3_whole_cell.tiff,3420,684,,,,,,,
clustering,Michaelis-Menten Fit,0.9999978473431284,0.00140471105753634,0.12349407145184947,1.0,0.16812865497076024,1.0185869407026373,-0.15093606384489822,0.00141407855483386,0.6842929009609207,glioma_mibitof:CHOP_941_R5C3_whole_cell.tiff,3420,684,,,,,,,
degree,Exponential Saturation Fit,0.9999890480760005,0.0018938157312511313,-0.1034742449801437,1.0,0.03611213122781246,1.0129956500046942,,,,glioma_mibitof:CHOP_1101_R99C1_whole_cell.tiff,40845,8169,,,,1.8810124665509156,366.00560924101114,8.148772296379565,
pagerank,Piecewise Linear Fit,0.9999986785731956,0.003063179604548159,-0.06970293361655566,1.0,0.02950177500306035,1.0128207506292426,,,,glioma_mibitof:CHOP_1101_R99C1_whole_cell.tiff,40845,8169,0.006126359443801067,0.002610240819189695,0.00010671450307987943,,,,
betweenness,Exponential Saturation Fit,0.9999996445211013,0.23135311710711232,-1.29903343630117,0.31007467254253884,1.0,1.001632018137701,,,,glioma_mibitof:CHOP_1101_R99C1_whole_cell.tiff,40845,8169,,,,50382214873.643196,0.4768975414726772,-1211543863.3062375,
closeness,Piecewise Linear Fit,0.9999997885362062,0.03625619874344346,0.14197447954339615,1.0,0.22377279960827517,1.0015264814392975,,,,glioma_mibitof:CHOP_1101_R99C1_whole_cell.tiff,40845,8169,0.07251239742163557,-0.11112777843357725,0.0324079092044634,,,,
clustering,Michaelis-Menten Fit,0.9999964366385075,0.004271284684443415,0.27178035827701635,1.0,0.2536418166238218,1.0616167735369546,-0.27686784070238024,0.004346314042389912,0.6421534362491831,glioma_mibitof:CHOP_1101_R99C1_whole_cell.tiff,40845,8169,,,,,,,
degree,Exponential Saturation Fit,0.9999995751838404,0.004510616627815471,-0.10633942396480024,1.0,0.11800302571860817,1.0245270536930322,,,,glioma_mibitof:CoH_C001_R1C1_whole_cell.tiff,3305,661,,,,1.948790082883858,153.67016035772684,8.188669841805417,
pagerank,Piecewise Linear Fit,0.9999994877930579,0.006073865888154439,-0.08050565245961512,1.0,0.09531013615733737,1.0251141468626264,,,,glioma_mibitof:CoH_C001_R1C1_whole_cell.tiff,3305,661,0.012147731841063504,0.01875964085855568,0.0013014047681083275,,,,
betweenness,Piecewise Linear Fit,0.9999940785481,0.15390401589448638,-0.7550522081923207,1.0,0.8426626323751891,1.0765309747460976,,,,glioma_mibitof:CoH_C001_R1C1_whole_cell.tiff,3305,661,0.30780803211210434,0.09525780172572523,0.004756056988342739,,,,
closeness,Piecewise Linear Fit,0.9999736492504306,0.1811416913354272,-0.19910074575898498,1.0,0.903177004538578,2.2355855611024573,,,,glioma_mibitof:CoH_C001_R1C1_whole_cell.tiff,3305,661,0.36228338311109193,0.08229269867269058,0.05996318956387591,,,,
clustering,Michaelis-Menten Fit,0.9999986152294532,0.00318144109319337,0.16024574645486567,1.0,0.24659606656580937,1.039011593104277,-0.20945432174494338,0.003224041243444785,0.753225212091421,glioma_mibitof:CoH_C001_R1C1_whole_cell.tiff,3305,661,,,,,,,
degree,Piecewise Linear Fit,0.9999997222865543,0.016886930939439816,-0.0827177640795422,1.0,0.16176470588235295,1.0223013055920058,,,,glioma_mibitof:Stanford_TA550_R5C4_whole_cell.tiff,3740,748,0.03377386187895326,45.90364381402152,8.596112384422561,,,,
pagerank,Piecewise Linear Fit,0.9999995949855915,0.017413592797090687,-0.05763239578272457,1.0,0.16711229946524064,1.0171044771853615,,,,glioma_mibitof:Stanford_TA550_R5C4_whole_cell.tiff,3740,748,0.03482718641789973,0.004228045502642253,0.0012038758535201938,,,,
betweenness,Piecewise Linear Fit,0.9999998957266956,0.11233481089416146,-0.830426403340714,1.0,0.7272727272727273,1.0955878290712857,,,,glioma_mibitof:Stanford_TA550_R5C4_whole_cell.tiff,3740,748,0.22466962197709375,0.11901714623431064,0.002730115157559848,,,,
closeness,Exponential Saturation Fit,0.9999969993692117,0.1936201480507674,-0.23382402883983464,1.0,1.0,2.0039538003391657,,,,glioma_mibitof:Stanford_TA550_R5C4_whole_cell.tiff,3740,748,,,,0.06318900886429857,1.6961186113630187,0.057959653633268556,
clustering,Piecewise Linear Fit,0.9999985656793273,0.037903427633036266,0.10653773760893065,1.0,0.34893048128342247,1.0325841303893357,,,,glioma_mibitof:Stanford_TA550_R5C4_whole_cell.tiff,3740,748,0.07580685526137705,-1.6144780061484152,0.635584617807236,,,,
degree,Piecewise Linear Fit,0.9999986048179014,0.005375961979247748,-0.08922505805766391,1.0,0.07107601184600197,1.018481837005745,,,,glioma_mibitof:Stanford_TA550_R10C4_whole_cell.tiff,10130,2026,0.01075192395850251,153.6065902716463,8.42927595054182,,,,
pagerank,Piecewise Linear Fit,0.9999986191370253,0.004988948548164375,-0.07021046552070431,1.0,0.06910167818361303,1.0175404920960134,,,,glioma_mibitof:Stanford_TA550_R10C4_whole_cell.tiff,10130,2026,0.009977897249103328,0.006531123599711773,0.00043149889217649197,,,,
betweenness,Piecewise Linear Fit,0.9999972052966486,0.16968108748127292,-0.7586100501204143,1.0,0.8933859822309971,1.0661438086954826,,,,glioma_mibitof:Stanford_TA550_R10C4_whole_cell.tiff,10130,2026,0.33936217564224114,0.049928574225830316,0.0026957721896809436,,,,
closeness,Piecewise Linear Fit,0.9998039785956203,0.16996049887656198,-0.18436757835029496,1.0,0.8943731490621916,2.498433061633497,,,,glioma_mibitof:Stanford_TA550_R10C4_whole_cell.tiff,10130,2026,0.3399209984444776,0.049167452790198345,0.036968824066979766,,,,
clustering,Exponential Saturation Fit,0.9999999438470022,0.007425260941772031,0.13318992574131436,1.0,0.1362290227048371,1.0271962338063587,,,,glioma_mibitof:Stanford_TA550_R10C4_whole_cell.tiff,10130,2026,,,,-0.15507247570721217,93.34987506033507,0.659684154938115,
degree,Exponential Saturation Fit,0.9999861389721675,0.004422016226251752,-0.07157607962622616,1.0,0.1395572666025024,1.0223801544416462,,,,glioma_mibitof:CHOP_941_R9C4_whole_cell.tiff,5195,1039,,,,1.349659222172891,156.7491264213176,8.753314743939148,
pagerank,Piecewise Linear Fit,0.9999967278120105,0.006994893598441918,-0.05260250147763076,1.0,0.12127045235803657,1.0228814290188224,,,,glioma_mibitof:CHOP_941_R9C4_whole_cell.tiff,5195,1039,0.013989787398630245,0.006934342038675879,0.0008735991244944391,,,,
betweenness,Piecewise Linear Fit,0.9999975967838381,0.16160626882378526,-0.8479134290334425,1.0,0.8970163618864293,1.12300760215137,,,,glioma_mibitof:CHOP_941_R9C4_whole_cell.tiff,5195,1039,0.3232125380212769,0.08648835994771938,0.0025070050661305174,,,,
closeness,Piecewise Linear Fit,0.9999700111205475,0.1851126002834506,-0.2177087484725272,1.0,0.9509143407122232,3.0159017444986422,,,,glioma_mibitof:CHOP_941_R9C4_whole_cell.tiff,5195,1039,0.3702252010485304,0.07686935097598896,0.05113070584501938,,,,
clustering,Piecewise Linear Fit,0.9999943923468438,0.019029395997238078,0.13498217295287065,1.0,0.20692974013474494,1.059551077659563,,,,glioma_mibitof:CHOP_941_R9C4_whole_cell.tiff,5195,1039,0.03805879199346069,-3.747974188395379,0.5997002364171555,,,,
degree,Exponential Saturation Fit,0.9999842233951686,0.0038282063815695175,-0.06509169016798401,1.0,0.14380714879467996,1.0157656348102042,,,,glioma_mibitof:CHOP_941_R3C7_whole_cell.tiff,6015,1203,,,,1.234249682801489,181.06316937770302,8.86372962412101,
pagerank,Piecewise Linear Fit,0.9999982780999178,0.006503448049696394,-0.046040107586488244,1.0,0.12967581047381546,1.0156001919397493,,,,glioma_mibitof:CHOP_941_R3C7_whole_cell.tiff,6015,1203,0.01300689632876123,0.005670744000139696,0.0007641480034052877,,,,
betweenness,Piecewise Linear Fit,0.9999983341607331,0.12524461816900082,-0.7543908882961514,1.0,0.771404821280133,1.0973720841853145,,,,glioma_mibitof:CHOP_941_R3C7_whole_cell.tiff,6015,1203,0.25048923665095635,0.080040072806377,0.0032637326949177038,,,,
closeness,Piecewise Linear Fit,0.9999898479553473,0.18068350638564704,-0.19928467597681587,1.0,0.9235245220282626,2.506290748747163,,,,glioma_mibitof:CHOP_941_R3C7_whole_cell.tiff,6015,1203,0.3613670133079287,0.06733950298171484,0.04888691725097042,,,,
clustering,Exponential Saturation Fit,0.9999999810530872,0.008329578795702354,0.13307061035409865,1.0,0.22610141313383209,1.0421050929810598,,,,glioma_mibitof:CHOP_941_R3C7_whole_cell.tiff,6015,1203,,,,-0.14425615483175563,83.21515388158471,0.6141566832612458,
degree,Piecewise Linear Fit,0.9999969784119318,0.007758359102796391,-0.10096394171000121,1.0,0.08892438764643237,1.0272214640984267,,,,glioma_mibitof:Stanford_TA550_R1C4_whole_cell.tiff,9390,1878,0.015516718205605766,119.41289463572275,8.249581486074831,,,,
pagerank,Piecewise Linear Fit,0.9999974734002245,0.005882120081340822,-0.08011465012229588,1.0,0.06975505857294995,1.0235518540080186,,,,glioma_mibitof:Stanford_TA550_R1C4_whole_cell.tiff,9390,1878,0.011764240336653119,0.006762165807058229,0.0004567109480610968,,,,
betweenness,Piecewise Linear Fit,0.9999997119950459,0.17145085394785933,-0.7746210210473043,1.0,0.8982960596379127,1.0805535856719928,,,,glioma_mibitof:Stanford_TA550_R1C4_whole_cell.tiff,9390,1878,0.34290170855599306,0.05193321911464646,0.002590651634086933,,,,
closeness,Piecewise Linear Fit,0.9999913651734927,0.19296657224268784,-0.21725953287289493,1.0,0.9446219382321619,2.7816923821358,,,,glioma_mibitof:Stanford_TA550_R1C4_whole_cell.tiff,9390,1878,0.38593314517482497,0.055977012018134514,0.03891622815716892,,,,
clustering,Exponential Saturation Fit,0.9999998837375846,0.009738478303605195,0.1558625289504351,1.0,0.17838125665601703,1.0405743442663642,,,,glioma_mibitof:Stanford_TA550_R1C4_whole_cell.tiff,9390,1878,,,,-0.18179795465357798,71.1761282923845,0.6740986593228514,
degree,Exponential Saturation Fit,0.999999522687563,0.003137170824949309,-0.07253755674850722,1.0,0.10950764006791172,1.0146379573915794,,,,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,5890,1178,,,,1.362860221996173,220.94658504857543,8.712739496299632,
pagerank,Piecewise Linear Fit,0.9999993247428288,0.0055663475550080084,-0.05190672718674836,1.0,0.09847198641765705,1.0161552879682763,,,,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,5890,1178,0.011132695256982997,0.007574963724746304,0.0007701552369523631,,,,
betweenness,Piecewise Linear Fit,0.9999999999998022,0.24264705846451304,-0.849283894148872,1.0,0.9991511035653651,1.158395724366699,,,,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,5890,1178,0.4852941176435495,0.06791858032376262,0.002924626425704994,,,,
closeness,Piecewise Linear Fit,0.9999999026757269,0.22081348731825348,-0.23837704531537923,1.0,0.9864176570458404,2.8245966771271975,,,,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,5890,1178,0.4416269752790725,0.06872869826019663,0.04848856232937035,,,,
clustering,Michaelis-Menten Fit,0.9999990970327455,0.0075970216200053646,0.21090838270770193,1.0,0.5254668930390493,1.0929283580302545,-0.23500018845567924,0.007842563958935771,0.6638857974590767,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,5890,1178,,,,,,,
degree,Exponential Saturation Fit,0.6309281805975239,0.004676489968088441,-0.07889961163206012,1.0,0.1732283464566929,1.0177695189732925,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,3175,635,,,,1.482438116815836,148.21953756394322,8.653238570364305,
pagerank,Piecewise Linear Fit,0.9999984793825979,0.007099220625884313,-0.055531291465639974,1.0,0.15590551181102363,1.0170655851211106,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,3175,635,0.014198441372135374,0.01179598473532549,0.001424277663571708,,,,
betweenness,Exponential Saturation Fit,0.9999999996337988,0.1831481889505702,-0.7985787188514785,1.0,1.0,1.1083548992472463,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,3175,635,,,,0.05732344907060914,2.1556101709159585,0.004716074944607891,
closeness,Piecewise Linear Fit,0.9999983549168165,0.18784597676893325,-0.21503658128583006,1.0,0.952755905511811,2.390259217371836,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,3175,635,0.37569195393545485,0.09449267886158699,0.0647943489593779,,,,
clustering,Piecewise Linear Fit,0.9999989592995706,0.023047141668010248,0.12227532485949795,1.0,0.2755905511811024,1.061217634825836,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,3175,635,0.04609428333451394,-3.059521001626151,0.6471889580902547,,,,
degree,Piecewise Linear Fit,0.9999985585426656,0.0056756603368564775,-0.09390463931031202,1.0,0.0776283618581907,1.020412716195917,,,,glioma_mibitof:Stanford_TA550_R7C1_whole_cell.tiff,8180,1636,0.01135132067372041,152.57157616926406,8.35558550178464,,,,
